문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
그냥 이참에 종교전쟁 해버려!! 모든종교 개박살!!,0,0,0,0,1,0,0,0,0,0
맞는말 아니냐.? 여잔데 남자의 정신을 갖고있다,0,0,0,0,0,0,0,1,0,0
응 우리 자랑스런 대한민국 아니고.전라도 외국 일이야~ ㅅㄱ,0,0,0,1,0,0,0,0,0,0
어우 심했노,0,0,0,0,0,0,0,1,0,0
봊좋노 잘 써먹겠다 이기야,0,0,0,0,0,0,1,0,0,0
시선강간 못잃어~~~애잔ㅛ쳐다라도 보겠다는 의지.그의지로 니 와꾸 노오력좀 해라이기야노,0,0,0,0,0,0,0,0,0,1
역시 좌파는 돈이된다 전라도 모임에 고문까지ㅋㅋ,0,0,0,1,0,0,0,0,0,0
한남들이 백마 거리면서 러사아인 성희롱하는거 번역해서 올려놓기만 하면 러시아인들이 알아서 금방 정리 해 놓을거노,0,0,0,0,0,0,0,0,0,1
앱충재기 빌어준다이기 보험금 두둑히 챙겨라^오^,0,0,0,0,0,0,0,0,0,1
한남충들이 기안내나는 3시부터 젤 앞에 줄서서 싹쓸이해감 한남충들 땜에 갓치들 사지도 못함 ㅜㅜ,0,0,0,0,0,0,0,0,0,1
토착왜구네,0,1,0,0,0,0,0,0,0,0
창녀 씹꿀이네 ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
가슴골이라도 보이면 모르겠는데 옷으로 꽁꽁 숨긴 걸 음란하다고 크기를 줄이는 건 대체 무슨 음란마귀냐 솔직히 저게 야하냐?,0,0,0,0,0,0,0,1,0,0
자집애들 진지할 때가 제일 웃기노,0,0,0,0,0,0,0,0,0,1
볼썽사납게 The Fraud of Feminism 6페미니즘의 사기9라는 자집놈 글이 묻어 있노 제외하고 다운 받아라이기아,0,0,0,0,0,0,0,0,0,1
키아누 리브스가 진심으로 아깝다 ㅠㅜ,0,0,0,0,0,0,1,0,0,0
판사미친것; 지 딸이 그런 일 당했으면 물불 안가렸을껄?,0,0,0,0,0,0,0,0,0,1
80년생 피싸개들이 지금 욕처먹고 있는 맘충들임 ㅋㅋ 과학이네,0,0,0,0,0,0,0,0,0,1
애당초 테러 저지르는 개슬람새끼들 기어들어오는 거 찬성하는게 이상한거지 ㅋㅋㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
나도 고위직 한남충만 보면 살충욕구가 드노 그놈이 내가 갖고 싶은 권력을 가지고 있기 때문이노,0,0,0,0,0,0,0,0,0,1
대구 달서구 이마트 월배점 역시 경상도 지역이군  ㅠㅠ,0,0,0,1,0,0,0,0,0,0
동갑인데 미국 4년제 지잡대 나와서 미국 시골 부모님집에서 히키 생활중이다 인생 좆망함 한국 가면 동네 아파트 상가 영어강사라도 가능하냐? 부모님도 슬슬 귀국 준비중이신데 내 능력으로 나 혼자 미국에서 못살아남을거 같다 찐따라 친구도 없고,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ난민거지새끼 + 홍어 + 신안 + 이슬람 + 8억 = 개 혼종새끼노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,0,1,1,0,0,0,0,0
ㅋㅋㅋ 세상에 14학번... 꼬꼬마새끼들이 저러고 노는거생각하니까 어처구니가 없네 ㅋㅋ,0,0,1,0,0,0,0,0,0,0
몰카 당하는 거 좋아하는 여자들도 많은데,0,0,0,0,0,0,0,0,0,1
ㄹㅇ예비 테러리스트들.... ㅋㅋ 911 테러범들도 잘생기긴 했었지 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
쟤네들 다 달러챙겨왔을텐데,0,0,0,0,0,0,0,1,0,0
맘충은 맘충을 낳고일베충은 ㅇㄹ베충을 낳는다오! 영원히 이어질 돌아가는 삼각지여,0,0,0,0,0,0,0,0,0,1
모링아 밴 안시키냐,0,0,0,0,0,0,0,1,0,0
"병신들 씨발 애초에 왜 빨래판 년을 비례대표 시켜주고 지랄이야, 그렇게 인재가 없었나? 다문화는 니미 아직 십년은 이르다 통일후에 시작해도 늦지않아",0,1,0,0,0,0,0,0,0,1
능력도 있고 의지도 있는 년이 판사 돼서 자혐 판례 만들면 좋기야 하지 한둘은 나오지 않겠노,0,0,0,0,0,0,0,0,0,1
66야 너네 다 조용히해99 ㅋㅋㅋㅋㅋ 좆팔 서열충냄새 ㅋㅋㅋ 사람끼리 남자 만나더니 정신이 나갔냐는 얘기하는건 봤어도 남자 못만나서 정신이 나갔냐는 말하는거 봤노? 주작을 자기입장에서 하면 어쩌노 ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
나 독일인데 독일애들이 씹병신임 ㅋㅋㅋㅋ 지들도 아이폰 안들고 다니는데 난민들은 죄다 아이폰쓰더라 ㅋㅋㅋㅋ 심지어 옷도 다 브랜드옷 ㅋㅋㅋㅋㅋㅋㅋ 구라안까고 내 대학생때 생활수준보다 난민새끼들 생활수준이 높더라고,0,1,0,0,0,0,0,0,0,0
여자중에 경상도여자가 드세고 저렇게 아무고토 아닌걸로 ㅂㄷㅂㄷ 거리고 지역별 김치녀 원탑일 듯,0,0,0,1,0,0,0,0,0,1
"페미, PC 이런 불필요한 것들이 사회를 더욱 폐쇄적으로 만든다.",0,0,0,0,0,0,0,0,0,1
내 중학교 동창이 자기아빠가 농협이사라 농협에 취업해서 몇달 다니다 사직서쓰고나옴 ㅋㅋㅋ 지금 좃소다님 ㅋㅋ,0,0,0,0,0,1,0,0,0,0
걍 벌금 ㄱㄱ,0,0,0,0,0,0,0,1,0,0
싫으면 안 하면 되는데 꼭 자기 편한대로만 하려고 하네,0,0,0,0,0,0,1,0,0,0
이새끼 똥꼬충인거같은데 똥꼬충새끼들이 양성애자들 존나 고깝게 보더라글제목부터가 성소수자 라고 대우해주는게 이새끼 똥꼬충으로 추정된다,1,0,0,0,0,0,0,0,0,0
"전세계에는 무술림애들,짱골라,히스패닉 이정도밖에 안남을걸",0,1,0,0,0,0,0,0,0,0
진보=좌파=야당=페미=꼴페미=새누리 내부의 페미=메갈=워마드=여초 한국이 노답인 이유,0,0,0,0,0,0,0,0,0,1
네들은 됐고 난민 로린이만 데리고 오고 싶다 일게이들한테 하나씩 나눠주면 맛있는것도 먹여가면서 잘키울건데,0,1,1,0,0,0,0,0,0,1
땅값 ㅈㅈㅋㅋㅋ 게이동네에 누가사노? 공기맡으면 에이즈걸릴듯,1,0,0,0,0,0,0,0,0,0
기안내나는거봐라 이래서 좃그지들 걸러야됨,0,0,0,0,0,0,0,0,0,1
2.9 흔적기관 세우고 감히 보지한테 대드는거 우습다이기 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
철저하게 비즈니스적으로 보면 보빨이벤트 하는게 좋다 가정의 왠만한 경제적 결정권은 다 마누라한테 있어서장보고 외식하고 그런것도 다 여자가 고르고 소비하니까 이벤트 한다면 이런얘들 위주로 하겠지,0,0,0,0,0,0,0,0,0,1
롯데사원주택에 설치가서 살인 안난것만 해도절라도 사람들 많이 착해진듯예전같으면 읏따 시방 개쌍도 로떼 쌍것들이 에어컨을 설치해부려야?배창시를 훌터블랑께 하며 살인사건 백퍼,0,0,0,1,0,0,0,0,0,0
이거 말고 아까 불꽃페미라고 유륜 깐 사진 글 2개 있었는데 지금 지워진 거 같은데 혹시 개인적으로 소장하고 계신 분 계신가요?,0,0,0,0,0,0,0,0,0,1
이게 왜 미안할일이노? 어????? 좆카이해안되는 쀼,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋ 내 흉자모 단골 사이트 아니노? 하용가,0,0,0,0,0,0,0,0,0,1
오래전부터 이슬람인들이 한국을 이슬람화 하려고 일을 시작했는데 뭘 영국 봐라 아무생각 없이 무턱대고 받아들였다가 지금은 정부쪽에 다 무슬림이라 그들이 원하는데로 모든게 돌아가고 ............,0,1,0,0,1,0,0,0,0,0
보지민국 예비 보빨노예 훌륭하다,0,0,0,0,0,0,0,0,0,1
자댕이들 쌉소리 어디안가노 개때리고싶노,0,0,0,0,0,0,0,0,0,1
후장파열에 게이즈위험성 없이 그냥 손가락하나 가져다 대면 되는 나련은 참으로 행복하구나,1,0,0,0,0,0,0,0,0,0
쉬멜 사먹는 놈들이 쉬멜보고 더 섹시하다고 하노. 지가 똥꼬에 박아주면 좆이 발딱서는게 섹시하고 충분히 박아주면 부르르 떨면서 정액발사하는 모습이 꼴린다고. 그리고 가슴도 달리고 가공의 여성성으로 와꾸도 즈그들 눈에는 여자라고 생각하니까 더 꼴린다고.,1,0,0,0,0,0,0,0,0,0
진지하게여성의존재가치가뭐냐?성욕구해결과출산아니냐?지몸을 화장하고 꾸미는거 자체가 자기 자신의 성적매력을높일려고하는거지,0,0,0,0,0,0,0,0,0,1
시발 불도저로 모아놓고 밀어버려야되,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 씨팔 맘충이 마누라면 남편새끼 하루에도 몇번씩 사과해야됨,0,0,0,0,0,0,0,0,0,1
파더스터치 버거퀸 ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
존나게 빨리달리네 병신 짜장새끼들,0,1,0,0,0,0,0,0,0,0
ㅇㄱㄹㅇ 보돕보 보적보 ㄴㄴㄴ 보지는 지 맘대로 해도 된다 근데 남자는 적임 ^느^,0,0,0,0,0,0,0,0,0,1
보력가라 후팔 몰카한남충 재기해,0,0,0,0,0,0,0,0,0,1
당연한거 아니냐? 학교측이 생각이 짧은거지.,0,0,0,0,0,0,0,1,0,0
서...울 신..문..한..겨..레..,0,0,0,0,0,0,0,1,0,0
"평균 10% 밀릴 때 5% 증가한 건 겉으로 티가 안나지만, 경합상태에서 5% 증가한 건 티가 납니다. 이게 역치 라는 것이고, 이번 선거 영남은 전자의 케이스, 수도권과 충청지역은 후자의 케이스 입니다.",0,0,0,0,0,0,0,1,0,0
길거리에서 떡볶이 집어먹어도 프랑스 요리 시식하는거 같은 우월함 쩐다 시밬ㅋ,0,0,0,0,0,0,1,0,0,0
좋은기사 감사합니다! 그남들 또 몰려와서 파르르 ㅎㅎㅎ  에혀...한심.,0,0,0,0,0,0,1,0,0,0
참 맘충 가지가지한다,0,0,0,0,0,0,0,0,0,1
근데 사상검증 누구보다 좋아하는게 페미들 아니야? 여성향 겜에서 정재헌 성우 꼬투리잡고 여혐누명씌워서 억울하게 퇴출시킨게 고작 몇달전인데? ㅋㅋ,0,0,0,0,0,0,0,0,0,1
저사람이 보검이라는 이름 지어줬다는 그양난이냐?,0,1,0,0,0,0,0,0,0,1
자지들 돈 벌기 쉽노,0,0,0,0,0,0,0,0,0,1
ㅋㅋㅋㅋㅋㅋㅋ 요즘 20대죄다 베충이인데 시발 틀딱새끼들 지친구들이나 마누라년교육이나 해라 병신들아.,0,0,1,0,0,0,0,0,0,0
한국여자들은 잠재적 아동학대범,0,0,0,0,0,0,0,0,0,1
솔직히 틀딱들이 부르짖는 반공 이딴건 좆도관심없는데 페미땜에 민주당씹새끼들이 극혐이다,0,0,1,0,0,0,0,0,0,1
오빠가 허락한 페미니즘만 해야돼~그리고 페미는 싫른데 여자 못잃어~개창놈아니노 좆의 숙주노,0,0,0,0,0,0,0,0,0,1
이늠 물지마라 우파끝난다 페미코인탄 안정권라인 전라도다,0,0,0,1,0,0,0,0,0,1
개슬람새끼들 좀 추방좀,0,0,0,0,1,0,0,0,0,0
개독 새끼들 사람 뇌가 아녀,0,0,0,0,1,0,0,0,0,0
맞노 안그레도 유튜브 레드 살까 생각중이노 안그래도 한남충부랄내때문에 고통받는데 쉬이벌 노래로 치유할려해도 광고때문에 귀가 아예 재기될것같다이기...,0,0,0,0,0,0,0,0,0,1
닭년 - 여성부 > 여성가족부로 확장다문화 지원 예산 증가닭빠들 부들부들!닭년 - 여성부 > 여성가족부로 확장다문화 지원 예산 증가닭빠들 부들부들!닭년 - 여성부 > 여성가족부로 확장다문화 지원 예산 증가닭빠들 부들부들!,0,0,0,0,0,0,0,0,1,1
젠더특보 이 따위 직책이 왜 필요함?,0,0,0,0,0,0,0,0,0,1
"내일 아마 수도권에 ""전라도없는세상"" aka 유토피아가 펼쳐질 듯 하다",0,0,0,1,0,0,0,0,0,0
한녀충은 여혐이지만 뽈록이 뒷보지는 여혐 아니랑께 ^오^,0,0,0,0,0,0,0,0,0,1
김치녀보다 더 악독하다 새끼낳아놓고 아다라고 우김;; 그거 믿어준 요셉도 참 호구...,0,0,0,0,0,0,0,0,0,1
누가 얘 시장으로 뽑았는지..? 성소수자하고 이태원 클럽하고 무슨관계야..?,0,0,0,0,0,0,1,0,0,0
조선족 개새끼들맞지근데 이런글은 니 아갈로만 올리면 젊은애들이믿겠냐???최소한 증거나 근거를 보여줘야지 맨날 아갈로면 욕해대니까 틀딱틀딱 역풍이분다 조롱당하는겨,0,1,0,0,0,0,0,0,0,0
틀딱새끼들 죽이고싶음 ㅇㅈ,0,0,1,0,0,0,0,0,0,0
어둠의 웜사모들은 친절히 주소까지 남겨줘뿌노ㅋㅋㅋㅋㅋㅋ 한남이 내게 해준 유일한건 웜싸 윾입되게 만들어준거노ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 지난 활동을 보면 답이 나오죠~~~~~~~~,0,0,0,0,0,0,0,1,0,0
파키스탄여자보고 파키스탄이 한국보다 여성인권 높다고 헛소리 하면 쳐 맞을듯,0,0,0,0,0,0,0,0,0,1
여자가 먹겠다면 먹는거지 말이많노 그런건 자기가 알아서 할 일이노,0,0,0,0,0,0,0,1,0,0
하다하다 이제는 넘의 나라 개인의 언론탄압까지 하고 지랄하노!,0,0,0,0,0,0,1,0,0,0
타고났다 범죄자로~,0,0,0,0,0,0,1,0,0,0
맞노 남자들은 돈벌게 놔둬서 안되노,0,0,0,0,0,0,0,0,0,1
필리핀임? 필리핀은 성매매한남들이 코피노 가는데지 한국인이 유학갈만한데 아님,0,1,0,0,0,0,0,0,0,1
진짜 저런 생각하는 여자는 자기가 원하는 생활 영위하려면 남자가 얼마 벌어야 하는지 정도는 이미 알고 있음.,0,0,0,0,0,0,0,0,0,1
지가 거르는줄아노 장애인이노,0,0,0,0,0,1,0,0,0,0
역시 페미니즘은 정신병 이었어 정신분열증이라 내 안에 두개의 영혼이 있다고 믿는거 보소 ㅎㄷㄷ,0,0,0,0,0,0,0,0,0,1
자들자들자들자들자들,0,0,0,0,0,0,0,0,0,1
제우스 믿던 그리스 시절부터 과학 철학 남달랐던 새끼들이 종교에 빠져 중세와서 운지하고 이슬람 새끼들이 수학 과학 더 앞섰던 시기도 있었는데 기독교 타령 ㅋㅋ 종교재판 받은 과학자들 ㅈㄴ 억울하겠네,0,0,0,0,1,0,0,0,0,0
요즘 젊은것들 ㅉㅉㅉ,0,0,1,0,0,0,0,0,0,0
성령게이야 썰 풀어라,0,0,0,0,0,0,0,1,0,0
광주는 뭐다?,0,0,0,1,0,0,0,0,0,0
나이키 오프화이트 자기 전용인가 이름도 적혀잇노,0,0,0,0,0,0,0,1,0,0
저표도 호남이 주작한거같은데?,0,0,0,1,0,0,0,0,0,0
"아가씨=고모, 도련님=삼촌 좋네 애들 기준으로 호칭 불러도 무방",0,0,0,0,0,0,0,1,0,0
쌍도남들 하루빨리 뒤지길 앙망,0,0,0,1,0,0,0,0,0,1
똥남아 애들이 들어오는 건 좋다 이거야 근데 좆족 짱깨랑 무슬림 새끼들은 오지 마라 ㄹㅇ,0,1,0,0,1,0,0,0,0,0
한 10년있으면 김치녀들이랑 결혼해서 명예살인 함 일어날듯.,0,0,0,0,0,0,0,0,0,1
페르시아만 은 조용한 날이 없노,0,0,0,0,0,0,0,1,0,0
"진짜 가지가지한다. 여자는 치마, 남자는 바지 이게 자연스러운 그림인걸 왜 자꾸 우겨대냐",0,0,0,0,0,0,0,0,0,1
저따위 뻘글 주작글에 비추가 0 이라는게 놀랍다.,0,0,0,0,0,0,1,0,0,0
거 시발 애끼리 그럴수도있지 ㅋㅋ남자는 좀 거칠게 키워라,0,0,0,0,0,0,0,0,0,1
자유연애와 프리섹스의 시대는 모든 여자를 창녀로 만들어 버렸다..,0,0,0,0,0,0,0,0,0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김치녀 물리치료사들,0,0,0,0,0,0,0,0,0,1
그 냄져 잘못이 크구만,0,0,0,0,0,0,0,0,0,1
한남충이랑 만나주는 일본여자 불쌍하다 한남충좀 거둬가라 ㅛㅛ,0,0,0,0,0,0,0,0,0,1
정말김사하네요~^^ 표현의 자유막는 차별금지법..반대합니다!! 대다수의 국민들의 입을 막으려하는 역차별법.. 평등하지 않습니다,0,0,0,0,0,1,0,0,0,0
홍들홍들잼,0,0,0,1,0,0,0,0,0,0
제발 제발 퍼오지마관심 주지마라 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
페미는 집단이기주의다 이기야,0,0,0,0,0,0,0,0,0,1
미친년들 나중어봐라 지새끼 지남편 어떻거도는지,0,0,0,0,0,0,1,0,0,0
제주도 들어왔다던 오만인지 거기서온 난민새끼들 어케됬냐? 다시 돌아갔냐?,0,1,0,0,0,0,0,0,0,0
부산은 사랑입니다대구는 소망입니다울산은 활력입니다,0,0,0,0,0,0,0,1,0,0
여자만 따먹고 다녀도 정액이 모자라구만 남자까지 따먹냐,1,0,0,0,0,0,0,0,0,0
그만좀 해라 니들은 더심하잖아,0,0,0,0,0,0,1,0,0,0
오히려 일베하다 좌파된듯 ㅋㅋㅋ쌍도새끼들 역겨워서,0,0,0,1,0,0,0,0,0,0
얼마나 좆국에서 여자를 후려쳤으면 저런 기안내나는 냄져를 만나노 4B는 내 인생을 구했노,0,0,0,0,0,0,0,0,0,1
전복 저기도 있노,0,0,0,0,0,0,0,1,0,0
착한홍어는 죽은홍어일뿐,0,0,0,1,0,0,0,0,0,0
구속여부는 무슨....징역90년 구형하면 되겠구만...C,0,0,0,0,0,0,1,0,0,0
저런 한남새끼들 때문에 더 울화가 치밀고 빡친다이니야,0,0,0,0,0,0,0,0,0,1
북한 탈북자들이 남한 사람들 북한에 관광 보낸거 나만 봤노?,0,0,0,0,0,0,0,1,0,0
거기다능력있으면마누라도 무제한부럽노 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
보통여자들이 다 창녀짓 하는 거기 때문에 청원이라든지존나게 퍼다 나르고있는거임,0,0,0,0,0,0,0,0,0,1
걍 레파토리가 인터넷에 굴러다니는 맘충스토리 복붙수준 ㅋㅋㅋ 주작도 시발 적당히해야지,0,0,0,0,0,0,0,0,0,1
보지좀 보여줘 이년아ㅋ피만 싸지말고,0,0,0,0,0,0,0,0,0,1
토크온에서 페미년이랑 배틀뜰랬는데 토크온 접속하고 펑 터짐 이게 토크온 무슨 공격하는거라던데,0,0,0,0,0,0,0,0,0,1
다리 예쁘네,0,0,0,0,0,0,0,1,0,0
어딜가나 민주 자만 붙으면홍어씹구녕에서 태어난 좌발이 되는건가 저기서도 씹지랄하는 미친년새끼들존나많네아니씨발남의 나라에 쳐 기어들어갈려면 정식 절차를 통해서 권리를 얻어야 하는거지 지 꼴리는대로 불법체류하는새끼들을 봐주면 그게 씨발 나라냐진짜 애미뒤졌네,0,1,0,1,0,1,0,0,0,0
존나 이중성 쩌노,0,0,0,0,0,0,1,0,0,0
성인지 감수성이 문제가 됐으면 벌써 보수 어용 단체및...여성단체에서 게거품물고 쌩 난리를 치고 있을겁니다....,0,0,0,0,0,0,0,0,0,1
보지는 찢고 갈아버려야,0,0,0,0,0,0,0,0,0,1
저것들은 페미 안하는 사람들은 괴물로 보는건가? 저 정도면 진심 정신병 아닌가,0,0,0,0,0,0,0,0,0,1
김하나 이시키 집에가면 벤틀리 주차 되있겟네 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
창녀들 엉덩이 위에 십자가 문신있으면 기독교냐? 뒤치기할때 좆나꼴리던데 ㅋ,0,0,0,0,0,0,0,0,0,1
걍 한국 보지만 거르삼,0,0,0,0,0,0,0,0,0,1
지발로 기어 들어가놓곤 자지놈이 지랄하노,0,0,0,0,0,0,0,0,0,1
그냥 봐도 여자라 하기엔 좀 징그러운디...,0,0,0,0,0,0,0,0,0,1
이래서..흑형들이 백마 좋아하는구나,0,1,0,0,0,0,0,0,0,0
그래 저 김치년은 여성=암컷=짐승 이란거네,0,0,0,0,0,0,0,0,0,1
가봐야알지 ㅋㅋㅋㅋ 군대 가지도 않은 틀딱새끼들이 요즘 군대가 어떻고저떻고 떠드는거랑 같은맥락 ㅋㅋ군대가 아무리 좋아지고 어쩌고해도 군대는 개좆같은곳이란걸 안가봐서 모르는거임 ㅋㅋㅋㅋㅋㅋ 급식들 군대로 꺼져~~,0,0,1,0,0,0,0,0,0,0
내전 나겠네 ㅋㅋ 팝콘 사놔라,0,0,0,0,0,0,1,0,0,0
여자는 최소한 반공교육이라도 시켜야지,0,0,0,0,0,0,0,0,0,1
뷔페 소고기 돈없어서 안먹은지 한 몇년된거같다,0,0,0,0,0,0,0,1,0,0
사람은 고쳐쓰는게 아닙니다,0,0,0,0,0,0,0,1,0,0
와 이거 ㄹㅇ맞노. 내가 항상 후려침겪는다이기야. 본인이 잘난걸 당연히 알고 그에맞게 행동하는건데 그게 잘난6척9으로 보인다는게 노무현 가소롭노. 질투할수록 ㅎㅌㅊ인게 놈딱 티난다익이,0,0,0,0,0,0,1,0,1,0
페미나찌년들은 뒤져야돼 마녀사냥이 생활인년들 여초커뮤니티 가면 마녀사냥은 생활임,0,0,0,0,0,0,0,0,0,1
ㅇㄱㄹㅇ 진짜 죽어도 상관없다는 마인드로 싸웠더니 지금 서열 상타취노 식칼들고 니가 나 안찌르면 내가 너 찌른다 했더니 애비충 냄동충 알아서기노 ^됫^ 한번 서열 잡고 그 담에 개길때마다 더 세게나가면 확실하게 짓누를수있다익이,0,0,0,0,0,0,0,0,0,1
※요즘결혼현실 누군가가 사먹었던 여자의 현금인출기가 됨,0,0,0,0,0,0,0,0,0,1
보톡스 맞고 좆빨이나 해라ㅉㅉ 외모컴플렉스랑 여자연예인 후려치기 앵나 쩔었던 내가 쌍코하고나서 나도 남들 눈에 저리 정신병자처럼 보이겠구나 싶어서 코르셋 벗었다 이기,0,0,0,0,0,1,0,0,0,1
나는 장난감 칼 들고 남동충 뚜까 패고 놀았는데 트렌스자지인 부분?하나같이 좆나 같잖은 핑계대노,0,0,0,0,0,0,0,0,0,1
진짜 한국남자만큼 자기자신을 잘모르는남자들이 없을거같노 주제를 정말모르고 언제나 자신을 높게평가한다익이야 자의식과잉,0,0,0,0,0,0,0,0,0,1
레즈비언 보면 둘중 하나는 남자같은 여자임 (머리짦고 남자처럼 입고 다님)여자들중에 남자스타일 풍기는 애들있잖아 그런 느낌이다,1,0,0,0,0,0,0,0,0,0
1:10 끝장토론 함보자... 주의원 한번 해보겠다며?,0,0,0,0,0,0,1,0,0,0
특정인한테 허는거 아니면 고소 ㄴㄴ 한남충이 고소면 맘충은 나라 2/3가 고소 당했다,0,0,0,0,0,0,1,0,0,0
하여튼 냄져들은 례민하노 ㅉㅉ,0,0,0,0,0,0,0,0,0,1
ㅋㅋㅋㅋ 좆본 몇년 살았었는데 노무딱 맞는 말이노 전스시남충도 말도 안 해도 때마다 비싼 악세사리나 가방 갖다바쳤노 ㅇㅇ 한남충들 좆그지라 중요한 날에도 큰맘 먹고 O.S.T 사주고 생색내지 않노 ㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,1
자지놈들 레즈설 앵나오게 밀더노 어쩜 주작도 상상력이 즈그 좆만큼밖에 없노 이기ㅋㅋㅋㅋㅋ 한남이 진지할때 제일 웃기다는건 팩트노,0,0,0,0,0,0,0,0,0,1
파퀴새끼랑 결혼해서파퀴로 끌려가집주변 100m 도 못 벗어나게말 그대로 성노예가 되어 살면그제서야 자신이 무슨 실수를 했는지 깨달을 듯?,0,1,0,0,0,0,0,0,0,0
으이구 또 속냐!,0,0,0,0,0,0,0,1,0,0
이젠 처녀막재생수술처럼남자도 여자만나기전 핸폰번호 바꿔야하노,0,0,0,0,0,0,0,0,0,1
'여성' '동성애자' 로 가해지는 차별을 없애자는 취지는 동의하는데 내가 감정을 갖고 혐오한다는 것도 안되는거냐 이젠,1,0,0,0,0,0,0,0,0,1
주 예수를 믿으라 그리하면 너와 네집이 구원을 얻으리라  사람이 육적으로만 사는게 아니라 영적으로 산다 많은것 가졌다고 기쁜가? 더 갈증나고 불안하고 영원한것을 추구해야지 ᆢ,0,0,0,0,0,0,0,1,0,0
국적 표시 하게 해야 합니다,0,0,0,0,0,0,0,1,0,0
진짜개슬람새끼들 우리나라와서 민폐부리면어카냐,0,0,0,0,1,0,0,0,0,0
메갈 돼지년들이 똥꼬충까는건 진짜 신기하네 ㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,1
존나 오그라드네 쌍도놈들 남자답다고 허세떠네마! 남자아이가! ㅋㅋㅋ,0,0,0,1,0,0,0,0,0,1
너는 아니지~ 왜그렇게 예민해 ㅋㅋㅋㅋ 웃챙,0,0,0,0,0,0,0,1,0,0
엉덩국 레퍼런스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
또 쳐다보면 냄져 잔인하게 재기한 시체 틀어서 보여줘라 꼬다닥 도망간다 이기,0,0,0,0,0,0,0,0,0,1
그런 것 하라고 특보가 있는 것 아니냐. 그게 무슨 범법행위라는 것인지. 검찰이 흘리는 것 언론들이 다 받아 적으면서 그런 것은 범법이라고 하지 않는 것은 무책임하시지.,0,0,0,0,0,0,1,0,0,0
대중맘 22세에 애엄마노 ㅗㅜㅑ,0,0,0,0,0,0,0,0,0,1
"자~! 우리 청소작업부터하지"" kia~ 남다른 포스 누구 같았으면 ""야~! 기분딱좋다"" 이랬을건데 ㅋㅋ",0,0,0,0,0,0,0,1,0,0
강남 20~30평대 오피스텔이 단기로 월120~150에서 좆주작소설,0,0,0,0,0,0,1,0,0,0
동성애자 표가 얼마나 된다고 무기타령 하고 있네. 겜대리녀가 정의를 논하는 것도 우습고.,1,0,0,0,0,0,0,0,0,0
애초에 통일도 우리한테 득될거 하나도없고 한민족이고 지들 살리자고 하는건데 저딴소리가 나올까?씨발 그 값싼노동력 돈주고 써주는것도 지금 고구마 캐먹는것 보다 훨씬 잘살텐데?재 간첩이냐?,0,1,0,0,0,0,0,0,0,0
개쌍도는 믿고거른다,0,0,0,1,0,0,0,0,0,0
지 ㄹㅋㅋ지들이 뭔 거물급 범죄자냐 메갈돼지들ㅇ,0,0,0,0,0,0,0,0,0,1
자지들 히스테리 역겹노!,0,0,0,0,0,0,0,0,0,1
ㅋㅋㅋㅋㅋ여초년들 지들이 여경이 뭘할수 있겠녴ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
동물학대 하면 뭐 어쩔건데 ㅋㅋㅋㅋㅋㅋ 장애남을 패든 숫냥이를 패든 지구상의 xy를 멸종시키든... 그년이 도덕적으로 어떤 결함이 있던간에 걍 자지만 패면 노상관이다.,0,0,0,0,0,0,0,0,0,1
으휴 안에서 새는 똥양남 밖에서도 샌다 너련 욕봤노,0,1,0,0,0,0,0,0,0,1
웃긴게 남자가 돈써가면서 여자 어떻게 꼬셔보려고 하면 진짜 힘들지...그런데 돈 받는 호빠에서 일하면 알아서 엉겨붙음...,0,0,0,0,0,0,0,0,0,1
