문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
개누리당=다문화당. 이자스민 때문에 개누리당뿐만아니라 이 나라는 다망한당,0,1,0,0,0,0,0,0,1,0
둘다잘못했구만 예비장모도 그런말하면안되지만 그렇다고 그걸 또 대놓고 장모무시하는 자지새끼도 열폭찌질이ㅇㅇ 명불허전 전문대 수준,0,0,0,0,0,1,0,0,0,1
일개 편돌이새끼가 개독성자로 전직했네 클라스업 ㅊㅋㅊㅋ,0,0,0,0,1,1,0,0,0,0
도망자 신분어쩔수 없는 동양인이너서클 직업은 무리20k 이상의 salary 도 무리Upper high class 도 무리미국이민은 동양인의 비율이 35% 가 되기전에는시기상조다. 같은 노력을 한국에서 했으면 만족감이 더 높았을것,0,1,0,0,0,0,0,0,0,0
소추발작버튼눌렸노 ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
그래도 책임감 있는 저런애들이 낫지낙태충년들은 욕 먹어도 싸다,0,0,0,0,0,0,0,0,0,1
정신병자들은 정신병윤가야지 그러다가 여자가되고싶어지면 또 수술하게? 이런것들이랑 같은병원다닌다면 우리가 역차별받는거 아닌가,1,0,0,0,0,1,0,0,0,0
에이즈 보균자를 늘린다는 팩트가 있는 이상똥꼬충은 허용될수 없음.레즈는 예외,1,0,0,0,0,0,0,0,0,0
늙은데다 가난하기까지하면 답이없다,0,0,1,0,0,1,0,0,0,0
우파도 똑같은 사람인데 섹스를 싫어하겠냐사실 우파는 주변에 다 할매들 뿐이라 미투의 원인제공을 하고싶어도 할 수가 없고아니면 합의하에 성매매를 하든가 스폰을 하든가 해서 원인제공 자체를 안함,0,0,0,0,0,1,0,0,0,0
임 젠 다,0,0,0,0,0,0,0,1,0,0
재스민!!,0,0,0,0,0,0,0,1,0,0
게이나 소아성애자나 이해는 됨 자기가 정신병자로 태어나고 싶어서 그렇게 태어난것도 아니니 뭐근데 현실에서 만나면 좀,1,0,0,0,0,1,0,0,0,0
자지레기는 자지+기레기가 떠오르노,0,0,0,0,0,1,0,0,0,1
진실은 불편한 법..자연순리를 따르지 않고 자기합리화 논리로만 세상을 살다보면 나락으로 떨어지게 되어있음..동성애가 말이 돼?? ㅡㅡ,1,0,0,0,0,0,0,0,0,0
진짜 지저분한 새끼들 많음,0,0,0,0,0,0,1,0,0,0
젠신병자 반대 여혐고발시위 함 했음좋겠노,1,0,0,0,0,1,0,0,0,0
차별금지법 제정 반대합니다~  의원님과 같은 진리를 말할수있는 분들이 더 많아졌으면 하네요~ 감사합니다~,0,0,0,0,0,1,0,0,0,0
뭐노? 다리 잘려서 의족 찼노?,0,0,0,0,0,1,0,0,0,0
여자 지워서 젠신병자 챙기노,1,0,0,0,0,1,0,0,0,0
할짓거리 없이 책상머리 틀어박혀 하는거라곤 피해망상  뿐인 페미 쿵쾅이 기레기들 싹 다 잡아다 군대  훈련소 보내 남자 똑같이 훈련하게 하면 하루도 못가  눈물 찔찔 짜며 살려주세요 다신 망상 안할께요 할텐데,0,0,0,0,0,1,0,0,0,1
말로만 인권을 위하는 인권단체들 싹 다 누가좀 갈기갈기 찢어주면 좋겠네요!!!! 정신들좀 차려라 제발! 인권만 찾으면 무조건 지지하는 사람들 선동하지 말고,0,0,0,0,0,1,0,0,0,0
말장난 그만하시죠! 차별금지법을 통과시키려는 저의가 무엇인지 ㅡ진정 성소수자를 위하는 방법은 그들이 치료받고 탈동성애하도록 도와주는 것입니다! 그들을 위한답시고 이용하지 마십시오!,1,0,0,0,0,1,0,0,0,0
"편가르기는 홍어, 좌빨의 종특이지오세훈 당선 후 일베에 조직적, 반복적으로 이런 글 올라오는 목적은 단 하나지",0,0,0,1,0,1,0,0,0,0
병신들 평가당하기 싫어서 탈코르셋한다는 기사 와서 외모평가 비하하고 자빠졌노ㅋㅋㅋㅋㅋ댓글 좆창났노 가서 추천비추천 접기라도 눌러라,0,0,0,0,0,0,0,0,0,1
인천은 무슨 개호로 동네 냐? 애들 때려 잡는 동네 구나..ㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
게다리춤...이 원래 헤엄치는... 평영...,0,0,0,0,0,0,0,1,0,0
김치년들도 진성 빨갱남들한테는 상대가 안되요잇!,0,0,0,0,0,1,0,0,0,1
한국같은 곳에서 정말 이질적 모순적인 단어임 퀴어,1,0,0,0,0,0,0,0,0,0
사스가 예수랑 쓰리썸하는 클라스할렐루야 정액 들어간다!,0,0,0,0,1,0,0,0,0,0
자기말이 무조건 맞다고 생각하는 사람들 그게 광우뻥처럼 구라인데도 끝까지 자기가 틀렸다는것을 인정못함 = 정신병,0,0,0,0,0,1,0,0,0,0
짐이사회에서 없어져야할것 사이비 기레기들,0,0,0,0,0,1,0,0,0,0
여윽시 자지들 자적자는 42언스다이기야 ^문^,0,0,0,0,0,0,0,0,0,1
서울대 연고대것들 상종하지마라. 인성 쓰레기들이다.,0,0,0,0,0,1,0,0,0,0
학생 인권이란 것이 교사에게 인권위에 제소하겠다 들이대게 교육하는 것이 .. 피어싱하고 문신하고 임신하는 자유주는 것이 인권교육입니까?,0,0,0,0,0,1,0,0,0,0
왜 도망가 나도 공유하자고요,0,0,0,0,0,0,0,1,0,0
집사님들도 한 덩치 함워마드 돼지년들한테 안꿀림,0,0,0,0,0,1,0,0,0,1
개독교새끼들은 정신병자이고 위선자에다가 악마이다 이럼 또 죄짓는다고 지옥드립 정신병자처럼 치겠지 병신들이 사실상 정신병동에 갖쳐야 할새끼들 풀어주니까 지랄하는거임,0,0,0,0,1,1,0,0,0,0
페미니즘 = 사회주의,0,0,0,0,0,0,0,0,0,1
우리나라는 왜 미국처럼 200년 이런거 왜 안되지?,0,0,0,0,0,0,0,1,0,0
지들끼리 후장에 박다가 에이즈걸려서 뒤지는 한남똥성애는 한남들 빨리 죽으니까 이득인데 젠신병자들은 보지한테 피해주니까 존나 싫음,1,0,0,0,0,1,0,0,0,1
이분들 어이무네 퀴어축제는 아직 시간 남았어요.그때가서 아니다 싶은 취소하면 되는것이고 지금 모여서 기도 하지 말라고 말귀를 못알아 들어요?,1,0,0,0,0,0,0,0,0,0
틀딱+빨깽이=문재앙,0,0,1,0,0,1,0,0,1,0
먼가 여자는 특별해야한다고 믿고 남녀평등을 외치면서 여성우월주의를 생각하는 몇몇인원들이 페미니즘을 외치다~ 문제 많다,0,0,0,0,0,1,0,0,0,0
자살한 이유는 나도 그렇다고 본다. 마누라 뇌물 막으려고 자기가 죽은건 아니고 주위에 배신감을 많이 느꼈을거다. 쌓이고 쌓여서 허무해진거지,0,0,0,0,0,0,0,1,0,0
인생에서 기독교는 믿고 걸러야됨,0,0,0,0,1,0,0,0,0,0
혼모노없는세상에 살고싶다,0,0,0,0,0,1,0,0,0,0
노동자 연대는 대변하는게 왜이렇게 많냐 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
이게 참 일반적인 상식이 통하는 사회여야 하는데 문제다. 문제는 이런글 보고 막 욕하는 애엄마들 중에 자기들은 깨어잇는 것처럼 말하는데 정작 그들이 맘충인 경우를 종종 보게된다.,0,0,0,0,0,0,0,0,0,1
"좌표 찍고 행동하는 것은 남혐 성향의 커뮤니티 성향을 미러링한 것처럼 보이지만, 페미 혐오와는 완전히 다른 여혐성 발언 또한 삭제한다고 하였기에, 근본이 다르다. 역시 서울대다.",0,0,0,0,0,0,0,1,0,0
저 포스터랑 일식집이랑 무슨 상관인지 모르겠어요? 저 포스터 때문에 일식집이 망하나요?,0,0,0,0,0,0,0,1,0,0
톨게이트에 요금징수원 필요하나? 99%하이패스 이용하는데 ~~기냥 출퇴근 시간에도 빈둥빈둥이들 인데,0,0,0,0,0,1,0,0,0,0
군대에 악을 퍼뜨리는 자다 나아가선 세상에까지 절대 받지말고 전역시켜라,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ글쓴 거지새끼는 어디 편의점 도시락만 사먹고 다녔냐??육회비빔밥 만원 미만인 곳이 대한민국에 있긴 있냐?????전주비빔밥이 대단할 것도 없지만 욕먹을 수준은 아님.,0,0,0,0,0,1,0,0,0,0
난민은 반대 하지만 이슬람혐오는 더욱 반대,0,1,0,0,0,0,0,0,0,0
분노와 차별도 구분 못하는 기레기,0,0,0,0,0,1,0,0,0,0
자적자좀 하고 재기할 것이지 혼자갔노!!!!,0,0,0,0,0,0,0,0,0,1
별정직이면 공채는 아니지?면접으로 뽑는걸로 아는데 일반행정 별정직 구별이 헷갈린다,0,0,0,0,0,0,0,1,0,0
무슬림 많은 나라로 가면 자연스레 해결 될 일을 왜 여기와서 난리야?,0,1,0,0,0,0,0,0,0,0
빨갱이 담당일찐 조용기 목사ㅋㅋㅋㅋㅋㅋㅋ 조용기 목사님 예전에 비해 많이 쇠약해보이시던데 오래 사셨음 좋겠다,0,0,0,0,0,1,0,0,1,0
똥꼬충은 정신병자이므로 격리수용이 답입니다! ^오^,1,0,0,0,0,1,0,0,0,0
"왜 한밤중에 조사를....이것또한특권인가???? 뭘숨기려고....,불신만 만드는 견찰",0,0,0,0,0,1,0,0,0,0
전부터 노무 궁금했다.볼때마다 기괴하노,0,0,0,0,0,0,0,1,0,0
동성애 독재법 포괄적 차별금지법 결사 반대!!,1,0,0,0,0,1,0,0,0,0
정신병은 물리치료김치녀는 삼일한,0,0,0,0,0,1,0,0,0,1
이해할 수 있는 사람도 있고 이해하지 못하는 사람도 있다. 이해하라고 강요하는 사람들 역시 이해할 수 없다.,0,0,0,0,0,1,0,0,0,0
기레기 영어 개거지. 브라이트바트....브레이트가 아니다.,0,0,0,0,0,1,0,0,0,0
ㅁㅊ년들 아니냐? 아무리 소아성애자라도 보지에 넣을정도는 되야지 ㅋㅋㅋㅋㅋ,0,0,0,0,0,1,0,0,0,0
출산율 저하의 근본적인 집값 교육비 직장급여등은 생각안하고 바보같은생각으로 외노자로 메꿀려고 하는정책 쓰는인간들은 싹다 쳐죽여야함 지아들 딸 손자 친척은 저런일당할 일 없으니 저따위로 하는거임 지들만의 캐슬을 짓는거지 진짜 봉기한번 일어나야함,0,1,0,0,0,0,0,0,0,0
저 이모티콘보다 더 빡치는건 지들 눈깔에나 예쁜 똥송한 애새끼들 쳐먹는 짤 올리는게 제일 역겨움,0,1,0,0,0,0,0,0,0,0
핸냄다좆망!!,0,0,0,0,0,0,0,0,0,1
로봉순 젠신병자니까 맘껏패라 사람아님,1,0,0,0,0,1,0,0,0,0
틀무새들 홍좆일체 아니랄까봐 짱깨 까는 글엔 아가리 묵념하는 거 보소 ㅋㅋㅋ지금 짤게에서 경상도 까는 글이랑 노인 까는 글에 모여있는 새끼들은 ㄹㅇ 조선족들 같음,0,1,0,1,0,0,0,0,0,0
세금 안내는 목사는 한국에 살 이유가 있나. 예수야 살인. 강간. 사기치는 목사들 잡아가라. 그래야 교회가 사라진다,0,0,0,0,1,0,0,0,0,0
응 ~ 오지마~ 와서 쳐먹지도마~,0,0,0,0,0,0,1,0,0,0
의 발음이 안되,0,0,0,0,0,0,0,1,0,0
중동새키들은 진짜 볼떄마다 뭔가 간사하고 사악하게 생겼다는 느낌을 지울수없다,0,1,0,0,0,0,0,0,0,0
거지근성을 현명한소비로 착각하는 종족 ㅋㅋㅋ,0,0,0,0,0,1,0,0,0,0
이 급식들은 '진짜'다 ㄷㄷ,0,0,1,0,0,0,0,0,0,0
범죄자에겐 인권이없어야 대한민국이 산다,0,0,0,0,0,1,0,0,0,0
흉노새끼들이나 홍어새끼들이나 다를거없지,0,1,0,1,0,0,0,0,0,0
전라도 진짜 피하고 싶다 ㅜ무섭당,0,0,0,1,0,0,0,0,0,0
이런 짤을 볼때마다 똥송함을 안느낄 수가 없네,0,1,0,0,0,0,0,0,0,0
기자새끼들 왜 갑자기 난민 이미지 세탁하는 기사 존나게 쓰냐? 무슨 지령받았냐 어젠 뭐 공부하고 싶다 어쩐다 좆같은 기사가 나오더만,0,1,0,0,0,1,0,0,0,0
목사가 천당 가는게 낙타가 바늘구멍 통과하는것 보다 어렵대지! 이 버라지들 참 목회자들 욕 먹이지 마라,0,0,0,0,1,0,0,0,0,0
상위는 또 뭐냐. 하위도 있노? 보지끼리 위아래 나눌 필요없노 그냥 진성 남혐려들이다익이.,0,0,0,0,0,0,0,0,0,1
꼬깃꼬깃 10달러ㅋㅋㅋㅋ 자댕이가 이렇게 커엽고 따먹고 싶은 맛이 있어야지 이기 자지도 크고 핑크색일것같노,0,0,0,0,0,0,0,0,0,1
직업은 귀천이 없지만 사람은 귀천이 있어,0,0,0,0,0,1,0,0,0,0
"주작이야 빼애액!!!!!!!!!!!"" : 여자가 감히 남자 고추때메 헤어지려하다니 이게 말이되? 거짓말치지마 군쾅군쾅",0,0,0,0,0,1,0,0,0,1
국산남들 이쯤되면 모두가 장애남 아니노?,0,0,0,0,0,1,0,0,0,1
차별금지법=동성애조장법,1,0,0,0,0,1,0,0,0,0
웃긴건 그 오랭캐 ~청나라 왜놈새키~들도 한남후장 안사감. 예로부터 몸뚱이로는 거둬 먹을게 없는 똥값고기들,0,1,0,0,0,0,0,0,0,1
잦풍당당 남자들이 무관심했어서 그렇지여론이 정신병자 페미들 문제점들 하나씩 까발려지는 중인데도아직 상황파악못하고 지들이 더 우월한줄 알고 남혐조장 글써재끼면서 돈벌어먹는인터넷 트페미기자들 존나많다는게 현실이다,0,0,0,0,0,1,0,0,0,1
공안검사 황교안~~ 나경원 아들 딸 비리~~ 장제원 아들사고~~~ 니들 입에서 아무리 정의를 외쳐도 진정성이 느껴지질 않는다 한국당도 아웃,0,0,0,0,0,0,1,0,0,0
요즘 목사놈들 은 십일조나 욕심내는 개ㅡ잡 ㅡ놈 들입니다. 문학작가 가 아니고 욕질이나 하는 개작가 고 간호조무사는 똥개나 시중드는 개조무사 .개집사 입니다. 시덥쟎은 인간말쫑 들을 봤네요...,0,0,0,0,1,1,0,0,0,0
황재노조는 없어져야 함,0,0,0,0,0,1,0,0,0,0
어차피 빨갱이한테 나라먹힐꺼고 무슬람 좆족 똥남아들도 본국안가고 버티면 여기서 학살당하니까상관없다,0,1,0,0,1,1,0,0,0,0
이쯤되면 저게 정신병이란건 확실하다ㅋㅋ,0,0,0,0,0,1,0,0,0,0
그 거류민단도 지금은대다수가돌아온빨갱이들2ㅂ,0,0,0,0,0,1,0,0,0,0
잘못된 건 잘못된거라고 말할 권리 박탈하지 마십시오. 그것이 당신들이 말하는 차별금지입니까? 당신이 바로 대다수의 국민들을 차별하고 있습니다. 역차별입니다.,0,0,0,0,0,1,0,0,0,0
윗댓말맞노 언제 배신할지 모르는 꽃뱀새끼 들이느니 보험드는게 69696969배 확실하다.,0,0,0,0,0,1,0,0,0,0
한남충들 군무 더럽노 방법은 하나다 재기해라,0,0,0,0,0,0,0,0,0,1
그지랑 결혼한거잖노 중국은 애낳으면 10억준다더만,0,0,0,0,0,1,0,0,0,0
개독이나 저것들이나 정신병자 아닌가,0,0,0,0,1,1,0,0,0,0
2자회담이랑 채동욱 경질이랑 맞바꾸자,0,0,0,0,0,0,0,1,0,0
썪을대로 썪은 검경. 징글징글하다.,0,0,0,0,0,1,0,0,0,0
좆팔 중요한 얘기이노ㅇㅇ진짜 기획하고 싶노,0,0,0,0,0,0,0,1,0,0
맞아 이거 ㄹㅇ이노 진짜임 젠신병자들아 이 방법 그대로 따라하면 다 해결된다이기 응원하노,1,0,0,0,0,1,0,0,0,0
꼴페미들을 상종 못하는이유=정신병,0,0,0,0,0,1,0,0,0,1
공부해서 들어가라~~~떼쓴다고 다 공사 취업 시켜주면 누가 밤새가며 공부허냐?오래된 비계약직이라고 정직원 시켜달라는건 아니다~~그리고 하이패스로 통과하니 정체도 없고 좋다,0,0,0,0,0,1,0,0,0,0
우리학교 의대자지가 사람패서 뉴우스에나왔노 그리고 교양자지가 사람을 돈으로 사고싶다고 지랄한 쀼젤~지잡대 오지마라 이기^느^,0,0,0,0,0,1,0,0,0,0
틀:틀무새 = 쓰레기:청소부,0,0,1,0,0,1,0,0,0,0
틀딱들 특징자기들 논리에 안맞으면 상대가 고향이 중국으로 바뀜 ㄹㅇ,0,0,1,0,0,0,0,0,0,0
난민에 꼴페미에 아주나라 잘돌아간다,0,0,0,0,0,1,0,0,0,1
이러니까 나치가 생기지,0,0,0,0,0,1,0,0,0,0
후팔놈이 쇼비니스트노 맨 쇼비니즘이면 동어반복이노 머가리 텅텅 뇌수다뽑아서 후장애 쳐박아주고싶노,0,0,0,0,0,0,0,0,0,1
저 의자는 믿고 사도 되겠노,0,0,0,0,0,0,0,1,0,0
99프로라니 개소리야... 열에 아홉은거절인데,0,0,0,0,0,0,1,0,0,0
'과거에 남자들이 손해보면서도 희생했던 것들은' '전통적인 가치를 깨서 여성의 삶을 힘들게 만드는' 뭐랄까 글쓴이도 좀 사상이 독특한데.. 취집 지원자인가,0,0,0,0,0,0,0,0,0,1
목사가 악령을 쫓을 수 있다고 생각하는 이유는? 1. 남을 속여 돈을 벌기 위함 2. 목사가 정신병자 둘중 하나임.,0,0,0,0,1,1,0,0,0,0
하물며 여자가 먼저 시비 걸다 남친이 안 받아주니까 저런거ㅋㅋ,0,0,0,0,0,0,0,1,0,0
의사 나부랭들 댓글 처달지말고 일해라 니들 파업은 밥그릇 지키기다,0,0,0,0,0,1,0,0,0,0
중앙일보? 종양일보? 39호 가수 띄우기? 목사 띄우기? 유투버 띄우기? ㅡ그러다가 고개를 끄덕이게 된 기사인데요. 썩을대로 쩍은 중앙일보에도 이런 기자 있어? 이 기자의 다른 기사도 이럴까? 한번 찾아봐야겠어..,0,0,0,0,0,1,0,0,0,0
모든 이슬람은 테러범이 아니다 하지만 테러범들은 이슬람이다,0,1,0,0,1,0,0,0,0,0
먹는 존재 무료일때 다 봤는데 앵나 코르셋임 + 못생긴 한남이랑 사귄 + 못생긴 한남 동생인 못생긴 한남 앵나 무료봉사 교육시켜줌. 등등 역겹다. 먹는 존재 보다 발암걸리니까 왠만하면 보지마라,0,0,0,0,0,1,0,0,0,1
달창들 왔는가,0,0,0,0,0,1,0,0,0,0
뒤에 어떻게 될지는 너 내키는대로 너 하는대로구만,0,0,0,0,0,0,0,1,0,0
무슬림 장애력 ㅍㅌㅊ?,0,0,0,0,1,1,0,0,0,0
고추점자리,0,0,0,0,0,0,0,1,0,0
부처대갈통 저딴걸 왜 믿는거냐?미개한 놈들.,0,0,0,0,1,0,0,0,0,0
애미 뒤진 한국 꼴페미년들은 저걸보고 일본여자가 가부장제 사회에 세뇌를 당했다고함 개씨발 정신병자년들ㅋㅋ,0,0,0,0,0,1,0,0,0,1
초등생이 청소년이 임신을 하고 와도 야단도 못 칩니다 차별금지법에서 부모를 고소한다고 들었습니다,0,0,0,0,0,1,0,0,0,0
빨갱이들은 죽어야지,0,0,0,0,0,1,0,0,0,0
간첩새낀데 딱봐도; 빨개이섀끼,0,0,0,0,0,1,0,0,0,0
대구새끼들보면 중국새끼들같음ㅋㅋ,0,1,0,0,0,0,0,0,0,0
교회뿐만 아니라 병원도 침해소지가 있음 헬스클럽 도 그렇고 회사도 그렇고 여러사회전반으로 문제가있는법입니다 이법도 웃긴게 미투방식이라 가해자가 무죄입증해야됩니다 차별금지법 자매격인 평등법 가족기본계획 개정안(정상가족에 동성커플 넣는법) 반대합니다,0,0,0,0,0,1,0,0,0,0
음... 망설이다가 가능,0,0,0,0,0,0,0,1,0,0
"아무리 에리카라도 평백80 중반은 넘겨야 하는데.. 역시 상위 1퍼들의 모임 ""일베""에서는 그정도도 지잡이다 그건가..",0,0,0,0,0,1,0,0,0,0
아니 후팔 인간적으로 부랄이랑 크기 비슷한 좆 가진 새끼들은 왜 자살안함? ㅋㅋㅋㅋ나같으면 쪽팔려서 18살 생일에 뒈졌다,0,0,0,0,0,0,0,0,0,1
일용직뽀이들 자들대는 소리 여기까지 들리노 깔깔,0,0,0,0,0,1,0,0,0,0
대한민국은 차별금지법으로 공산당 세상을 만들고 싶은 거군..... 이런 ... 기막힌....,0,0,0,0,0,1,0,0,0,0
이준석은 어려운 말을 안써서 일반인들이 이해하기가 쉬운데 진중권 말은 어려운 말 많이 써서 일반인들이 이해하기가 어려움....즉..무식한 일반인들은 공부해야....,0,0,0,0,0,1,0,0,1,0
ㅋㅋㅋㅋ 코로나헤럴드?,0,0,0,0,0,0,0,1,0,0
좌빨종북주사파 달창대개문 김정은애완견 들 조민 표창장 은 어디서 나온거야 유시민은 동양대 총장한데 전화 는 왜 한거야 중국가서 사드 보복하라구 고자질 은 누가 한거야비리 들어나면 메신저 공격하는 생양아치 좌빨 종북주사파 달창대개문 김정은애완견 들,0,0,0,0,0,1,0,0,1,0
어떤 새끼가 싸질렀을까,0,0,0,0,0,0,1,0,0,0
군무새 여혐한남 극혐,0,0,0,0,0,1,0,0,0,1
히치하이킹이자나 차태워줘라,0,0,0,0,0,0,0,1,0,0
보지들이 문제앙을 더 지지하게 되는 효과를 보는것임전략적인 조작과 언플은 좌좀이 전문이긴함,0,0,0,0,0,1,0,0,1,1
홍어 존나 많아 ㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
요즘 급식들 개나댄다 ㅅㅂ놈들이 아 누가 정의구현 좀 해줬으면..,0,0,1,0,0,0,0,0,0,0
마 공짜로 홍보해주고 고맙노ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
트젠이 저런 옷입으면 섹시하기라도 할텐데 남성 호르몬 가득한 새끼가 저런거 입으니까 역겹다,1,0,0,0,0,0,0,0,0,0
좆반도새끼들은 이참에 평생 좆반도에서 썩어라 해외 나와서 짱깨새끼들마냥 민폐 끼치지말고,0,1,0,0,0,0,0,0,0,0
에라이 좆같은 보지민국 그냥 하루빨리 멸망해버려야됨,0,0,0,0,0,0,0,0,0,1
이런기레기들이 한국을 망치고 에이즈를 창궐하게 만드는 동성애라는 허울좋은 말로 인간의 존엄을 파괴한다.,1,0,0,0,0,1,0,0,0,0
아시발ㅋㅋㅋㅋ피싸개 ㅋㅋㅋㅋㅋ 간만에 로그인했네,0,0,0,0,0,0,0,0,0,1
자지만 보다 문득 드는 생각이 냄저 자지는 왤케 미개하게 생겼노. 존나 이상하게 생기지 않았노? 왜 냄저한테는 저렇게 이상하게 생긴 무언가가 달린 거노. 미학적으로도 존나 구리노.,0,0,0,0,0,0,0,0,0,1
이런데도 인권타령 하는 인권단체들 각성하시기 바랍니다 그 어린 학생들이 평생 장애를 짊어지고 살아갈수 있는데도 인권침해라 할건가요?,0,0,0,0,0,1,0,0,0,0
외노자+불체자+인권단체+기획재정부가 떠벌이는 다문화차별금지법이 생각나盧,0,1,0,0,0,1,0,0,0,0
중졸새끼가 글 썼나 시발 몇 줄 읽다가가독성 구려서 걍 글 내림 시발,0,0,0,0,0,1,0,0,0,0
둘다 병신이네 그냥,0,0,0,0,0,0,1,0,0,0
저거 컨셉 아니네 ㅎㄷㄷㄷ,0,0,0,0,0,0,0,1,0,0
지금까지 시간만허비하고 뭐한거죠?? 주범격들은 구속조차못시키고 몰카잡범만 떠들썩 생색만ㅉㅉ믿지도않았지만 역시 개한민국 견찰맞네요,0,0,0,0,0,1,0,0,0,0
7개월이면 한창 이쁜짓할때인데ㅠ 임신우울증 핑계다 자신의 배아파 낳은 자식인데 어떻게 그럴수가 있나,0,0,0,0,0,0,0,1,0,0
젠신병자가 뭐라고ㅋㅋㅋㅋㅋ 여자들이 다 뭉쳐도 가장 적 많아 권익 챙기기 거의 불가능한 게 여자노 냄저랑 전쟁하면서 냄저가 만든 여남개념에 빠져 젠더놀음이 젤 중요하다는 머갈텅텅들,1,0,0,0,0,1,0,0,0,1
PC충 수준.... 답은 콘솔이다!,0,0,0,0,0,1,0,0,0,0
밑에남자귀엽게생겻다♡♡탐하디삘,0,0,0,0,0,0,0,1,0,0
소수자들에게는 다수자와 똑같은 권리를 줘야지왜 저 새끼들은 특권을 원하냐?,0,0,0,0,0,1,0,0,0,0
ㅋㅋㅋ 유럽이랑 달라서 테러하기도전에 갈굼받고 뚜까맞아서 테러의지 상실함,0,0,0,0,0,0,0,1,0,0
기자성별만봐도됨 이런기사는,0,0,0,0,0,1,0,0,0,0
자지레이터 발동!!!!! 자드르르르르르르르르르르르르를르르르르,0,0,0,0,0,0,0,0,0,1
야이 시발 개시발 개시발 좇같은 개시발 새끼들아!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,0,0,0,0,1,0,0,0
저기 비만 어쩌구 나온거보니..저 주작일베남충은 심한 비만에 굴러다니는 소세지인거..참 잘 알겠다,0,0,0,0,0,1,0,0,0,1
초즁딩은 에바고 고딩부터는 욕정생기더라,0,0,0,0,0,0,0,1,0,0
홍준표도 보통 꼰대가 아니지만 페미발언은 민좆당이 훨씬 많이 했는데 홍준표 짤 들고 온다고??,0,0,0,0,0,1,0,0,1,0
이러이러했다해노쿠 마지막와서 음성이래 씨발 그럼약안빨았다는거자나 아니 채소 약빤거입증은못했다는거자나 허위사실을기사로쓰네,0,0,0,0,0,0,1,0,0,0
일베 메갈 한국페이 아웃,0,0,0,0,0,1,0,0,0,1
그냥 가장만 추방시키면 안됨? 여자랑 어린애는 힘으로 개종시키면 되고. 어차피 보지들은 어느 문화권이나 테러나 폭동 못 일으킴 자지가 문제지,0,0,0,0,0,0,0,0,0,1
이제 시작이다 이기야 희희 기분딱좋노ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
한국애가 외국가서 학교다니면 역사시험 없어지냐?저딴새끼들이 교사라니 교사는 진짜 밑바닥 쓰레기들이구나..,0,0,0,0,0,1,0,0,0,0
느그아빠한테도 큰엄마가 반말할꺼다 불편해 하지마라,0,0,0,0,0,0,1,0,0,0
저아저씨 동생동 부스라 동생이랑 결혼함..,0,0,0,0,0,0,1,0,0,0
젠신병자들 좌표찍었노,1,0,0,0,0,1,0,0,0,0
민간기업에서 페미니스트라는 정신병자 걸러서 사원 뽑겠다는데 문제될게 대체 뭐가있나요?,0,0,0,0,0,1,0,0,0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ시발 그럼 김치년 90프로가 레즈노?,1,0,0,0,0,0,0,0,0,1
실베 10년 여혐엔 뭐했노 저 조팔새끼? 응 한남들아 니들이 실베 폐쇄 안해서 여혐 전국에 다 퍼뜨린 업보노 ^좆^,0,0,0,0,0,0,0,0,0,1
저번워념보니까 레즈아니고 젠신병자던데. 시디. .후팔ㅋ,1,0,0,0,0,1,0,0,0,0
한남들은 전부 가스실에 쳐 넣어야 정신차린다이기야,0,0,0,0,0,0,0,0,0,1
원래 정신지체 장애인도 여자보면 막 달려들어서 덥친다 티비 드라마에서 장애인들 표현할때 이쁘게 표현하지? 지랄 실제로는 여자보면 그냥 덮쳐서 강간할려고함ㅋㅋㅋㅋ,0,0,0,0,0,1,0,0,0,0
"인종에 대해 가장 솔직한 사람들은 인도, 동남아시아 사람들이다.대놓고 피부 하야면 대접해주고, 검으면 괄시한다.가식떨다가 파괴당한 백인종들에 비하면 영적으로는 이들이 훨씬 더 훌륭한거지.",0,1,0,0,0,0,0,0,0,0
뿔테멸치클론 클럽충들은 맞아죽어도 싸다,0,0,0,0,0,1,0,0,0,0
이쯤되면 유영철 재평가 해야 하는거 아니냐,0,0,0,0,0,0,0,1,0,0
개슬람은 자산 100억원 이상 아닌 새끼는 절대 들여와선 안된다.,0,0,0,0,1,0,0,0,0,0
그러니까 흙수저로 계속 사는거지 그냥 넵둬라 흙수저나 창녀나 그렇게 삶을 살다 가는거지,0,0,0,0,0,1,0,0,0,0
삼봉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
