문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
전직 프로찐따가보기에 애들 잘괴롭혔을거같음,0,0,0,0,0,0,1,0,0,0
동성애자를 인정한다면 동성애를 인정하지 않는 사람들도 인정해야한다.,1,0,0,0,0,0,0,0,0,0
차별금지법을 막는게 진정으로 성소수자들을 위하는 거란걸 모르시나요? 그들을 정죄하려는게 아니라 죄로부터 깨닫게 하려는 겁니다. 4천년동안 변하지 않았고 앞으로도 변하지 않을 성경의 진리를 왜곡하지 마세요.,1,0,0,0,0,0,0,0,0,0
딱 중고졸 선동하는데에는 충분한 글이구만물론 똥꼬충 아웃,1,0,0,0,0,0,0,0,0,0
분탕은 분탕이고 또다른 분탕인글쓴이 대만화교 임대만은 중국과 동급의 쓰레기 민족 입니다대만화교는 한국에 살면서 은혜도 모르는 바퀴벌레 쓰레기 입니다해봐 어서,0,1,0,0,0,0,0,0,0,0
빤쓰 라인이 싸롸있네 ~~,0,0,0,0,0,0,1,0,0,0
그것도 그런데멀쩡한애들이없음...99%는 줮같이생김이성한테 사랑을 못받으니 차선책으로 선택하는게 지들이랑 똑같은새끼들한테 똥병상련 느끼는거그걸 스스로 아 나는 특별한사람인가보다! 하면서 자기위안삼고 딸치는중,1,0,0,0,0,0,0,0,0,0
동성애 대신에 물리치료 받아라,1,0,0,0,0,0,0,0,0,0
실베원래 게이사이트다이기야 표면저으로는 여혐 보수사상이지만 그 내막엔 게이방이랑.. 수용소(오덕방) 여기 화력 흑좆나쎔 ㅋㅋ 냄져색기들만모르노 돈고들의 계략(여혐>>남혐>> 보지들 정신차리고 비혼탈조) 에 휘말리고있는 쀼젤라또자냐~~,1,0,0,0,0,0,0,0,0,1
응 똥꼬충 자살해~~ 똥꼬충은 정신병임,1,0,0,0,0,0,0,0,0,0
개눈까리 불법정치자금으로 징역살다 눈까리하나없어서 석방받은거 잊어버렷네ㅋ,0,0,0,0,0,0,1,0,0,0
남성간 동성 성행위가 에이즈의 주요 경로입니다. 동성욕은 치료가 가능합니다. 자신과 가정을 위해 꼭 치료받으시기 바래요ㅜㅜ,1,0,0,0,0,0,0,0,0,0
급식충들 존나귀엽게때리네ㅋ,0,0,1,0,0,0,0,0,0,0
경락맛사지란 말도있는 저그유저 였는데 안타깝네요 삼가고인의 명복을빕니다,0,0,0,0,0,0,0,1,0,0
내전 나겠네 ㅋㅋ 팝콘 사놔라,0,0,0,0,0,0,1,0,0,0
와 이거 ㄹㅇ맞노. 내가 항상 후려침겪는다이기야. 본인이 잘난걸 당연히 알고 그에맞게 행동하는건데 그게 잘난6척9으로 보인다는게 노무현 가소롭노. 질투할수록 ㅎㅌㅊ인게 놈딱 티난다익이,0,0,0,0,0,0,1,0,1,0
똥꼬충새끼들 아직도 현실파악못하나봄 이성애자들은 다 니네싫어함 좋아할수가 없음 다가식이지 말도안되는걸 해달라하네,1,0,0,0,0,0,0,0,0,0
20년후면 외국인 천만시대 탄생함그때가 레알 헬시작아마 500만 넘어가면서부터 서서히 한국은 변할거임,0,1,0,0,0,0,0,0,0,0
봊인정이노 . 본인이 얼마나 ㅎㅌㅊ인지 모르고살아가노,0,0,0,0,0,0,1,0,0,0
여긴 교회가 아닌데 김기동이는 목사가 아닌데 제2의 신천지 집단인데,0,0,0,0,0,0,1,0,0,0
무고남 보고 성욕이 끓어오를거라고 생각하는 게 웃기노ㅋㅋㅋㅋ 본인들이 사람의 무엇만 봐도 성적인 것으로 연결지어서 그런 것이라는 반증밖에 안되는 행동을 하고있노,0,0,0,0,0,0,1,0,0,0
사회적 합의와 정확한 통계와 근거를 가지고 법적인 절차를 공정하게 이해하여 학생인권조례재정해라. 성소수자의 범위와 통계를 제시 하고 문제점도 제시하라.,1,0,0,0,0,0,0,0,0,0
나한테 키배털리고 운영자한테 일름보질 해놓고 밴시켰다고 자랑한 애네 ㅎㅇㅎㅇ,0,0,0,0,0,0,0,1,0,0
동성애자는 물론 동성애에 대해 모르시는 분들도 이 기사를 꼭 읽고 동성애는 잘못된 것임을 알았으면 합니다.,1,0,0,0,0,0,0,0,0,0
역시 빤스목사,0,0,0,0,1,0,0,0,0,0
조선족 2세냐? 오리지날 조선족 얼굴은 아닌데?,0,1,0,0,0,0,0,0,0,0
군무 공감하노 한글자 늘었다고 못외우는게 한남 머갈 수준,0,0,0,0,0,0,0,0,0,1
개역겹네 카악~~~~퉤~~~~ 느개미가 불쌍하다 동성병자년아,1,0,0,0,0,0,0,0,0,0
제발 돌아가,0,0,0,0,0,0,0,1,0,0
팬티가 너무 젖어서 벗어 버렸다,0,0,0,0,0,0,1,0,0,0
차별이 아니라 성소수자 국민의 한사람으로 이 사태에 임해야지 성 소수자는 대한민국 하고 관계 없는 인간들 이냐? 이러니 니놈들이 게이라고 욕먹는 거야,1,0,0,0,0,0,0,0,0,0
그럼 신천지는 왜 아우팅했는데요? 성소수자들 차별이 아니라 특혜인데?,1,0,0,0,0,0,0,0,0,0
인터넷이 발전되다보니 별이상한것들도 무고죄니 명예훼손이니...참 기가찬다,0,0,0,0,0,0,1,0,0,0
굳이 대로를 다 막아놓고 퀴어 축제를 하겠다는 저 사람들이 지하철에서 예수천당 불신지옥을 외치는 종교쟁이와 다를게 뭘까?,1,0,0,0,1,0,0,0,0,0
정신이 아픈 정신병자도 못챙겨주는데 젠신병자 챙기기를 바라노? 니들은 인권이란걸 갖고 태어나서 병원에 돈주고 판 놈들이노 뭘바라노,1,0,0,0,0,1,0,0,0,0
아무리 의사라도 저거 손댔다가잘못되면 처벌받을수있지않나,0,0,0,0,0,0,0,1,0,0
왜 굳이 여대를 간건지... 트젠의 의도가 궁금하다? 군대트젠 여대트젠 진짜 뭐하자는건지.. 떼쓰고 울고 인권팔이하면 다 되는거 보여주자는건가? 차별금지법 반대한다!! 개판의 시대가 오고있다!!!,1,0,0,0,0,0,0,0,0,0
왜 이렇게까지 하는걸까요.. 중독되었기 때문이지요. 인간이 자기 몸 망치는 줄 알면서 하는 일은 모두 중독이라는 공통점이 있어요.. 동성애는 중독입니다. 반드시 치료받아야 할 문제라구요.,1,0,0,0,0,0,0,0,0,0
앞으로 세상은 죄에 죄가 음란죄까지더해져서 소돔과 고모라 와같은 세 상이되어서 망합니다 지금우리는 동성애자들 때문에 나라가 미래도 미래가 상실되어서 망할겁니다 하나님께서는 결코 망관하시지 않을것 입니다지금도 늦지않앗습니다 제발 제자리로 돌아와 주세요,1,0,0,0,0,0,0,0,0,0
에이즈 걸리고 뒈져~ 똥꼬충들 변함없는 재기 수순임 ㅇㅇ 한번 망가진 후장 근육은 현대의학으로도 복구 안 됨 ^^,1,0,0,0,0,0,0,0,0,0
머라고 썻길래 1500이나 부름? 애초에 일반 악플글 민사로 그리 많이 부를수도 있었냐?,0,0,0,0,0,0,1,0,0,0
소비자가 좆같아서 불매하겠다는대 그게 왜 정상적인불매운동이 아니냐? 정신나갔노?,0,0,0,0,0,0,1,0,0,0
뭔소리야 가능충 게이들 얼마나 많은데..,1,0,0,0,0,0,0,0,0,0
유투브가 진짜 심각하다. 욕으로 성소수자로 기본2천이상은 번데ㅋ 그중 엄마용돈. 애인용돈 ~  그거할라고 목숨걸고 뗏냐??,1,0,0,0,0,0,0,0,0,0
그거 어디서 구하냐,0,0,0,0,0,0,0,1,0,0
"^노^ 왜 저런새끼들한테 기만질 쳐당하면서까지 노예질 해야하노? 내가 이래서 백수충이다 이기야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저번달에 정규직 채용제안 들어왔는데 ""좆까"" 한마디하고 끊었다 ^슨^",0,0,0,0,0,0,1,0,0,0
동성섹스의 폐해를 보세요 저러고도 인권 운운해대며 하고싶나요???,1,0,0,0,0,0,0,0,0,0
페미니스트들은 남자를 잠재적 범죄자로보기 때문에 어울리기 힘들지.,0,0,0,0,0,0,0,0,0,1
아이들에게 올바른 성을 가르치는 게 잘못됐다고 말하는 게 정말 어처구니가 없군요. 저는 책 내용이 잘못된 법의 강요로 바뀐다고 해도 우리 아이들에게 동성애는 비정상적인 성이라고 가르칠겁니다.,1,0,0,0,0,0,0,0,0,0
윽 왜저렇게 생겼노ㅋㅋㅋ지하철에서 대놓고 게이어플을 하노 구웨에엑,1,0,0,0,0,0,0,0,0,0
성중독입니다. 동성애를 허락하면 그 뒤에 다른 것들도 따라오는게 당연한 것을 보여줍니다.,1,0,0,0,0,0,0,0,0,0
아~정말 끔직합니다. 동성애가 또다른 범죄를 부르다니....인간의 잔혹함은 어디까지인가?!,1,0,0,0,0,0,0,0,0,0
진짜 lgbt가 너무 싫다...,1,0,0,0,0,0,0,0,0,0
나년윽 아이티는 아니지만 생명공학가노,0,0,0,0,0,0,0,1,0,0
목소리 성형 가능하다.. 다만 너무 비싸서 금수저 아니면 못한다고 봐야지.. 트렌스젠더는 진짜 피해만 안주면 상관없는데.. 나중에 남편될분 부모님이 받을 충격과 분노는 상관안해줄수가 없다..자기 부모도 마찬가지지만..,1,0,0,0,0,0,0,0,0,0
"아이들의 꿈과 희망의 상징인 무지개를 본인들 성적 욕망의 상징으로, 역시 개 변태들",1,0,0,0,0,0,0,0,0,0
진중퀴어새끼 ㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
남자는 똥꼬충인데 여자게이는 뭐라고해야되냐 가위충?,1,0,0,0,0,0,0,0,0,0
눈 성형한거같은데 눈 하나 성형으로 사람 인상이 바뀌는듯,0,0,0,0,0,0,0,1,0,0
베타메일들 모임 만들었노? 착한척 하는거말고는 여자들한테 어필할게 없는것들...ㅜㅜ,0,0,0,0,0,0,0,0,0,1
조울증과 자살 충동은 진리를 알지 못하고 동성애가 사랑이라고 우기기 때문에 발생합니다~ 당당한 당신의 첫경험이 어땠나요? 당한건가요? 혼자 원했나요~?,1,0,0,0,0,0,0,0,0,0
"가정이 파괴되면 사회가 파괴되고, 국가가 패망한다. 동성애 포괄적차별금지법 명백히 우리나라를 망하게하는 지름길의 법이다. 외국 사례를 보아라. 영굽,이글랜드,네드란드.캐나다 미국.. 패단이 이루말할수가없다.",1,0,0,0,0,0,0,0,0,0
충남도 홍어밭,0,0,0,1,0,0,0,0,0,0
성소수자라면 아동성애자도 인정해야하는거냐?? ... 미친,1,0,0,0,0,0,0,0,0,0
꿈이 경찰 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
기억하기 싫은데?,0,0,0,0,0,0,0,1,0,0
"무슬림 필요악입니다. 이들은 불교권 사람들도 엄청 싫어합니다. 잔인하고, 폭력성, 테러등 부인을 2이상 둘 수 있는 이상한 종교입니다. 무슬림 인정해서는 절대 안됩니다. 강력하게 해서 막아야 합니다.",0,0,0,0,1,0,0,0,0,0
개독이 개독했네. 놀랍지도 않음.,0,0,0,0,1,0,0,0,0,0
우즈벡 코로나 걸려서 들어오고 들어와서 코로나 옮기고 치료비받고 구상권청구 하고 방역수칙 안지키면 추방하라고 왜 법집행이 물러터지고 왜 법집행이 외국인 내국인 똑같아야되고 외국인에게 관대한데?,0,1,0,0,0,0,0,0,0,0
포궁도 없는 병신새끼가 사람?ㅋ 뒤져 니는 그냥 젠신병자.,1,0,0,0,0,1,0,0,0,0
신천지나 동성애자나... 그게 그거지..,1,0,0,0,1,0,0,0,0,0
모든걸 알게된 기분인걸~,0,0,0,0,0,0,0,1,0,0
애플 ceo되고 똥고충 되기vs그냥살기,1,0,0,0,0,0,0,0,0,0
짱꼴라 기레기야 중국발 국적 표시말고 국내 거주중인 짱께싯기들 국적 표시도 해야지~~청와대 사이트도 문재인 탄핵반대 청원 동의한 새끼들 국적을 밝히라고 본질 흐리지 말고,0,1,0,0,0,0,0,0,0,0
쟤 이미 한국인 된거자나. 쟤 한국여권 사용할껄?,0,0,0,0,0,0,0,1,0,0
동성애가 보호 권장해야할 사항인가......동성애를 법적으로 보호 조장하려는 포괄적차별금지법 절대반대!!,1,0,0,0,0,0,0,0,0,0
차별금지법=동성애조장법,1,0,0,0,0,1,0,0,0,0
페미니스트 평균 외모... 실화냐?,0,0,0,0,0,0,0,0,0,1
똥꼬충이나 트랜스젠신병자나,1,0,0,0,0,1,0,0,0,0
ㄹㅇ 맨날 댓글에 안낳는다~~ 이지랄하는거 좆팔극험이노,0,0,0,0,0,0,1,0,0,0
돈고들 사이에서 6일스9 스타일 유행하는거 꼭 봐야겠노. 일틱훈냄 찾아요. 6티나는 탑9 6티나는 바텀9 안받아요. 이꼴 꼭 봐야겠노. 그리고 모든 냄저는 사실 잠죄적 돈고충이란 사실을 다 퍼트리면 더 좋겠노,1,0,0,0,0,0,0,0,0,1
이럼에도 동성애를 아름답게 인권이란 이름으로 포장하는 미디어와 언론에 그대로 청소년들이 노출돼 있으니 걱정입니다ㅠㅠ,1,0,0,0,0,0,0,0,0,0
무지개를 거기에 그려넣지마라 동성애가 죄라는것을 스스로 인정하는 무식함의 극치다.,1,0,0,0,0,0,0,0,0,0
전라도 새끼가 하던 짓 그대로. 그래서 전라도 사절이 있었지.,0,0,0,1,0,0,0,0,0,0
응 개구라 ㅎ 조건앱 돌리는데 중국여대생 없음애당초 한국에 유학올 집안이면 엄청 부자임,0,0,0,0,0,0,1,0,0,0
굶어뒈지거나말거나 무슬림도 짱깨와같이 지구에서 도려내야 되는 미개한 종족임,0,1,0,0,0,0,0,0,0,0
사람을 깔고가다니 개새끼들!,0,0,0,0,0,0,1,0,0,0
그래 씨발 개슬람과 동성애보다는 개독이 낫지 ㅆㅂㅆㅂㅆㅂ차악을 택해야 되는 슬픔이로다,1,0,0,0,1,0,0,0,0,0
홍어홍어 통궈통궈 이지랄 해도 사실 서울놈들이 제일 미개함.,0,0,0,1,0,0,0,0,0,0
이름부터 재수없다. 찾아보니 영어로 게샤 gesha 라고 불리기도 하는데 굳이 게이샤라고 수십번을 반복하나,0,0,0,0,0,0,1,0,0,0
목사림이 받아주고 도닥여주길 바랬는데 안그러니 다신 못오겠지..사람들 눈이 있어서도 그렇고... 평생 죄책감갖고 살아라 이미 너희는 네 친딸에게도 더할수없는 상처를 주었다 아동학대 살인자 딸로 살아가야 할테니,0,0,0,0,1,0,0,0,0,0
틀니새끼들 무슨 종교냐?,0,0,1,0,0,0,0,0,0,0
133 말 그대로 걍 육방패노 한남은 늙으나 젊으냐 꿔다놓은 고깃자루 푸푸풉킥,0,0,0,0,0,0,0,0,0,1
하나님이 주신 전염병이라던데 기독교인들을 다 데려가고 싶으신가보네요.안그럼 이렇게 열심히 퍼뜨릴수가 있을까요?,0,0,0,0,1,0,0,0,0,0
백퍼 짬지에다가 당근도 넣엇다,0,0,0,0,0,0,1,0,0,0
한남충들은 실좆인만큼 반비례해서 성욕이넘치는듯,0,0,0,0,0,0,0,0,0,1
누가 얘보고 이름헷갈려서 낙지퍽퍽이라고 한거보고 존나 뿜었었는데 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
"Oh Sam hamington what are u doin?!!OMG!""",0,0,0,0,0,0,0,1,0,0
서울 특징 계집애같은거 좋아해서 게이짓까지함,1,0,0,1,0,0,0,0,0,0
ㅅㅂ 이성애자 축제 이런건 안하냐 남녀 다 홀딱벗고 퍼레이드하고 섹스하고,1,0,0,0,0,0,0,0,0,0
반기문 벌써 노망났냐?ㅋㅋㅋ아니면 힘있는 유대인 후장충들이 압력 넣었나?지아들이 후장충되서 에이즈 쳐걸려봐야 정신차릴듯 ㅉㅉ,1,0,0,0,0,0,0,0,0,0
함께생활하고 샤워해야하는 여군들은 무슨죄냐?,1,0,0,0,0,0,0,0,0,0
이성애 축제 열어서 물고빨고 하면 안될까존나 역차별 아니냐?한번만.. 아무 조건없이 여자랑 손이라도 잡고싶다..,1,0,0,0,0,0,0,0,0,0
마자마자! 서현 사는뎅 우리들한테 어렸을때부터 야탑 너머 모란쪽 가지두 말라구 했어! 구성남 쪽 언덕에 조선족들 많다던뎅 정작 거기 전라도 출신 한국 아조씨들두 앰생들에 독기 올라서 좆족들 쪽도 못쓴댕 ㅋㄷㅋㄷ,0,1,0,1,0,0,0,0,0,0
이래서 동성애자 새끼들은 다 죽여야한다,1,0,0,0,0,0,0,0,0,0
"지금 무사한게 문제가 이니라 앞으로 학대할거 같은데, 감시 잘 해야 애가 무사할텐데....",0,0,0,0,0,0,0,1,0,0
하느님께서는 애초에 성 소수자를 만들지않으셨다. 어쩌다가 세상이 돌연변이가 대우받는 세상이되었는지 개탄스럽다.,1,0,0,0,0,0,0,0,0,0
정말 소름 끼치네요. 자기를 끼리만 동성애를 하는것이 아니고 아무 상관도 없는 사람을 성폭행하고 살인까지 하는것이 정상인가요.  앞으로는 이런 말도 할 수 없게 만드는 것이 차별금지법입니다. 범죄자들의 인권만이 존중받는 악한세상.,1,0,0,0,0,0,0,0,0,0
국가에 해를 끼치진말고 성소수자 권리를 말해라.다 자진 검사받고 권리를 찾자.그럼 나도 인정 해주께,1,0,0,0,0,0,0,0,0,0
저 기자새끼 며느리로 남자들어오면 존나 좋아할듯..꼭 그렇게 되라,1,0,0,0,0,0,0,0,0,0
동성애자는 땅크로 밀어야된다.,1,0,0,0,0,0,0,0,0,0
원래부터 웜은 친똥꼬성향이었노 66한남끼리 결혼하면 집이 두채!!99,1,0,0,0,0,0,0,0,0,1
세상 좋아져서 애새끼들 안 뚜들어 패니깐 저러는거다조상님들이 괜히 애새끼 여자 똥꼬충 이민자 뚜들어 팻던게 아니야모두 다 놔두면 저렇게 나대니깐 수고롭게 팻던거,1,1,1,0,0,0,0,0,0,1
??? : PC충 코스프레로 오징어 하나 거른 썰 푼다.,0,0,0,0,0,0,0,1,0,0
솔직히 코로나 미국 일본처럼되면  일자리고 부동산이고 무슨소용인가,0,0,0,0,0,0,0,1,0,0
지들이 혐오하지말라고 하면서 혐오스러운 복장을 입고있음아니 복장이 문제가 아니라 외모가 문제인가?,1,0,0,0,0,0,0,0,0,0
혐오와 차별대화사례는 사과할일이 아님. 일그러진 자화상이니까 있는 그대로 민낯이 드러난거. 개인정보 도용은 그냥 벌금도 내고 깜빵도 가세요. 사과로 해결안됨.,0,0,0,0,0,0,1,0,0,0
술집들어갔는데 저렇게 생긴 아재들있으면 다른데 갈까 고민되더라얼굴 시뻘개져있고 ... 진짜 엄청시끄러움 ... ;;,0,0,1,0,0,0,0,0,0,0
이거 이초석아니냐?인천 예루살렘인거 아닌가 예전 잠실운동장에서 부흥회도했지 몇백억은 껌으로 있다는,0,0,0,0,0,0,0,1,0,0
이 새끼만 보면 극혐인게..게이고 똥양인이고 안가리고 줘패는게 스킨헤드인데왜이렇게 쳐빠는지 노이해;;급식충새끼들 물흐리는거보소,1,1,1,0,0,0,0,0,0,0
얼마나 좆국에서 여자를 후려쳤으면 저런 기안내나는 냄져를 만나노 4B는 내 인생을 구했노,0,0,0,0,0,0,0,0,0,1
니들 권리만 주장할생각하지말고 우리도 거부할권리갖는게 당연한거아님? 똥꼬충들 더러운데 우리가 왜 니네들을 무조건좋게봐야되는데? 맞는말했는데 왜그러냐고,1,0,0,0,0,0,0,0,0,0
다 뒤져버려라,0,0,0,0,0,0,1,0,0,0
게이조차 똥송하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,0,0,0,0,0,0,0,0
아주 그냥 나라전체가 걸레창놈들이 득실대는구나. 머국은 젊든 상폐든 좆달린것들은 반드시 1번이상 돈주고 몸을 파노,0,0,0,0,0,0,0,0,0,1
여자: 이쁜년 vs 못생긴년 // 남자: 보빨잘하는놈 vs 보빨못하는놈,0,0,0,0,0,0,1,0,0,0
천박한 쌍놈들은 도대체 왜이렇게 부심이 쩌냐 ;;,0,0,0,1,0,0,0,0,0,0
맞는 말이잖아.. 에이즈 동성애가 원인 맞는데,1,0,0,0,0,0,0,0,0,0
저걸 곧이 고대로 믿는 너도 신기하다 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
게이새끼들이 일부러 저짓하는거 같기도 하네,1,0,0,0,0,0,0,0,0,0
동물 식물도 다 암수가 있고 그렇게 번식하는게 일반적인거입니다. 동성애는 성정체성의 부족입니다. 그건 치료를 받고 교육을 받아야하는거죠,1,0,0,0,0,0,0,0,0,0
장애인이 아니라 애초에 남자를 전제해서 입대해서 여자로 성별 바꿨으니 전역시킨거지.. 성별 바꿨으면 여군으로 다시 지원하면 될 일이고. 그게 성차별이냐? 애초에 차별이란 건 여고 여대처럼 특수 성별만 받아주는 게 차별인거지 ㅋㅋㅋ 차별의 개념을 모르나..,1,0,0,0,0,0,0,0,0,0
"보건복지부도 제4,5차 국민건강증진 계획에서 동성애-에이즈 상관관계와 위험성 인정했는데...질병관리본부는 은폐하지 말라!",1,0,0,0,0,0,0,0,0,0
세계경제포럼이랑 오이시디순위라우왜이리차이나노?,0,0,0,0,0,0,0,1,0,0
여자 가해자는 언급도 없노 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
게이마저 모솔아다일듯,1,0,0,0,0,0,0,0,0,0
똥꼬충이 분명하노 후장에 박혀 봤으니까 저러는 거 아니겠노,1,0,0,0,0,0,0,0,0,0
동성애가 선천적이란 말이 거짓말은 아니지... 지금까지 동성애자나 남자 성추행으로 입건된 연예인만 봐도 게이처럼 생겼고 그렇게 행동함,1,0,0,0,0,0,0,0,0,0
정상인이좋지 레즈 게이는 관계하면 애못낳자나 그게 어디 정상이냐,1,0,0,0,0,0,0,0,0,0
쟤네들이 그랬던 것 처럼 언젠가는 우리도 저러는 날이오겠지,0,0,0,0,0,0,0,1,0,0
니 냐루코빠는게이지,0,0,0,0,0,0,0,1,0,0
빌리어즈tv 광고임,0,0,0,0,0,0,0,1,0,0
사제는 남자가 주를 이뤘다 여자사제는 거의다 창녀였다 남자사제가 사용하는 그리고 바뀌에 깔리긴 왜깔리냐 동성애반대시위자가 밑에들어가서 지나갈려면 날 밟고가라이지랄하다가 밟힌거같네 돌발적으로 차앞에누우면 그게 누구잘못이냐 ㅋㅋ,1,0,0,0,0,0,0,0,0,1
역시 믿고 거르는 한겨레다... 남성간 항문성교가 에이즈의 원인이라는 팩트를 걸고 넘어지냐? 참 전문성 없는 기사네,1,0,0,0,0,1,0,0,0,0
독일이 동성애 통과 시키고 바로 잘 살고 있나요? 제대로 알고 말씀 하시죠.,1,0,0,0,0,0,0,0,0,0
남자들도원하면여탕에서목욕할수있나요,1,0,0,0,0,0,0,0,0,0
저건 게이가아니라 여자가돠고싶은 병신새장애인끼들모임아니냐,1,0,0,0,0,0,0,0,0,0
지가 좋아서 성전환 수술 한 성전환자. 여자 아냐..,1,0,0,0,0,0,0,0,0,0
국가는 당장 돈고챙롬들 에이즈 치료에 쓰는 돈으로 모든 냄져들이 임신할 수 있도록 지원해야 한다 이니야.,1,0,0,0,0,0,0,0,0,1
존나 혐오쇼 좀 어떻게 해봐...지들에 대해 권리 주장하면 하는거지 왜 구멍뚤린 빤수 쳐입고 지랄이야...;;,1,0,0,0,0,0,0,0,0,0
뭐가 외롭고 험난하다는 것인지요? 정부와 보조를 맞추어 가는데....,0,0,0,0,0,0,0,1,0,0
미국인가? 거기서도 유명 영화배우 똥꼬충들 사기결혼하지 않았노. 드라마도 있다고 한거 같은데. 존나 열받는건 사기결혼 똥꼬충이랑 사람이랑 여전히 사이 좋다고? 함. 근데 솔직히 사기당했는데 사이좋게 지낼수 있을리가 없고,1,0,0,0,0,0,0,0,0,0
서로 항문냄새도 잘 아는 사이겠어..,1,0,0,0,0,0,0,0,0,0
그래도 이제나마 대깨문 탈출한거보면맘충중에서도 그나마 지능이 높은편에 속하는군.,0,0,0,0,0,1,0,0,0,1
앞차 최소 전라도,0,0,0,1,0,0,0,0,0,0
성인광고 규제가 없는게 말이되노? 저놈들 다 벌금 때려박을수 있는 방법 있으면 앙망,0,0,0,0,0,0,1,0,0,0
인생에서 기독교는 믿고 걸러야됨,0,0,0,0,1,0,0,0,0,0
이게 잘생겼다고???????? 베트남인데,0,1,0,0,0,0,0,0,0,0
근데 병원가서 전립선마사지 받으면서 기분좋다던 사람 못본거 같은데..후장 따여서 동성애자가 되는것도 쉬운게 아닌거 아님? ㄷㄷ,1,0,0,0,0,0,0,0,0,0
엠에지가 많이 쳐지긴 했지만 본인 글 하나 가져와 봅니다.,0,0,0,0,0,0,0,1,0,0
성소수자들의 목소리는 그리 달갑지 않다 자연 그대로 살다 가는 게 순리라 믿기 때문이다,1,0,0,0,0,0,0,0,0,0
앞날이 한창인 젊은이를 죽였는데 어찌 4년형이래~ 말도 안나오네 기가막혀서 판사님 당신 아들이 이렇게 죽었다면 4년형 때렸을까요?,0,0,0,0,0,0,1,0,0,0
동성애는 저주야!,1,0,0,0,0,0,0,0,0,0
다른 여군들과 같은 욕실에서...아님 남자 군인들과 같이 잘수도 없고...,1,0,0,0,0,0,0,0,0,0
메갈페ㅇ미부 하루빨리 없애야한다.1조이상 비싼 세금 받아처먹고 쓸데없는곳에 돈낭비하는곳.,0,0,0,0,0,0,0,0,0,1
정부하는 일에 정당한 토를 달아라! 니네들이 성소수자에 관심이나 있냐? 이럴때 정부 공격하느라고 이용해 먹을 때나 성소수자 운운하는거지!,1,0,0,0,0,0,0,0,0,0
아진짜 시발새끼들,0,0,0,0,0,0,1,0,0,0
마지막 관문 넘는거 놈딱 기다려지는 쀼젤이노^느^,0,0,0,0,0,0,0,1,0,0
민지야 할아버지가 100세까지 건강히 살려면 민지가 소원을 하나 들어줘야하는데 들어줄수 있겠니? ㅎㅎ,0,0,0,0,0,0,0,1,0,0
일식=자웅동체=신고로 남성성과 여성성을 동시에 가진 트젠은 신이라고 할 수있다,1,0,0,0,0,0,0,0,0,0
태권맘충 동영상 개빡침주의,0,0,0,0,0,0,0,0,0,1
"조례가 항고소송의 대상이 되는 경우에는 지방자치단체장이나 교육감이 피고가 되고, 조례가 기관소송의 대상이 되는 경우에는 지방의회가 피고가 된다(대판 1996. 9. 20, 95누8003)",0,0,0,0,0,0,0,1,0,0
잘하셨어요,0,0,0,0,0,0,0,1,0,0
치안 개쓰레기 엘살바도르를 영어가 안통한다는 식으로만 설명해버리노... 살인율 세계2위 나라를,0,1,0,0,0,0,0,0,0,0
'여성' '동성애자' 로 가해지는 차별을 없애자는 취지는 동의하는데 내가 감정을 갖고 혐오한다는 것도 안되는거냐 이젠,1,0,0,0,0,0,0,0,0,1
짱깨새끼들 올림픽때 정떨어짐 대가리 빠개버리고 싶음 진심,0,1,0,0,0,0,0,0,0,0
돈고는 질병이다 이기야,1,0,0,0,0,0,0,0,0,0
와 홍어냄세 ㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
