문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
맞다 이기야 이 얘기 꾸준히 해야하노 여기는 워마드지 워마드심리상담센터가 아니다 이기야 피해받은 일은 복수한썰 피해준 자댕이 부랄 파열시킨썰 아니면 들고 오지 마라 이기야,0,0,0,0,0,0,0,0,0,1
국제사회로 가거라 중이실으면 절이 떠나야지 타국에 와서 뽕을 빼려고하노?,0,1,0,0,0,0,0,0,0,0
"저거 한국거엿냐,,",0,0,0,0,0,0,0,1,0,0
ㅇㄱㄹㅇ 그나마 서양잦들은 하나를 위해 하나를 양보하는데 한남충들은 그런게 없음. 그냥 무작정 후려치면서 다 손에 쥐려고함 좆팔,0,0,0,0,0,0,0,0,0,1
외노자>>>>>>>>>>>>>>>>>머한민국여자>>>>머한민국남자,0,1,0,0,0,0,0,0,0,1
적그리스도..... 적은 내부에 가면을 쓰고 있다...예수를 죽인것도 사두개인과 바리새인들 이었듯이  .,0,0,0,0,0,0,0,1,0,0
"그래도 그나마종교중에가 가장 얌전하고 , 종교전쟁이나 분쟁없는게 불교라는건 인정해줘야됨",0,0,0,0,1,0,0,0,0,0
끊임없는 충돌지점을 만들어줘야한다고 생각하노. 그게 문이라고 생각한다 이기.,0,0,0,0,0,0,0,1,0,0
으으..고담대구 씹미개동네. 전라도광주와 더불어 극혐동네,0,0,0,1,0,0,0,0,0,0
통쾌하다 진짜 ㅅㅂ 못 배워처먹은 틀딱새끼,0,0,1,0,0,0,0,0,0,0
ㅋㅋㅋ 유럽이랑 달라서 테러하기도전에 갈굼받고 뚜까맞아서 테러의지 상실함,0,0,0,0,0,0,0,1,0,0
몽골... 짱깨보다 더 미개하다. 핵노답,0,1,0,0,0,0,0,0,0,0
이것이 전적으로 옳다개좆같은 개슬람새끼들과 이외의 한국체류 외국인들은 한국의 생활방식과 법에 맞춰 행동해야한다,0,0,0,0,1,0,0,0,0,0
우리나라 목사는 거의 무식한 사기꾼들이 종사하는 직종임이 틀림없다.,0,0,0,0,1,0,0,0,0,0
일단 기득권은 무조건 추진하고 싶은데 토론하면 반대하는 소리 나오니까 토론을 안하는거지 ㅋㅋㅋ직관적으로 생각하면 간단한건데 뭘 이상하게 생각함?,0,0,0,0,0,0,0,1,0,0
사람은 서울로 말은 제주도로 짱깨는 광주로,0,1,0,1,0,0,0,0,0,0
저거 국가 세금(보조금 나옴) 빼돌리는 이권 사업인데 전라도가 독식하려하지 다른 지방이 숟가락 얹도록 내버려 두겠냐? 운동권 전라도 문재앙 골고루 연루된 게이트다,0,0,0,1,0,0,0,0,1,0
ㅋㅋㅋ 천안문을 기억하자 라고 이마에 문신 박아서 중국으로 추방하면 해결,0,1,0,0,0,0,0,0,0,0
무슬림 이것들은 분쟁을 일으킬 핑계거리만 찾고 있다고 보인다. 모든 테러리스트는 무슬림이다. 따라서 무슬림들은 경계해야 할 대상이다.,0,1,0,0,1,0,0,0,0,0
캐나다에서 살면서 조선 커뮤니티 똥은 받아처먹고 싶나보네 ㅋㅋㅋㅋ 평생 비주류로 무시당하는 삶이나 살어. 한국에서 사는 조선족 처럼,0,1,0,0,0,0,0,0,0,0
결론은 병신 저능아 한국년 짱깨 바퀴 씨발년,0,1,0,0,0,0,0,0,0,0
조팔 난 혼자서 자댕이들 5마리 정도랑 키배 뜨다가 멋글 500개 찍었노^느^ 물론 내가 이김 깔깔깔,0,0,0,0,0,0,0,0,0,1
존나 웃긴게 내가 급식충인데 일베 여러번 보내서 4렙찍음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좆노잼글에 일베눌러줘서 고맙다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
극좌파 시대 너무 싫다 내로남불이라 명백한 사기꾼도 국회의원하네,0,0,0,0,0,0,1,0,0,0
양놈들 작네;;,0,1,0,0,0,0,0,0,0,0
내가 열차타고 경상도 자주가는데 짱깨새끼들 보면 꼭 경상도놈들 보는거같다,0,1,0,1,0,0,0,0,0,0
자연스러운 연애와 반강제적이고 일방적인 성추행 성희롱의 차이를 이해하지 못하는...  조선족..연변 출신이 서울 출신으로 세탁 한거 봐서 그러려니 했건만....역시 짱깨는 짱깨네...,0,1,0,0,0,0,0,0,0,0
게이즈가 아니었노,1,0,0,0,0,0,0,0,0,0
맞는 말이네......,0,0,0,0,0,0,0,1,0,0
이게 류승범이 목소리 도와줬다던 그건가요?,0,0,0,0,0,0,0,1,0,0
거기다능력있으면마누라도 무제한부럽노 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
두 새끼들 개새끼 맞음,0,0,0,0,0,0,1,0,0,0
일베 논란 예약꼭 성공해라 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
이만갑에 나왔던 목사네,0,0,0,0,0,0,0,1,0,0
민폐쟁이들...부끄러운줄아시길..,0,0,0,0,0,0,1,0,0,0
맘카페에 올린다는 필살기 안 쓴 거 보니까이제 갓 맘 된 ㅇㅇ맘이노ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
할배. 은퇴 좀 해라. 노욕이 제일 추한거다.,0,0,0,0,0,0,1,0,0,0
군대 식단에서 돼지고기 빠짐ㅋㅋ 소고기랑 닭고기도 할랄 고기로 바뀜ㅋㅋㅋㅋ,0,1,0,0,1,0,0,0,0,0
증국몽 하는새끼 후빨하면서 짱깨욕ㅋㅋㅋㅋㅋㅋㅋ갓센징들의 아이덴티티 끝판왕을 보여주넼ㅋㅋㅋㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
#양씹치남 #양창놈 #블랙,0,1,0,0,0,0,0,0,0,1
개새끼들 왜 기어오고 지랄들이야 시발 연변족새끼들,0,1,0,0,0,0,0,0,0,0
미국 좆리브럴 좌파들이 옹호하는 거:낙태동성애사형 반대불체자에게 관대페미니즘사회주의국방비 감축,1,1,0,0,0,0,0,0,0,1
전라도는 중국 짱깨 미만임 ㅇㅇ전라도인이 13억 존재한다 상상해 봐라,0,1,0,1,0,0,0,0,0,0
문정권이 아무리 못해도 토착왜구당이 하는 짓보다는 낫지요,0,1,0,0,0,0,0,0,0,0
동성애자들을 이해하며 탈동성애할수 있도록 도와주는것이 진정한 인권운동이라 생각합니다~~,1,0,0,0,0,0,0,0,0,0
"애초에 한민족 고유 100% 유전은 존재하지 않음, 서양인 이민 받아야지",0,1,0,0,0,0,0,0,0,0
때린건 100% 잘못인데 이렇게 들어보니까 베트콩년도 개썅년이네. 남자 구속되면 튈라고 기획한듯,0,1,0,0,0,0,0,0,0,1
인종간에는 지능 차이가 존재한다는 종형곡선이라는 책을 썼다가 학계에서 매장당한 교수 생각나노. 불편한 진실을 덮으려는 PC주의 세상,0,1,0,0,0,0,0,0,0,0
시발 모래 흑인들. 무슨 홍어같노,0,1,0,1,0,0,0,0,0,0
아니 대체 미국도 아니고 남의 나라 인간이 어떻게 국회의원을 해먹냐,0,1,0,0,0,0,0,0,0,0
"대한민국 국방부가 좋아서 영창 안보내고 집에 보낸것이다. 휴가나가서 신체훼손하고 그것도 떼뿌렸는데,,,, 남자군인,여군이 같이 근무할수 있겠나 게이들아.",1,0,0,0,0,0,0,0,0,0
제발 포괄적차별금지법(평등법) 막아야합니다 가정파괴.아이들파괴.나라 파괴 법입니다 동성애.양성애.에이즈.트렌스젠더.이슬람창궐.난민창궐.중국인창궐.조선족창궐 합니다 그리고 역차별 당하는 무서운 법입니다,1,1,0,0,1,0,0,0,0,0
트럼프 솔직히 백인양키 입장에서는 존나 사이다일듯병신같은 감정에 호소하는 선비같은 새끼들 빼고,0,1,0,0,0,0,0,0,1,0
탈북자새끼들 몸만 자본주의 따라 나온거지 정신은 수령님 아바이 이딴식일걸? ㅋㅋㅋㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
한국사람이기 싫으면 뒤지면 돼지 씨발새끼들이 계속 징징대네 나는 한국인인게 행복하다,0,0,0,0,0,0,1,0,0,0
무식한 애들이 또 마녀를 만들어서 모든 원흉이 거기 있다고 망상하고 자빠졌네 ㅋㅋ 아따 모든 악이 PC주의랑께~ PC주의를 과녁삼아 선동하던 트럼프 지금 미국 내에서 어떻게 되고 있는지 한번 보고 말해라 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
연기나 잘해라 이것들은 좀 뜨면 정치인 행세하네,0,0,0,0,0,0,1,0,0,0
탈북자새끼들 좋아하면안댐 이새끼들 한국왔다해도 사상은 뼈속까지 공산 사회주의사상이 깉들여져있음 사실상 짱깨새끼들하고 다른거없음 다 불질러 죽여야함 전쟁나면 좌빨새끼들이랑 같이 직결총살로 간주함ㅇㅈ?,0,1,0,0,0,0,0,0,0,0
양키들 다문화 실패한거 보고 왜 따라하는지 이해불가....,0,1,0,0,0,0,0,0,0,0
테러리스트 잡는덴 짱개가 맞는듯. 극과 극은 통해요 ㅋㅋㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
얼굴 ㅈㅅㅌㅊ 키 175 어깨 ㅍㅌㅊ,0,0,0,0,0,0,0,1,0,0
후팔 글마다 자댕이 좆물냄새때문에 클린한 웜창짓을 못하고있노 관리자성님 자댕이멋글 자동삭제기능 꼭 넣어주길바라노. 주말 오전부터 오후까지 웜창짓하는 자댕이들 나보다 더 먼저 유게가겠노 니비럴좆팔,0,0,0,0,0,0,0,0,0,1
중동식 주작,0,1,0,0,0,0,0,0,0,0
니 좆대로 감상 붙이지 마라개발자들은 본인들이 만들어준게임 재밌게 즐겨주는거보면 존나 좋아할텐데더구나 병신같은 유교사상 찌든 조선인과는 다를텐데뭘 썩은표정을지어 병신아,0,1,0,0,0,0,0,0,0,0
쟤들은 왜 탈북했대냐살만하면 그냥 살지 괜히 나와서 가족들만 개고생시키노,0,0,0,0,0,1,0,0,0,0
인천 = 짱깨,0,1,0,1,0,0,0,0,0,0
여혐낙태부터 시작해서 김치녀개념녀 구분짓기,0,0,0,0,0,0,0,0,0,1
탈터민 ㅇㅈ,0,1,0,0,0,0,0,0,0,0
1914년,0,0,0,0,0,0,0,1,0,0
동성애 축제 금지하신 대로 국가를 더럽히지 마세요.,1,0,0,0,0,0,0,0,0,0
그렇긴한데 항상 조심은 해라 전라도새끼들은 중국만큼은 아니지만 칼로 사람 담구는거 생활스포츠로 안다,0,1,0,1,0,0,0,0,0,0
산이 좀있다 기레기 라는 음원 나옵니다. 스밍 준비!,0,0,0,0,0,1,0,0,0,0
솔직하게 말하면 지랄하는 유교탈레반국가에 똥남아새끼들까지 가세했네 ㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
돈때문임.. 이집트에서 남자들 자기나라보다 잘사는 외국여자들 꼬셔서 결혼하고 돈뜯어내고 팔자고치려고함.. 이집트 일반인 한달월급 30~50만원임....ㅡ.ㅡ,0,1,0,0,0,0,0,0,0,0
니그로 입장에선 저게 정의지 욕할필요는없다고봄,0,1,0,0,0,0,0,0,0,0
외국인 성희롱 성폭력이 심해? 그럼 고국으로 꺼지라 그래,0,1,0,0,0,0,0,0,0,0
토착왜구가 김구선생 기념관에 왜 갔냐? 그리고 팩트를 얘기해라..넌 어찌 변하지를 않니?ㅉㅉ,0,1,0,0,0,0,0,0,0,0
북한으로 환송되도 할말없는 쓰레기 탈북자 새끼들이 말하는거 봐라,0,1,0,0,0,0,0,0,0,0
"성적으로 과장된 악행은 북한, 전라도 새끼들이 잘 쓰는 선동 용어임ㅋㅋ임산부 배를 갈랐네~ 여자 젖가슴을 도려냈네~ 보지에 뭘 꽂았네~",0,1,0,1,0,0,0,0,0,0
조선족 개새끼들 백린탄으로 멸해야한다,0,1,0,0,0,0,0,0,0,0
존나 깝치네 개슬람새끼들이,0,1,0,0,1,0,0,0,0,0
필리피노들 전부 염전 보내버리고 싶음~,0,1,0,0,0,0,0,0,0,0
타이완이 중국이라고? 너 조선족이야?,0,1,0,0,0,0,0,0,0,0
사람은 죽음보다 죽음에 이르는 삶을 두려워 한다고 애니에서 들음,0,0,0,0,0,0,0,1,0,0
"지난4,년동안 조작질 국짐당 무얼 숨기려고 막말 했을까 에라 미친개 후쿠시마 던져 버리야 하는데 왜구시키들",0,1,0,0,0,0,0,0,0,0
이래서 개독교가 개병신 쓰래기임,0,0,0,0,1,0,0,0,0,0
존나 열받네 진짜 씨발 필리핀년,0,1,0,0,0,0,0,0,0,0
할랄같은 소리하네 애미디진새끼들 문화가 안맞으면 오지를 말던가 에휴씨발 그것도 아니면 니들 잘하는거 셀프로 참수해서 뒤지든 해라 캭 퉤 씨팔 기분 좆같네,0,1,0,0,1,0,0,0,0,0
난민 좋아하는건 나들 자유한국당과 더불당이 일심동체인데 왜 난민을 욕하고 있냐?상식적으로 생각해서 자한당 더불당 그 새끼들이 더 개새끼들이지.하여간 일베들은 난민법 만든 자유한국당은 죽어도 못까요.,0,1,0,0,0,0,0,0,0,0
한국인이면 짱깨한테 좋은감정이 잇을리가 있냐 전라도는 외국이니 제외하고,0,1,0,1,0,0,0,0,0,0
이거 짱깨 떼놈은 안되고 쪽바리 토착왜구는 쓸수 있다던데 사실인가요 ㅋ 중국 속국이 되려고 발악하네 아주 이번에 흑인 인종차별 반대 시위도 중국인들이 했다며??,0,1,0,0,0,0,0,0,0,0
지금도 미세먼지로 유린하자나ㅅㅂ 길가다 짱깨시끼들 걍 패죽여도 정당방위지안냐?,0,1,0,0,0,0,0,0,0,0
와...대전이랑 청주는 의외네,0,0,0,1,0,0,0,0,0,0
인성이 드러나는 좋은 게시물이다,0,0,0,0,0,0,0,1,0,0
영어연수얼마하노,0,0,0,0,0,0,0,1,0,0
"유럽으로 따지면 한큐에 2천만명넘게 난민받는다고 생각하면됨 그냥 개쓰레기 민폐 그자체지 자원,노동력 이지랄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ양심종범 전라도같은새끼들",0,1,0,0,0,0,0,0,0,0
탈북자새끼들 다시 돌려보내서 아오지탄광갔으면 좋겠당 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0,1,0,0,0,0,0,0,0,0
'낮잡아 이르는 말',0,0,0,0,0,0,0,1,0,0
이슬람애들 자지 다 짤라라,0,1,0,0,1,0,0,0,0,0
결혼해야 아이를 낳아서 국가에 이바지하지,0,0,0,0,0,0,0,0,0,1
난 여자이지만 이준석 말이 옳다 생각된다. 의식 있는 여자도 억지 페미는 싫어하고 질려한다,0,0,0,0,0,0,0,0,1,1
전라도에 저런 경찰이 있다니 믿을수 없다. 거긴 섬인데,0,0,0,1,0,0,0,0,0,0
저런년놈들이 한국에 뭔가 필요하면 동포드립,0,1,0,0,0,0,0,0,0,0
저게 왜 성추행이지 ㅋㅋㅋㅋ이젠 아무데나 갖다붙이네,0,0,0,0,0,0,1,0,0,0
가입일 9월 21일 조선족새끼 ㅋㅋㅋㅋㅋㅋㅋ티안내게 주작을 하든가 좃족아,0,1,0,0,0,0,0,0,0,0
짱깨~ GO HOME!!!이것보다 좋은 구호는 없다.,0,1,0,0,0,0,0,0,0,0
허세코리언들 개념허세부리기 딱좋은게 등장한거다~~~,0,1,0,0,0,0,0,0,0,0
진짜 제3의 성이라고 증명할길이 있나? 그냥 자기가 좋아서 남자 좋아 여자좋아 남자될래 여자될래 하는 사람들을 정말 제3의 성으로 인정해줘야하냐고,1,0,0,0,0,0,0,0,0,0
무슬림.. 한국 귀화 절대 반대합니다,0,1,0,0,1,0,0,0,0,0
술존나마시고 담날 점심까지잠,0,0,0,0,0,0,1,0,0,0
대한민국 동남아 조선족 아랍인들 못들어 오게 하루빨리 막아야 한다 안그러면 대한민국 망한다!!,0,1,0,0,0,0,0,0,0,0
문정부에서 동성욕자들은 특권층이다. 코로나바이러스를 퍼뜨려도 OK AIDS를 퍼뜨려도 OK . 일반인들이 그랬으면 다 잡아갔겠지.,1,0,0,0,0,0,0,0,0,0
백인이든 중동이든 어차피 이이제이.유럽에서 피 튀기게 싸워라이슬람 시키들 이왕이면 페미들부터 이이제이 시켜라. 히잡좀 씨워주고,0,1,0,0,1,0,0,0,0,1
똥남아가 딱 ! 지금 김치녀들 평균이네,0,1,0,0,0,0,0,0,0,1
ㅋㅋ일베충들 똥송남아 새끼들 예상하고 욕하러 왔다가 하프불란서 성님 나오니 어리둥절행,0,1,0,0,0,0,0,0,0,0
키야 사스가 갓스시녀,0,1,0,0,0,0,0,0,0,1
쪽바리 차 타고 다닌건 맞는 말이네.,0,1,0,0,0,0,0,0,0,0
천상한남짓하면 이놈 노무딱 자지스럽노라고 사자후 내질러라이기야 자집놈 고막파괴는 덤ㅗㅜㅑ,0,0,0,0,0,0,0,0,0,1
그가격 맞는거 같은데 ;,0,0,0,0,0,0,0,1,0,0
갓슬람 정희구현 테러 ㅅㅅㅅㅅ미제양키새끼들에게는 테러가 답이다좆같은 양키 씨발새끼들,0,1,0,0,1,0,0,0,0,0
불꼬챙이로 용접시켜야함,0,0,0,0,0,0,1,0,0,0
나라는 애들 타락시키겠다고 으르렁대고... 공산주의는 악마다.,0,0,0,0,0,0,1,0,0,0
한국에서도 이슬람새끼들 쪽수 늘어나면 이슬람 난민 반대자들에게 복수 시작될듯,0,1,0,0,1,0,0,0,0,0
군대에서나 교회에서나 똥센징들의 주특기는 역시나 똥쳐먹는거네.유사짱깨 씹새끼들.,0,1,0,0,0,0,0,0,0,0
지지율이 올라가면 올라갔지 떨어지지는 않을듯.. 서울시장 준비 많이 한거 같네요..,0,0,0,0,0,0,0,1,0,0
짱깨 = 조선유교탈레반 = 무슬림 이개새끼들은 단1명도 남김없이 도륙을 내버리면 인류는 무한한 발전을함,0,1,0,0,0,0,0,0,0,0
첫짤 몽골뮤지션이냐 씨발 존나 똥송하네,0,1,0,0,0,0,0,0,0,0
일본왜구와 한민족이라 왜구 유전자 때문인 것 같은데? 유전자가 다른 지방과 다르다며? 결혼하면 안되겠다. 그런데 부산 경남가서 경상도인과 결혼 많이 하더라,0,1,0,1,0,0,0,0,0,0
저것들은 존심도 없냐 사지육신 멀쩡 한데 뭔 도움을 받으려고아무튼 동남아 종자들,0,1,0,0,0,0,0,0,0,0
근데 왜 남자 유두는 노출해도 상관없고 여자는 유두노출하면 안되는거냐? 남녀 둘다 가지고 있는건 유두고 여자만 있는건 가슴인데여자들도 가슴 다 까면서 유두만은 가리잖아 무슨 심리임?,0,0,0,0,0,0,0,1,0,0
저런애들 때거지로 와서 점점 인구비율 높여가면 중국 되는거다,0,1,0,0,0,0,0,0,0,0
필리핀임? 필리핀은 성매매한남들이 코피노 가는데지 한국인이 유학갈만한데 아님,0,1,0,0,0,0,0,0,0,1
이슬람 새끼들 만행이 아주 유명하지 완전 미친새끼들임,0,1,0,0,1,0,0,0,0,0
시벌 딱봐도 그냥 시간 끌면서 여론몰이 하는거지ㅋㅋㅋ 증거가 어딨겠노있으면 벌써 내놨지,0,0,0,0,0,0,1,0,0,0
셀프처형 굳~,0,0,0,0,0,0,1,0,0,0
이성적 판단을 못하는 조선인들이라서 그래~ ^^,0,1,0,0,0,0,0,0,0,0
씨발 이슬람새끼들은 맨날 뭐 지들이 박해를 받네 어쩌네 하지만 저새끼들만큼 독선적인새끼들도 또 없음개독이나 개슬람이나 그게그새끼들임씨발것들,0,0,0,0,1,0,0,0,0,0
그 짝 나라 애들인듯 ㄷ ㄷ,0,1,0,0,0,0,0,0,0,0
아수라 보고오니 안남시가 성남을 뜻하는것 같고 .오메,0,0,0,0,0,0,0,1,0,0
이슬람바퀴들은 좀 추방좀 해라. 사회에 뭔도움이 된다고 받아주냐.,0,1,0,0,1,0,0,0,0,0
거짓말탐지기 보소ㄷㄷ,0,0,0,0,0,0,0,1,0,0
유사짱깨들 전쟁나면 모두 팔로군 되는거지,0,1,0,0,0,0,0,0,0,0
저 나라 틀딱들은 춤 가능하네 ㅋㅋ광화문 틀딱들은 저 춤 10분만 추게하면 호흡곤란와서 심정지할듯,0,0,1,0,0,0,0,0,0,0
"억지 부려서 동정표 얻어보려 생떼 쓰지 말고 그리 잘하면 대책을 내놔라 6조 내놓으라는 미국놈 , 우리경제 파탄 내려는 쪽발이한테 납작 엎드리라고?",0,1,0,0,0,0,0,0,0,0
글에 쓴 유투버는 지식채널이고팩맨 티비 유투버도좀 걱정스러울 정도로 시원하고 간단하게 말해주더라,0,0,0,0,0,0,0,1,0,0
오해는무슨씨발 ㅋㅋ손절안하는꼬라지보면 100%메퇘지 관련이네,0,0,0,0,0,0,0,0,0,1
시간이 지나면 저 놈들도 한표다. 결국 인기투표한 결과가 이렇게 되는거지 저 놈들은 애 잘 싸질려 놓는거고 결국 나라만 한국 국민은 이슬람을 믿는 나라가 생기겠지 언젠간 온 지구가 이슬람만 믿을꺼 같다 ㅋ,0,1,0,0,1,0,0,0,0,0
생긴게 꼭 스가요시히데 왜국 총리 젊은 시절이다!,0,1,0,0,0,0,0,0,0,0
"통일부, 여성가족부는 없애야 할 부서들",0,1,0,0,0,0,0,0,0,1
일베 할매땜시 국민들 피곤하며..한국에 기생하는 왜구들은 기회는 이때다.하고..댓글들 싸질러 대는구나..말세다 말세..,0,1,0,0,0,0,0,0,0,0
캄보디아 강간충들은 돌림빵할때 74했냐?아님 다음 강간충 배려해서 배싸했냐?,0,1,0,0,0,0,0,0,0,0
틀딱새끼들은 좌우막론하고 고려장이 답이다,0,0,1,0,0,0,0,0,0,0
이탈리아에 탈북자 조선족새끼들 조-온나 많다한인민박이라고 구라치는 새끼들 열에 아홉은 좆..선족새끼들,0,1,0,0,0,0,0,0,0,0
응 똥꼬충 수명 30년 ㅋㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
문재인찍고 토착왜구 물러나라 잘하게보이던데,0,1,0,0,0,0,0,0,0,0
원글 잘 읽어보면 중남충이 쓴거네 ㅋㅋㅋ 여기 양남도 먹지 말라는데 무슨 남부를 찾노,0,1,0,0,0,0,0,0,0,1
짱깨 좋아하는 놈들은좆족아니면 홍어 둘밖에 없다,0,1,0,1,0,0,0,0,0,0
한손으론 강력한 민족주의 타령에 다른손으론 다문화타령이 말이 되냐 한국처럼 모순된 국가도 없을듯 이럴꺼면 북한 상대로 통일 타령 왜 하는지,0,1,0,0,0,0,0,0,0,0
요즘 저런것도 컨셉밴좀 했으면 좋겠다좆족말만 찾아서 쓰는새끼들 많은것같음.,0,1,0,0,0,0,0,0,0,0
존나 넓네 아파트 한동 지어서 불쌍한난민무료분양하자 깨시민 효리양?,0,1,0,0,0,0,0,0,1,0
한국에서도 부르카나 히잡을 쓰고 당당하게 돌아다니고 있어ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ개슬람이 싫은게 테러 해서이지 이런것까지 시비걸 생각은없어,0,1,0,0,0,0,0,0,0,0
댓글 난리나겠네,0,0,0,0,0,0,0,1,0,0
좆팔 양놈을 널리널리 보급했어야했는데,0,1,0,0,0,0,0,0,0,0
와 태어나기도전에 엄마 친구 자지봄ㅋㅋㅋㅋ귀두가 ㅎㅇ 하면서 인사해줬을듯ㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
노란색라인 (분당선)타고 다니면 중국조선족들 천지임 ㄷㄷ 특히 성남쪽,0,1,0,1,0,0,0,0,0,0
문재인 나라에서는 조선족이 일등국민인데 대한민국 남자들은 어디로 가야됨?,0,1,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋㅋ죽어라 걍,0,0,0,0,0,0,1,0,0,0
내가 볼땐 틀무새나 좆족무새 똑같음 서로 허공만 때리면서 내가 더 타격감 좋았네 니가 쳐발렸네 거리고 있음 ㅋㅋㅋㅋ병신새끼들,0,1,1,0,0,0,0,0,0,0
열매는 따먹어야 제맛이 아니겠노 ^느^,0,0,0,0,0,0,0,1,0,0
욕이 절로나오네. 신고하려다가 이런새끼들이 어떻게 욕을 처먹는지 자손대대로 알려줘야되겠다 싶어서 신고 안하고 비추만 박는다. 장수하고 싶으면 욕처먹을 방법을 찾지 말고 요구르트나 한개 더 까잡숴.,0,0,0,0,0,0,1,0,0,0
한남 좆미개해 재기해조~,0,0,0,0,0,0,0,0,0,1
나 독일인데 독일애들이 씹병신임 ㅋㅋㅋㅋ 지들도 아이폰 안들고 다니는데 난민들은 죄다 아이폰쓰더라 ㅋㅋㅋㅋ 심지어 옷도 다 브랜드옷 ㅋㅋㅋㅋㅋㅋㅋ 구라안까고 내 대학생때 생활수준보다 난민새끼들 생활수준이 높더라고,0,1,0,0,0,0,0,0,0,0
할 일이 그렇게도 없느냐,0,0,0,0,0,0,1,0,0,0
존ㅡ나안어울림 ㅋㅋㅋ 못생긴 어좁 키작은 동양남이 아 ㅋㅋㅋㅋㅋ이ㅋㅋㅋㅋ폰ㅋㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,1
"우리나라안에서 일어나는범죄는 외국인이던, 내국인이던 똑같이 우리나라법으로 처벌해야한다. 그리고 법을 강하게 해야돼",0,0,0,0,0,0,0,1,0,0
착짱죽짱!!!,0,1,0,0,0,0,0,0,0,0
목사 떠나서 한국인으로썬 저렇게 분노하는건 당연할것같은데.. 뭔가 내가 생각한 반응하고 다르네,0,0,0,0,0,0,0,1,0,0
저렇게 까지해서 쳐먹는건 뚱뚱한 몸땡이 아니노? 한남 가축보다 못한듯,0,0,0,0,0,0,0,0,0,1
적어논 사업들 지금하고있다이기 월2천정도 벌고있노 역시 여자는 사업이 딱이노,0,0,0,0,0,0,0,1,0,0
진짜씨발 마지막자지 발을 지입에 쳐넣고 울때까지 골프채로 패고싶다 이기야,0,0,0,0,0,0,1,0,0,0
"8년전 일본에 첨 와서 외지인, 외국인에 상당히 배타적인 좆본새끼들을 보면서저러니 세계화에 뒤쳐져서 삼성한테 좆 발리지 ㅉㅉㅉ 하고 생각했었는데섬원숭이 새끼들이 옳았다",0,1,0,0,0,0,0,0,0,0
서울시에 대한 특검 필요 함...,0,0,0,0,0,0,1,0,0,0
"그럼, 계속 재혼하면 신혼이 계속 유지 되겠네...",0,0,0,0,0,0,0,1,0,0
지들이 못난 것을 왜 엄한 나라에서 폭탄질이여 씨발넘들이제 유럽도 정신 점 차릴려나똘레랑스는 씨발 !,0,1,0,0,0,0,0,0,0,0
멕시코 새끼들 일부러 미국좆돼라고 난민들 넘어가는거 방치하는것같다,0,1,0,0,0,0,0,0,0,0
인터넷하고 교통 안좋은데 가면 못살거같은데 외국국적 따고 한국사는 검머외되고싶당 ㅎㅎ,0,1,0,0,0,0,0,0,0,0
빨리 취소 시켜라,0,0,0,0,0,0,0,1,0,0
기관지 폐쇄증 의심,0,0,0,0,0,0,0,1,0,0
관련주 뭐가 있냐?모나미 신성통상 말고...쌀관련주,0,0,0,0,0,0,0,1,0,0
아니 좀 동포라는 개소리좀 안쓰면안되나 그냥 중국인 7명 이렇게 쓰면되지 뭘 자꾸 동포래,0,1,0,0,0,0,0,0,0,0
다문화가 아니라 중국화임,0,1,0,0,0,0,0,0,0,0
급식vs짱깨 볼만하겠노ㅋㅋ 초딩제외,0,1,1,0,0,0,0,0,0,0
뭐가 조용해 쪽수 딸리니 아닥하고 있는거지사실 세계에서 백인새끼들 뺨치게 패권추구하는게 이슬람쪽 놈들이다그리고 신체적 위해를 가하진 않더라도 가끔 이 뻐킹알라새끼들 기를 죽일 필요가 있음,0,1,0,0,1,0,0,0,0,0
진짜 불법체류자를 왜 실드 쳐주냐 이해를 못하겠네 씨발진짜 좆같으면 니네나라로 꺼지든가 씨발,0,1,0,0,0,0,0,0,0,0
