문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
비판을 위한 비판...,0,0,0,0,0,0,1,0,0,0
ㅇㄱㄹㅇ 맘충은 아무렇지도 않으면서 한남충만 보면 좆르르르르르하는 사이트들 노무 많노. 한남충이란 말이 자리잡아야 자르셋 채우기 더 좋을것 같다 이니야,0,0,0,0,0,0,0,0,0,1
개병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
쯔위가 혼혈 내지는 시집온 여자냐 왜 다문화센터에서 지랄이노,0,0,0,0,0,0,1,0,0,0
이게 머노? 길거리녀? ㅋㅋㅋ조팔 우습다,0,0,0,0,0,0,1,0,0,0
이명박근혜때 '할랄'어쩌고 하면서 친무슬림정책 진행했잖아 기억안나나? 교회다니는 사람들아!,0,0,0,0,1,0,0,0,1,0
ㅇㄱㄹㅇ 토할 거 같다ㅋㅋㅋㅋ 역겨운 똥꼬충놈들,1,0,0,0,0,0,0,0,0,0
페미니스트 치고 정상인 없음. 페미니스트들 제발 평생 혼자 살길^^,0,0,0,0,0,0,0,0,0,1
"국제선 한편없는 국제공항,경기도 유치 계획도없는 경기장,1회용 엑스포,무임승차율 1위의 터미널도 않지나가는 지하철 ㅋ 그짝 인구대비 생각하면 역차별",0,0,0,1,0,0,0,0,0,0
목사?몸사?,0,0,0,0,1,0,0,0,0,0
ㄹㅇ씨발ㅋㅋㅋ지들끼리만 좀 믿으라고..왜 모르는사람한테 지랄이야,0,0,0,0,0,0,1,0,0,0
"저런 글은 일반인, 특히 맘충이 절대 못쓰는 글이다,그럼 누가 저런 말도 안되는 소설을 퍼뜨리고 있겠냐,타고 올라가서 본부를 따야 된다.",0,0,0,0,0,0,0,0,0,1
이 미 ㅊ ㅣㄴ ㄸ ㅗ ㅇ 가 이 또 헛소리,0,0,0,0,0,0,1,0,0,0
관심받을려고 그러는거 같다 ㄷㆍㄷ 허락하마 섹스를 하거라,0,0,0,0,0,0,1,0,0,0
신은 없음개독교는 다 허상 망상인거임인간이 가장 두려워 하는 죽음을 천국이라는 허상으로 포장해서 장사하는 단체임,0,0,0,0,1,0,0,0,0,0
그냥 유료버전 무료광고있는버전 두개 뽑아라이기야,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋ없는증거도 만들어내겠군 조국때처럼,0,0,0,0,0,0,1,0,0,0
취직은 애저녁에 관두고 단체같은데 들어가서 활동하는게 어울릴듯하다,0,0,0,0,0,0,1,0,0,0
그냥 페미니즘 하게 내버려둬야할거같은데,0,0,0,0,0,0,0,1,0,0
난 대학 처음 들어왔을때 울산사는 애하고 알게 되었는데 걔가 무뚝뚝하길래 나 싫어 하는 줄 알앗다,0,0,0,0,0,0,0,1,0,0
그냥 아줌마 이말만해도 30초반인애들 역정냄,0,0,0,0,0,0,0,1,0,0
비종교인으로써 이런 사람이 참된 종교인 참된 목사라 생각합니다,0,0,0,0,0,0,0,1,0,0
가부장제에서 받아먹을 혜택 다 받아먹고 ㅋㅋ 유산도 아들이라고 다 받아먹고 ㅋㅋ 한국 똥꼬충들 중에 누나 일해서 번돈으로 등록금 내고 똥꼬만 파고 다니는 놈들 많음,1,0,0,0,0,0,0,0,0,0
벌금 700만원이 끝이고 다른 조치는 없냐? 보복해서 지 딸 죽이겠는데 저러다,0,0,0,0,0,0,1,0,0,0
"여자 외모도 예선이야 어느정도 맘에드는 년이랑 사귄 다음에잠자리 스킬이나 보지 쪼임, 떡감이 괜찮은지 보고그 담에 재력 학력 집안 성격을 보는거지",0,0,0,0,0,0,0,0,0,1
항문성교 군형법 폐지는 딸을 군대에 보내는것과 같다 내 아들 군대 못보낸다,1,0,0,0,0,0,0,0,0,0
"이미 식은 떡밥인데, 너무 쉽게 낚이시는거 아님? 시리아 출신 난민 불인정 불체자 한명이 얼마전 붙잡혔어요. IS의심 행위로 지금 상황에서 이슬람 난민 받겠다고 섣부른 소리 하면 정부가 무너질겁니다. 아, 무너지길 바라는 사람들도 있긴 있겠네요. ㅋㅋㅋ",0,1,0,0,1,0,0,0,0,0
그런데 여긴 왜온거지? 그렇게 좋은나라면 중국가지,0,0,0,0,0,0,1,0,0,0
와.. 나 지금까지 저거 사실인걸로 알고있었다...일베를 믿어야겠다.,0,0,0,0,0,0,0,1,0,0
갓갓이  번 박사가 박사방,0,0,0,0,0,0,0,1,0,0
근데 뭐 걔네들도 니들같은 빻은 병신에 파오후들은 엄청 싫어하더라... 통통한것도 싫어하던데 그래서 어차피 니들하곤 상관없지않냐?,0,0,0,0,0,0,1,0,0,0
피싸개 효과 ㅆㅅㅌㅊ넹ㅋ,0,0,0,0,0,0,0,0,0,1
쌍도면 경북대가 제일좋지. 근데 동부산은 2개있잖아? 반송캠퍼스랑 양산캠퍼스 인가? 어디 뭐 충렬교차로? 쯤에 뭔 건물하나 더있던데 그건 또 뭔지,0,0,0,1,0,0,0,0,0,0
하비웨인스타인 성추문 사건엔 씹금수저 기네스펠트로 007이랑 미션임파서블 레아세두도 있었는데 뭘.. 펠트로 대부가 스필버그감독 엄마도 블라이드 대너 여배우고...거기더 세두집안 규모만 7조원인데. 이민정이야 대놓고는 모르지만 충분 불편한 일은 많았을듯,0,0,0,0,0,0,1,0,0,0
그 1900만명에 초딩도 들어가있는거임??,0,0,0,0,0,0,0,1,0,0
저년오면 필리핀새끼들이 한국인 살인한거에대해 어떻게 생각하냐고 질문해봐라,0,1,0,0,0,0,0,0,0,0
롯데사원주택에 설치가서 살인 안난것만 해도절라도 사람들 많이 착해진듯예전같으면 읏따 시방 개쌍도 로떼 쌍것들이 에어컨을 설치해부려야?배창시를 훌터블랑께 하며 살인사건 백퍼,0,0,0,1,0,0,0,0,0,0
면장 깜량도 안되는 것이.. 시장을 한다.. 참. 기가찬다. 이기 우리 부산을 어쩨보고...... 제수없는 것이....,0,0,0,0,0,0,1,0,0,0
공동명의는 독을 품은 사과임 꼭 부부만이 아니라 형제 자매 다 할 게 못 됨,0,0,0,0,0,0,0,1,0,0
마지막 소추새끼 불알 터뜨리고 밟아서 으깨버리고싶노,0,0,0,0,0,0,0,0,0,1
씨발 영감새끼야 틀니 발로밟아부셔버릴라 주작질하고있노,0,0,1,0,0,0,0,0,0,0
생긴게 노답,0,0,0,0,0,0,1,0,0,0
저건 ㄹㅇ 집단광기 개머지같았노,0,0,0,0,0,0,1,0,0,0
학창시절때부터 ㅈㄴ 당해온게 많음. ㅅㅂ 그때 일들 생각만하면 피가 거꾸로 솟는다. 근데 웃긴건 뭐였는지 알음? 여자애들은 한없이 잘해줬었다. 오빠 좋아해서 고백하는 여자들도 ㅈㄴ 많았고,0,0,0,0,0,0,1,0,0,0
바포메트 개새끼 ^^ㅗ,0,0,0,0,0,0,1,0,0,0
좆븅신들 이럴때만 폭력이 나쁜거지? ㅋㅋㅋㅋㅋㅋ 러시아남한테는 나한테 쳐맞으면 울거면서 이런소리 안하드라? ㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
자집애들 진지할 때가 제일 웃기노,0,0,0,0,0,0,0,0,0,1
웜도 수준이 맞아야 하는거노. 개돼지내 못벗은 ㅎㅌㅊ 들은 느그 급 맞는 데 가서 놀아라 이기야,0,0,0,0,0,0,1,0,0,0
병신 조선족새끼들은 땅도 없다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋ오히려 애매하게 작은게 바늘처럼 찔러대면 아프노 아 물론 한남좆은 마이크로사이즈라 그것도 해당이 안된다 이니야,0,0,0,0,0,0,0,0,0,1
어떤 사이트 익명게시판은 글 하나로 바로 경찰로 가던데  이건 왜 ... ?,0,0,0,0,0,0,1,0,0,0
다문화좀 없애라 머한민국에 왔으면 머한민국에 맞춰 살껏이지 지들 꼴리는데로 살고 싶으면 지들 나라가서 살던가 ㅅㅂ,0,1,0,0,0,0,0,0,0,0
한줄읽고 토나와서 쭈욱내림,0,0,0,0,0,0,1,0,0,0
미친것들 코로나걸려죽고싶냐 정말삻타 니들만죽든가 왜민폐냐구!!!!,0,0,0,0,0,0,1,0,0,0
속이 시원하네요 ㅎ,0,0,0,0,0,0,0,1,0,0
무슨 대통령이 영어한마디 할줄 모르노? 비즈니스 고급 회화 당연히 알아야하는거 아니노? 대통령이 대학1학년생보다 못하노 해커스토익학원이라도 가서 좀 쳐 배워라,0,0,0,0,0,0,1,0,0,0
ㄹㅇ 좆병신새끼들 차별받는게 아니라 그냥 지들이 좆병신호구새끼들인거임,0,0,0,0,0,0,1,0,0,0
시발 이번 수능때 이브금 써먹어야지,0,0,0,0,0,0,1,0,0,0
난 저거 구란거 지금 알았다 -_- 시발 저거땜에 우리나라내에서도 큰 문제였고 대외적으로도 한국 식품에 대한 안좋은 인식을 심어줬자나,0,0,0,0,0,0,1,0,0,0
아랍에미레이트항공 승무원들 봤는데 존나 이쁘고 잘생겼더라...,0,0,0,0,0,0,0,1,0,0
지들 인생 지들이 사는거라고 처음에는 동성애 신경도 안써서 그렇게 나쁘게 보진 않았는데똥꼬충 새끼들 퀴어축제 같이 극혐 짓거리 하는거 보고 인식이 나쁘게 바뀜,1,0,0,0,0,0,0,0,0,0
나도 이민 가고싶다,0,0,0,0,0,0,0,1,0,0
염병한다 아주,0,0,0,0,0,0,1,0,0,0
웅웅 알았어요~ 이제 심각한 얘기는 그만하고 섹스해요~ 이러는거 지만 모름,0,0,0,0,0,0,1,0,0,0
께롱께롱께롱!!!,0,0,0,0,0,0,0,1,0,0
ㅅㅂ 진짜 좆버러지새끼들 다 모였네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋ이제 일베보다 파이팅넘친다 워마드 파이팅,0,0,0,0,0,0,0,1,0,0
미친다씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
행동보지 워추놐ㅋㅋㅋ 봊나 좋다이기 나도 써먹어야겠노,0,0,0,0,0,0,1,0,0,0
내 마음의 더러운 이끼를 경계하며 낮은 마음으로 사랑하기를 원합니다^^,0,0,0,0,0,0,0,1,0,0
윾입파티하노? 언제적 성님성님같은 ㅎㅌㅊ워딩쓰고있노? 요즘 왜자꾸 뒤진 똥갈 불러오기해낸 분위기고 좆팔,0,0,0,0,0,0,1,0,0,0
떼놈들한텐 관대한 호구헬조선,0,1,0,0,0,0,0,0,0,0
GS가 고소한다고 합니다. 고소안당하게 조심하면서 불매하세요.,0,0,0,0,0,0,0,1,0,0
홍누드새끼야 재기하기전에 후전깨 함 하게 대줘라 마 이기야,0,0,0,0,0,0,1,0,0,0
ㅅㅂ롬들이 차별 금지법이 절라도와 빨갱이 씹종자들 까는 맛이 찰진 일베를차별하네 개쌩끼들발의한 개생끼들 나야 뽑아 줄 일도 없지만 담에 꼭 낙선했어면 좋겠다,0,0,0,1,0,1,0,0,0,0
으따 여간부나 이스라엘 여군들은 생리 안한당께?,0,0,0,0,0,0,0,0,0,1
"불이라는건 벌을 뜻하는건데... 바리새, 서기관들이 하도 좆같이 굴어서 세상에 벌 준다는 뜻임. 그래서 예수가 내려오고 자기 믿으면 천국, 안믿으면 지옥(불)로 보낸다는 의미.. 즉 심판을 의미하는거다",0,0,0,0,0,0,1,0,0,0
야 근데 일베에 워마딕 영문명 왜 금지어임?,0,0,0,0,0,0,0,1,0,0
군무새 여혐한남 극혐,0,0,0,0,0,1,0,0,0,1
와저라노 요즘 블박없는차없고 사방팔방씨씨티빈데 ㅋㅋㅋ 수리비청구된거 나오면 애비한테 개긋치맞긋네ㅋㅋ,0,0,0,0,0,0,1,0,0,0
생긴거봐 ㅋ,0,0,0,0,0,0,0,1,0,0
너를 죽일 권리가 있다.,0,0,0,0,0,0,1,0,0,0
대한민국 교회 목사들의 수준을 잘 보여주고 있는것같다.사기꾼들한테 사기 당하지 말자,0,0,0,0,1,0,0,0,0,0
근데 왜 이런 기사들엔 공감도 순을 왤케 막아두는거냐 대체 뭐라고 개소리하는지도 궁금한데,0,0,0,0,0,0,1,0,0,0
매스 존나 다녔는데 다행히 없네 ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
웃기게도 차별 당했다던 폐미들이 성소수자는 역차별해도 된다는 기막힌 정의를 내세웠으니 아이러니가 아닐수 없지만서도 그렇다고 왜 굳이 여대를 선택했는지는 지금도 의미불명이군.,0,0,0,0,0,0,0,0,0,1
맘충년들이 대부분이니까,0,0,0,0,0,0,0,0,0,1
성소수자보호라는 명목으로 순진한 아이들을 오히려 타락의 길로 인도하지 않기를 바랍니다.당신의 자녀도 안전하지 않습니다.,1,0,0,0,0,0,0,0,0,0
제발 하반신 마비장애인 되었길 제발제발제발,0,0,0,0,0,0,1,0,0,0
에휴 남자 머리는 바버샵을 가라,0,0,0,0,0,0,0,1,0,0
황당한기사네 ㅋㅋ 뭔 얘기야 일벤데 페미니즘을 한다고?? 그래서 남자페미 몇명보고 2030男 페미니즘 공부에 빠졌다??,0,0,0,0,0,0,1,0,0,0
에라이 사업자 목사양반 대중교통이랑 비교를 하냐 이젠? 하나님이 시키든? 기도하니 알려주신거야?,0,0,0,0,1,0,0,0,0,0
입국금지는 일본이 먼저 때린거 맞자너?,0,0,0,0,0,0,0,1,0,0
개돼지들이 뭐 그냥 얘기만 하면 다 받아들이니까 아무말 지어내서 선동만 하면 됨ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋㅋ존나웃기네 ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
와 씨발 저게 와꾸임? 하관만 봐도 일게이 뺨치노,0,0,0,0,0,0,1,0,0,0
좆빨갱이 국짐당을 대구에서 쓸어버려야 함,0,0,0,1,0,0,0,0,0,0
그래도 다 살더라....나는 ㅅㅂ 빨리 정신차리자,0,0,0,0,0,0,1,0,0,0
시발 개부럽다.......,0,0,0,0,0,0,1,0,0,0
너련 어떻게 썰풀었는지도 써라이기야 꿀팁되겠노이기이기 나는 실친인데도 흑좆나 말안듣고 코르셋만 주워삼기노,0,0,0,0,0,0,0,1,0,0
아니 이 씨발호로새끼가 남의걸 쳐먹네? 하면 됨,0,0,0,0,0,0,1,0,0,0
개극혐이네 모아서 총쏴죽이고싶다,0,0,0,0,0,0,1,0,0,0
돈 많은거 아니고서야 불가능,0,0,0,0,0,0,0,1,0,0
에이 ㅅㅂ ㅋㅋ 나라가 주도해서 한짓도아니고 한 개인이 저지랄한건데 나라의 국격이떨어지는게 말이나되냐,0,0,0,0,0,0,1,0,0,0
????????? 저건 뭔 개소리래요? 희한한 인간이네.,0,0,0,0,0,0,1,0,0,0
아직도 좆븅신인 새끼 6969명 있긴 한데 예전과 비교해서 뭔가 달라진건 확실히 느껴진다. 근데 태도면에서 그렇지 법이나 제도나 실질적 사회적 차별은 그대로노. 더 패야한다,0,0,0,0,0,0,1,0,0,0
하 참나 저런새끼들은 진짜 저새끼 고향이랑 전국에 면상을 뿌려야됨,0,0,0,0,0,0,1,0,0,0
마포 공영주차장있는데 말하는건가 ㅋㅋㅋㅋ 그쪽가면 ㄹㅇ 짱깨 존나많긴하던데,0,1,0,0,0,0,0,0,0,0
짜장참치도 모르냐 이 그지 병신들아,0,0,0,0,0,0,1,0,0,0
어머니하나님네는 안걸리나? 사이비대청소좀하자 귀찮다!,0,0,0,0,1,0,0,0,0,0
진심 이해안가는게 홍어새끼들은 왜 부들부들거리면서 자꾸 일베에 기웃거리는거냐 ㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
일제시대 친일지주도 전라도에 제일 많았음,0,0,0,1,0,0,0,0,0,0
주작냄샤 너무 심한데? 어떤 미친놈이 여자한테 그런말을하냐,0,0,0,0,0,0,1,0,0,0
저년들 커서 자기 자유라며 애 안놓을게 뻔하다. 그 전에 여자도 군대가게 법이 하루빨리 바뀌어야한다.,0,0,0,0,0,0,0,0,0,1
목사라는 인간이 하는말 하고는.. 기득권 유지하느라 용쓴다.,0,0,0,0,0,0,1,0,0,0
솔직히 음식가지고 중국 까기는 좀 그래 ... 골목식당 얌채족들 봐봐...,0,0,0,0,0,0,1,0,0,0
얘들은 대부분 영어 할줄 알거든. 이미 초식으로 오타쿠로 해외로 비혼주의로 단체행동 잘하고 있다. 괜히 꼰대짓 하지 마라. 자유롭게 도망다니는거 폐미들이 막아서면 그때서야 짱돌 들 애들이다.,0,0,0,0,0,0,0,0,0,1
착한짱개 뒈진ㅉ 짱개인데 대중이는 뒈져도 안 착하다,0,1,0,0,0,0,0,0,1,0
이건 탈북자 아니고 탈북자들 어떻게 해보려는 간첩아니냐..... 무섭다이기.....,0,0,0,0,0,0,1,0,0,0
후팔 자다가 웜 켜서 보고 스크랩했노. 나름 메갈 때부터 달렸는데.. 쉬익쉬익 소중한 자료 고맙다 이니야,0,0,0,0,0,0,1,0,0,0
전부 성을 바꿨다는 거네. 제 정신 아니다.,0,0,0,0,0,0,1,0,0,0
야! 기자야 300m인지 줄자로 정확히 재보지그러냐.. 맞지않을시엔 넌 오보기자로 낙인 찍힐지도 모르자나 안그냐?,0,0,0,0,0,0,1,0,0,0
10대자녀 셋을 성추행했는데 4년이라니 판사는 개뿔 배워서 남줬구만,0,0,0,0,0,0,1,0,0,0
돼지 두루치기같은 년놈들이 잘노네 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
짱개 수교 이전에는 조 센징들 다 굶어 디졌냐? 뭔 개소리야. 짱 개 꺼져 ㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
당신아빠도 저렇게200만짜리기계달고오면 기분이 어떻겠노 저가게어디지오픈해라,0,0,0,0,0,0,1,0,0,0
후팔 뭐노사진 ㅋㅋㅋ안경 한남콘 키스짤 실사노,0,0,0,0,0,0,0,0,0,1
다양성의존중을 이릫게이용할줄밖에모르는 개슬람 클라스 ㄷ ㄷ ㄷ 집가서 명예살인당하면서 숨넘어갈때 후회할듯,0,1,0,0,1,0,0,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ인터뷰중이면 체포도 못하냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개소리죠씨팔,0,0,0,0,0,0,1,0,0,0
그래서 김현미 안짜르고 냅두는구만...먼 개 같은소리야..,0,0,0,0,0,0,1,0,1,0
한남들 살점 손톱깎이로 조금씩 잘라서 재기시키고싶^노^,0,0,0,0,0,0,0,0,0,1
라도홍어란 이러하다사람색히가 아니제???,0,0,0,1,0,0,0,0,0,0
형님 안녕하세요 정말로 형님의 여동생분과 교제를 하고 싶습니다 꼭 연락주세요,0,0,0,0,0,0,0,1,0,0
돈도 벌고 해외여행도 텔레포트로 하고 얼마나 좋노 이기,0,0,0,0,0,0,0,1,0,0
난 태국이 젤 편하드라 태국어 1도 못하는데,0,0,0,0,0,0,0,1,0,0
보지 쪽내드렸습니다,0,0,0,0,0,0,1,0,0,0
교실에서 입방덩 스트립쇼 하고 있네 지저분 하게 늙은게,0,0,1,0,0,0,0,0,0,0
해줘도 지랄 지랄 머리부터 발 끝까지 피해의식으로 가득찼다ㅉㅉ,0,0,0,0,0,0,1,0,0,0
좀 잡아라,0,0,0,0,0,0,0,1,0,0
븅ㄸ ㅏㄱ들ㅅㅂ,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋㅋ조팔 한남충 부랄 빠개고싶노 제천사건 한남소방뽀이 후장빨아대던 걸레같은 새끼들이 지랄하노 한남충은 죄다 후장벌릉거리는 창놈이노,0,0,0,0,0,0,0,0,0,1
알립니다. 이미 페미들에게 좌표가 찍힌 기사입니다.,0,0,0,0,0,0,0,0,0,1
와...어떻게 기본이상되는 대학이 하나도없냐,0,0,0,0,0,0,1,0,0,0
하여튼 개독새끼들은 우루루 몰려가서 깽판치는거는 알아줘야돼,0,0,0,0,1,0,0,0,0,0
싹다 태워부러~~,0,0,0,0,0,0,1,0,0,0
구시대적인 성차별 구별없는 대학이길 바란다 여대가 수치스럽고 숙대는 학교이미지가 더 보수적이고 거꾸로가는것같다 운명에 도전한 A님을 응원한다 부디 상처받지말고 후회하지말고 사시길,0,0,0,0,0,1,0,0,0,0
형님이 걱정되네~~,0,0,0,0,0,0,0,1,0,0
내년 9월이면 다 죽고 누가 살아 있겠냐,0,0,0,0,0,0,1,0,0,0
여자 안뽑는다는소리노 ㅋㅋㅋㅋㅋ 남성전용 만화방이노??,0,0,0,0,0,0,0,1,0,0
정상적인 남자들은 남성전용이라는 것을 싫어한다. 왠지 남성전용 하면 호모 게이들 득시글하여 봉변당할 것 같다. 특히 남성전용사우나,1,0,0,0,0,0,0,0,0,0
ㄹㅇ 다문화 과대포장사기수준,0,1,0,0,0,0,0,0,0,0
요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!,0,0,0,0,0,0,0,1,0,0
조쉐프 탄생이냐,0,0,0,0,0,0,0,1,0,0
뭔가 사일런트 힐 같은 분위기노..,0,0,0,0,0,0,0,1,0,0
아직도 한남충들의 진실을 모르는 사람들이 많다 이기야 전세계적으로 다 퍼져서 모든 사람들이 알아야하노,0,0,0,0,0,0,0,0,0,1
그런건 위생관념이라고 하는거노.위생관념과 코르셋을 헷갈리다니 역시 멍청함은 예측불가하노.,0,0,0,0,0,0,1,0,0,0
이래서 개독교가 개병신 쓰래기임,0,0,0,0,1,0,0,0,0,0
건물주가 저런 비판을하는게 더웃긴것 아닌가? 무식한 인간이 뭘안다구,0,0,0,0,0,0,1,0,0,0
무슬림쪽이 존나대물아니냐이혼녀들 아주그냥,0,1,0,0,0,0,0,0,0,0
뭔 레즈가 상처받노 또 또 레즈머리채 잡노 똥꼬충 후팔놈들이ㅡㅡ 지들 얘기에 아무 상관없는 레즈련들 불러내서 저딴식으로 주작한다이기,1,0,0,0,0,0,0,0,0,0
갓건배는 한강 아래에 집짓고 살고 있다 그러니 한남들은 찾아가려면 재기따라가면 된다 재기가 괜히 한강에서 재기했겠노? 재기는 다 현안이 있어서 그런거니 어서 속히 따라가거라!!,0,0,0,0,0,0,0,0,0,1
쌍도새끼들이랑 라도새끼들이랑 싸우면 누가 이기져?,0,0,0,1,0,0,0,0,0,0
에에컨 병신아,0,0,0,0,0,0,1,0,0,0
ㅈㄴ 징그럽다,0,0,0,0,0,0,1,0,0,0
피임이 제일 우선. 스스로 자격이 안된다고 판단되면 차라리 초기에 낙태를 해라. 이런걸 보고 짐승만도 못하다고 하지.,0,0,0,0,0,0,1,0,0,0
와.. 씨발 남자도 저래 해줘라 영화 혼자보러가는게 취미인데 ..,0,0,0,0,0,0,1,0,0,0
우루루몰려가서 쬐끄만놈만 ㅈㄴ패네ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
민주주의의 기본도 없고 삼권분리 개념도 없고 이 놈의 정부에서 원칙이란게 존재하기는 한건지.,0,0,0,0,0,0,1,0,0,0
그런 한무당 신봉하는 사람들보다 생전 처음보는 사람 이야기 쥐새끼같이 훔쳐듣고인터넷 사이트 와서 맘충새끼니 어쩌니 하며 험담이나 풀어내는 니가 열배는 더 병신같은데 인정하냐?ㅋ사회적 시선으로 팩트만 말해준거임 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
가리봉동 반지하에 쳐 사는새끼가지랄똥을싸네쌀나무에서 쌀이나오는줄 알던 서울촌놈새끼뒤져라 씨발년아전쟁나면 경상도로 피난오지말고 북괴새키한테 존나 강간당하고 뒤져라 씨빨년아,0,0,0,1,0,0,0,0,0,0
뭔소리야 가능충 게이들 얼마나 많은데..,1,0,0,0,0,0,0,0,0,0
잘생긴 형같음절대로 여자로 안보임 ㅇㅇ,0,0,0,0,0,0,0,0,0,1
응 재료소진 ㄲㅈ,0,0,0,0,0,0,1,0,0,0
이 한국 보다가 유럽 보닌까 ~ 싸네 ~~,0,0,0,0,0,0,0,1,0,0
남자는 공부하지 말아라? 걍 노가다나 해라?,0,0,0,0,0,0,1,0,0,0
외삼촌 살고있는 멕시코로 이민갈까 생각중이다삼촌께서 내가 일할 자리는 있다하고 현지인들이랑 우호적으로 지내고 있다하고 갱스터에 대한 걱정은 하지마라던데,0,0,0,0,0,0,0,1,0,0
나대는게 이순자 와 쌍벽,0,0,0,0,0,0,1,0,1,0
어휴 정신나간 것들,0,0,0,0,0,0,1,0,0,0
개신교가 지랄맞지만 솔직히 남을 함부로 죽이거나 빨갱이짓은 안하잖아,0,0,0,0,1,1,0,0,0,0
조선인하고 조선족은 다른종자들임 저건 빼박 짱개 그자체,0,1,0,0,0,0,0,0,0,0
진짜 똥송하네.외쿡애들은 멋있기라도 하지,0,1,0,0,0,0,0,0,0,0
아쿠아맨 꿀잼일까?? 엠버허드 젖탱이 까냐??,0,0,0,0,0,0,1,0,1,0
30호정말 좋아하는 팬인데.. 이제는 목사라함 치가 떨림 목사밑에서 자란 자녀가 정인이양모 겉과속이 틀린 대표적인 직업아니던가,0,0,0,0,1,0,0,0,0,0
강당에 있는 씹새끼들 기관총으로 좆나 다쏴죽여버리고 싶다,0,0,0,0,0,0,1,0,0,0
그림체는 귀엽긴하지만 현실은 그렇치않아,0,0,0,0,0,0,0,1,0,0
난 스코치 했는데,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ시발 이제쫌끝낫네 제발좀 지역떡밥좀일으키지마라 짜증만나고 재미도없고 왜있는지모르겠다 그냥 올리는놈들한테는랩업용이겠지만,0,0,0,0,0,0,1,0,0,0
코로나19 팬데믹 황폐화된 세상을 예수그리스도의 생명의 복음으로 녹색화하자,0,0,0,0,0,0,0,1,0,0
동구 게이다. 내 사는 곳에서 별로 안 머네. 나는 공사가 다 망해서 저기 갈 생각을 못햇는데 의외로 일출보기가 괜찮은 곳이네. 사진 잘 봤다.,0,0,0,0,0,0,0,1,0,0
잠지새끼들 지들 좆같은 망상이란 망상은 다 하고 다니노 오징어한테 먹이준다고 해도 안 먹는게 잠지노,0,0,0,0,0,0,0,0,1,1
나와어떤형태로건엮이지만않는다면당신들의선택과삶을존중합니다,0,0,0,0,0,0,0,1,0,0
영국 프랑스 독일이 단일민족이란다이런 좆문가새끼들때문에 교육못받은애들이 진짜인줄알고 간다니깐,0,0,0,0,0,0,1,0,0,0
멋진 후배네 모교 후배임 ^^,0,0,0,0,0,0,0,1,0,0
"그러게 말입니다..누가,,,빨던 사탕을..,,먹고싶어 하는 여자는..,",0,0,0,0,0,0,1,0,0,0
BB탄 쐈다고 벌금 300이라니 ㅈㄴ쌔게 때렸네,0,0,0,0,0,0,0,1,0,0
근데 성소수자를 혐오하는게 왜 나쁜거냐,1,0,0,0,0,0,0,0,0,0
한냄이들 밥도 못하고 살림도 못하고 혼자 쳐 늙어 뒤지겠노ㅋㅋㅋㅋㅋㅋ 불쌍해서 우짜노 앵나온다 앵! ^느^,0,0,0,0,0,0,0,0,0,1
나는 초등학교 고학년되면서 숏컷에 바지만 입고다녔고 파란색 좋아했지만 내가 남자다라고 생각하진않았다 젠신병자들아 느그들은 그거 변태성욕+병신의 결과물일뿐이다 이기야,1,0,0,0,0,1,0,0,0,0
남부지검. 그동안. 불기소 했던 것들. 공수처에서 신속 수사하기 바란다.,0,0,0,0,0,0,0,1,0,0
