문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
급식충은........홍어와 같다,0,0,1,1,0,0,0,0,0,0
20대 30대차이는 아가리똥내에서부터 차이남,0,0,1,0,0,0,0,0,0,0
자신은 기존 정치인과 다르다고 하더니 지금까지 해왔던 것들이 그대로 답습하고 있군요. ㅉㅉㅉ,0,0,0,0,0,0,1,0,0,0
좆같이 못생긴 호모새끼들 지들끼리 물고빨고 하지 더러운 에이즈보균자새끼들이,1,0,0,0,0,0,0,0,0,0
상폐면뒤져야지 밖에왜나오노,0,0,1,0,0,0,0,0,0,0
으이그...늙은면 디저야지...,0,0,1,0,0,0,0,0,0,0
아니 근데 난민 왜받아주냐? 노동력? 그냥 난민을 막고 차라리 조선족을 더 받던가 하지 왜 전혀 모르는 쌩뚱맞은 예맨인을 받아들여? 왜? ㅅㅂ?,0,1,0,0,0,0,0,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 씨발 급식새끼들 생각보다 윾쾌하네,0,0,1,0,0,0,0,0,0,0
급식충을 위해서 김영삼의 업적,0,0,1,0,0,0,0,0,1,0
통쾌하다 진짜 ㅅㅂ 못 배워처먹은 틀딱새끼,0,0,1,0,0,0,0,0,0,0
Mb닮았노,0,0,0,0,0,0,0,1,0,0
난 급식들 철없이 지랄하는거 구경하는게 젤 재밌는데? ㅋㅋ,0,0,1,0,0,0,0,0,0,0
바티스투타로 봤다.,0,0,0,0,0,0,0,1,0,0
대구광역시 수성구 <----상상을 초월하는 흉악범죄 골라서 저지름,0,0,0,1,0,0,0,0,0,0
맞구만. 20대까지는 그냥 발정난 짐승임,0,0,1,0,0,0,0,0,0,0
아재 꼬추 서요?,0,0,1,0,0,0,0,0,0,0
길가다 삭발한년들은 줘패도 된다는 법안이 필요하다. 씨발년들,0,0,0,0,0,0,1,0,0,0
"별의별 ㅁㅊ 틀딱들이 다 있네 , 통신사들이 심심해서 느그들 번호 바꾸라 했겠냐? 노인네들은 사리판단을 못해서 그런지 아주 지들이 민폐끼치는 줄도 몰라요",0,0,1,0,0,0,0,0,0,0
"우리나라안에서 일어나는범죄는 외국인이던, 내국인이던 똑같이 우리나라법으로 처벌해야한다. 그리고 법을 강하게 해야돼",0,0,0,0,0,0,0,1,0,0
박근혜 석방하기 vs 박근혜랑 뜨거운 하룻밤틀딱들 고추서면 닥후골랐음,0,0,1,0,0,0,0,0,1,0
내 생각엔 35살이 25살이라고 한들 절대 속일수없음 딱봐도 상폐년 사귀면서 일게이들 골릴라고 25라고 뺑끼친고임 늙은년은 피부 질주름만봐도 나이처먹은 티가남 ㅋㅋ,0,0,1,0,0,0,0,0,0,1
급식 ㅆㅅㅌㅊ네,0,0,1,0,0,0,0,0,0,0
조선족홍어틀딱인듯,0,1,1,1,0,0,0,0,0,0
급식충 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
저기 맘충은 되고 한남은 안 되는 곳 아니노 ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
요즘 급식충들 막 이기이기거리면서 다니는새끼들많던데 괜찮을거같기도하다 ㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
싫다는데 뭔 복수 ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
40대 틀딱 총출동,0,0,1,0,0,0,0,0,0,0
신혼부부만 불쌍하누.. 부디 틀딱들한테 형사합의금 오지게 뜯고 피해본거도 민사로 두둑히 뜯어내길!,0,0,1,0,0,0,0,0,0,0
시발;; 야 급식충새끼야 이글읽고 답변좀달아봐라 9센치가 사람새끼좆이냐?,0,0,1,0,0,0,0,0,0,0
전라도 아이피 지하철 무료탑승 가능한 나이들 김치녀 이 세 종류도 차단하면 클린한 애국보수유머사이트가 됨,0,0,1,1,0,0,0,0,0,1
한남이 쿰척거릴 만한 모든 동남아 중앙아시아 국가에 망혼해봤자 코리아드림 이딴거 없고 틀딱한남충들 강간이나 하는게 일상이라고 대대적으로 알리고 싶노,0,1,1,0,0,0,0,0,0,1
종교적으론 이슬람 정치적으론 북한 역사적으론 일본이 우리가 받아들일 수 없는 적입니다.,0,1,0,0,1,0,0,0,0,0
가봐야알지 ㅋㅋㅋㅋ 군대 가지도 않은 틀딱새끼들이 요즘 군대가 어떻고저떻고 떠드는거랑 같은맥락 ㅋㅋ군대가 아무리 좋아지고 어쩌고해도 군대는 개좆같은곳이란걸 안가봐서 모르는거임 ㅋㅋㅋㅋㅋㅋ 급식들 군대로 꺼져~~,0,0,1,0,0,0,0,0,0,0
병신같은 틀니새끼가 뒤에 기다리는걸 못참고 옆에서 새치기 하셨지 ㅋㅋ,0,0,1,0,0,0,0,0,0,0
생닭쳐먹는 전라도보다는 나을듯,0,0,0,1,0,0,0,0,0,0
상폐틀딱좆들 총쏴서 벌집만들고싶다,0,0,1,0,0,0,0,0,0,1
애데리고 저지랄하노 ㅎㅎ 차가 확실히 안오면 건너셔야죠,0,0,0,0,0,0,1,0,0,0
급식충이 이 시점에서 일베를 킨다는 것 자체가 거의 지잡 예약임,0,0,1,0,0,1,0,0,0,0
이해가 안 가는 게 자꾸 틀딱 거리는 거임? 정치글도 아닌데?,0,0,1,0,0,0,0,0,0,0
전에 멍청도에 줬다가 욕 먹은 그 마스크 아니냐 ㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
호박나이트네,0,0,0,0,0,0,0,1,0,0
코로나로 몰고 가지마라. 코로나 아니라도 이미 민심은 떠났다.,0,0,0,0,0,0,1,0,0,0
틀딱들이 무식하고 예의없는 그런 놈들이 있는 건 사실이긴 한데일베의 보수 틀딱 들과는 좀 거리를 둬야 하지 않겠냐 동무들,0,0,1,0,0,0,0,0,0,0
할 말을 잃었다며 손꾸락은 돌아가놐ㅋㅋㅋㅋ 엠팍틀딱들은 자지 해면체 뽑아다 손꾸락에 심었냐ㅋㅋ,0,0,1,0,0,0,0,0,0,0
의사가 기독교였나보다,0,0,0,0,0,0,0,1,0,0
아니 시발 동성애자인 거랑 취업이랑 뭔 상관이라고 저 씨발 늙다리 새끼가. 진짜 칼 맞고 싶나.,0,0,1,0,0,0,0,0,0,0
이건 ㄹㅇ 멍청도 친구들 많은데 다 이 얘기 함 ㅋㅋ,0,0,0,1,0,0,0,0,0,0
"강원도 살지만, 주변에 병신대깨문새끼들 투성이다. 특히 30-40대 드글드글하지.병신새끼들",0,0,1,0,0,0,0,0,0,0
대깨문 틀딱들은 어르신들이 아니지 그냥 뒤져야지,0,0,1,0,0,0,0,0,0,0
희생하는 척ㅋㅋㅋㅋ 맨박스는 개뿔 애비뒤진 소리. 앱충세대(틀딱 올려치기X)는 군머 3년에 가좆장제 의무를 다 하기라도 했지 지들은 군머 1년 8개월 갔다와서 김치페이,0,0,1,0,0,0,0,0,0,1
틀딱 새끼 부랄 좌삼삼 우삼삼 딸랑여도 안 받아줄 판에 으데서 근방지게 쩍벌하고 커피 짭짭 처마시면서 틀니 까노?,0,0,1,0,0,0,0,0,0,0
틀딱들 떡밥물고 신났네 ㅅㅂ,0,0,1,0,0,0,0,0,0,0
저 짱틀딱 버킷리스트가 아줌마 보지 만져보고 디지는거란다 게이들이 이해는 무슨 둘다 죠패야지,0,0,1,0,0,0,0,0,0,0
만약에 존나 귀엽고 이쁜 ㄹㄹ여자애가 저랬으면 로리충들 선착순 존나 뛰어갔겠지,0,0,1,0,0,0,0,0,0,1
예전에 틀딱새키 준비운동한다고 상체 숙이다가 틀니 빠지는거 본적 잇음 ㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
갓국대 인정합니다,0,0,0,0,0,0,0,1,0,0
동성애는 정신질환이며 뇌수술로 치유될 수 있다,1,0,0,0,0,0,0,0,0,0
확실히 급식충들 넘치니까 일베수준 존나 떨어짐. 성인인증 안하냐 시발 개새끼 운마야,0,0,1,0,0,0,0,0,0,0
50대 청년 ㅋㅋㅋzzzzzㅋㅋㅋ씨발 ㅋㅋㅋ 하긴 7~80대 박사모들이 보기에는 50대도 애새끼지,0,0,1,0,0,0,0,0,0,0
278 // 너 일본성님 안겪어봐서 모르겠지? 50넘어 틀딱 다 되가는 남편 일본 성님들이 뭐라는줄 아노? 6젖은 낙엽9이래 6젖은 낙엽9. 아무리 쓸어버릴려고 해도 착 들러붙어서 성가시다고.,0,0,1,0,0,0,0,0,0,1
뭐 사실이던 아니던 참교육 시킨게 뭐 그래도 나은선택 일거다 딱 10년전에 체벌 금지 되어서 그때 중학교 들어가던 급식들이 안맞고 자라서 현재도 급식 이거나 학식 된거거든 사회 무서운줄 모르고 깝치는새끼들 많은데 니가 그래도 용기를 낸거다,0,0,1,0,0,0,0,0,0,0
아니 새벽두시에 급식충이 피시방에 있다는게 문제가 아니라 밖에 나다니는거 자체가 놀랍다,0,0,1,0,0,0,0,0,0,0
저문장을 이상하게 해석하는인간들 때문에 공천자격시험 해야된다니깐 틀딱새끼들은 제발 유효타라도 줄만한 공격을 좀 해봐라 이러니까 점점 외면받지,0,0,1,0,0,0,0,0,0,0
저게 초등생 대상 강사가 할짓인가? 아이들한테 편협한 생각을 강요하네,0,0,0,0,0,0,1,0,0,0
랜선타고 할배 암모니아 쉰내 나길래 호다닥 ㄷ나왔다,0,0,1,0,0,0,0,0,0,0
좆족스럽게 생겼노 ~ 캬악 퉷 씨발 이성계,0,1,0,0,0,0,0,0,0,0
얼굴이 조금 부자연스럽기는 한데 트젠을 의심한다기보다는 성형을 의심할 듯 하다. 이거 인스타에서 가져왔냐? 아이디 앙망한다,0,0,0,0,0,0,1,0,0,0
"British wildlife park owner, Mike Hodge, is recovering i  hospital after being mauled by a lion i  South Africa.살았다노. 그리고 틀딱관광객이 아니고 공원소유자임",0,0,1,0,0,0,0,0,0,0
저거보고 진짜 유럽 망하는줄 아는 좆병신 급식충 새대가리 새끼는 없겠지?,0,0,1,0,0,0,0,0,0,0
입덧도할건데 저건거짓말이다,0,0,0,0,0,0,0,1,0,0
피싸개들이 낳아봐야 똥싸개뿐이지 별거있냐,0,0,0,0,0,0,0,0,0,1
"정게 틀딱, 박사모들 워마드 보빨한다고 페미니즘 옹호하기 시작했다",0,0,1,0,0,0,0,0,0,1
브금출처좀,0,0,0,0,0,0,0,1,0,0
내 사촌동생도 또래 자지들 지갑먹버하던 봊꾸러기였는데 머구대학 가더니 30대상폐 고깃집알바를 ^냄충^이라고 프사에 올려놨더노,0,0,1,0,0,0,0,0,0,0
결혼할 때 현타왔다. 이효리같이 부족한 게 없는 여자가 왜 저런????? 저런 와꾸랑 결혼을???????? 어리고 조신한 미남이 줄 섰을 텐데 안타까웠노.,0,0,0,0,0,0,0,0,1,1
여성인권의 퇴보랑께,0,0,0,0,0,0,0,1,0,0
맘충에다가 네요충이네 ㅋ,0,0,0,0,0,0,0,0,0,1
당연한 수순임..... 이젠 사람 잘 봐가면서 살아야함. 자신 없으면 혼자시는게 ㅍㅌㅊ인 세상임.,0,0,0,0,0,0,0,1,0,0
군대 가니까 최군보단 낫네 ㅋㅋ,0,0,0,0,0,0,1,0,1,0
진짜 일베를 하면서 궁금한거 딱 하나있는데 우리나라는 초등학교랑 중학교까지 의무교육아니냐?어떻게된게 이 앰창히키찐따 일게이새끼들은 매우 기초적인 맞춤법도 맨날 틀리고 모르냐 씨발 진짜 궁금함,0,0,0,0,0,0,1,0,0,0
ㅇㅕ의도 종로도 아니고 뭔 금융권이야 ㅅㅂ아 삼성 생산직 노가다꾼들이지 어멋 남편 공고지만 삼성맨이거든욧!!수원 영통구 맘충마냥,0,0,0,1,0,1,0,0,0,1
ㅋㅋㅋ 제목만 보고도 여자기레기가 쓴줄 알았다. 소설을 쓰네. 빼미중에 진짜 빼미가 있어야 말이지. 다 뷔페만 먹고 빠지는 년들이.,0,0,0,0,0,0,0,0,0,1
대한민국에서 대놓고 김치녀꼴페미한테 말할수 있는 남자는 급식충 밖에 없음 한국남자는 죄다 쫄보들 밖에 없거든 그래서 지금 이지경까지 온거,0,0,1,0,0,0,0,0,0,1
"적을 만들지 말고 싸우지 말자는 집단이 남자는 홀대하고 여성위주 정책만핌?남여평등이 목표 아니였음? 신체적,생리적 남여가 서로 다름을 인정하고 진정한 평등이 먼지 고민하자고 여성위주정책이 아니라.폐미에 대한 소속감좀 버리고",0,0,0,0,0,0,1,0,0,0
이해해라. 2000년 초반에 20~30대를 보낸 지금의 30~40대는 보빨 호구남의 최절정기를 보낸 사람들이다. 우리만 저 나이대 여자 피하면 됨.,0,0,1,0,0,0,0,0,0,1
급식도 급식이지만 더 악질인새끼들은 늙은이들임,0,0,1,0,0,0,0,0,0,0
남자는 미남인데....,0,0,0,0,0,0,0,1,0,0
호봉제+빨갱이노조 가 판치는 우리나라에는 들어오면 절대 안 되지~ 트-ㄹ니들이 앉아서 일은 안 하고 시키기만 할테고 청년들은 정규직으로 돈 벌 생각 못 하고 알바나 알아보는 세상이 되고 말거다.,0,0,1,0,0,1,0,0,0,0
다음엔 더 강해지라고 바퀴벌레 약 넣어줘야겠노,0,0,0,0,0,0,1,0,0,0
연발 쏘지 말래도 쏘는 새끼 꼭 있음,0,0,0,0,0,0,1,0,0,0
전라도 새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
급식충 패려고 몰려가는 수준 ㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
찐따 새끼 ㅋㅋㅋㅋ 댓글로 처 싸우지 캡쳐나해서 편들어달라고 일베에 처 올리는거 보소 ㅋㅋㅋㅋㅋ여기서 지랄말고 둘이 현피 떠 엠생 히키 새끼야 ㅋㅋ하긴 틀딱 팰 힘이나 있으면 여따 올렸겠냐 ㅋㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
요즘 젊은것들 ㅉㅉㅉ,0,0,1,0,0,0,0,0,0,0
죽기직전까지 와꾸가 상폐한거 같은데 이참에 죽이자이기^문^,0,0,1,0,0,0,0,0,0,0
우리나라였으면 더 쉽게 끝남저 틀딱이 민주당에 가입되있다면 저 여자애가 꽃뱀인걸로 몰아갈수있음,0,0,1,0,0,0,0,0,0,0
전라도 진짜 피하고 싶다 ㅜ무섭당,0,0,0,1,0,0,0,0,0,0
짤게 노인네들을 욕해 가만히 잇는 사람들한테 그러노,0,0,1,0,0,0,0,0,0,0
병신같노 이새끼 채소 급식충,0,0,1,0,0,0,0,0,0,0
이형들 좀 맞아야겟네,0,0,0,0,0,0,1,0,0,0
개슬람 새끼들은 애새끼도 저따위냐 ㄷㄷ 진짜 하나의 문화이자 놀이인가보네 ㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
틀트라이더ㄷㄷ,0,0,1,0,0,0,0,0,0,0
토착왜구들 폐간하고 해체해라 ㅉㅉㅉ,0,1,0,0,0,0,0,0,0,0
좆놈 아재 상폐들 다 짜르고 그냥 일반인 뽑아라이니야,0,0,0,0,0,0,0,0,0,1
개색히가 진짜.. 무기징역은 무슨...저딴건 사형도 모자란데,0,0,0,0,0,0,1,0,0,0
급식체 분탕으로 처리하고 벤하면 안되나,0,0,1,0,0,0,0,0,0,0
ㅇㄱㄹㅇ내 모습을 대상화하느라 자댕이새끼들 대상화에 소홀했노 앞으로는 자지놈들의 껍데기를 더욱 세밀히 까겠다 깔깔깔,0,0,0,0,0,0,0,0,0,1
국제사회로 가거라 중이실으면 절이 떠나야지 타국에 와서 뽕을 빼려고하노?,0,1,0,0,0,0,0,0,0,0
근데 좆달린 상태면 자지인 티가 팍팍 났을텐데 4년동안 못알아본게 신기하노 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
자기합리화봐라 ㅋㅋㅋㅋㅋ수능에서만 최상위권이지 머가리 안목 좁은건 어쩔수 없다 아니 페북 대신 전해드립니다니 설대생이 아닐수도 있겠네아동성애가 현대 성인에겐 정신병이지 뭐냐...,1,0,0,0,0,0,0,0,0,0
으따 니가 생각하는 그 부킹이 아니랑꼐북(한)킹 김정은이랑께,0,0,0,0,0,0,0,1,0,0
글에서 와꾸가 보이는 것은 오랜만이노,0,0,0,0,0,0,1,0,0,0
헤어지자 해놓고 붙잡지나 마라,0,0,0,0,0,0,0,1,0,0
재명아 넌 여기까지야~~~~~~~~~용쓰지마라,0,0,0,0,0,0,1,0,1,0
가도 할일이 없어 가지마라 그래도 조선반도가 살만한거임,0,0,0,0,0,0,0,1,0,0
우리는 모두 창녀였다 가능한 각 아님?개이득 아닌가?,0,0,0,0,0,0,0,0,0,1
어디 전라도 토착왜구새끼랑틱틱거린거 퍼다가 틀딱을 까노,0,1,1,1,0,0,0,0,0,0
그냥 재기시켜뿌리면 안되는거노?,0,0,0,0,0,0,1,0,0,0
틀딱새끼들 좀 안디지냐,0,0,1,0,0,0,0,0,0,0
지금 나라 씹망하고 있는거 체감이 안되는 빡대가리 새끼들 아직도 많은 거 같은데 ㅋㅋㅋ 한 10년 20년 지나면 진짜 볼만할거다. 강건너 불구경 개꿀일듯 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
이십대 남청년이 취업에서 손해??ㅋㅋㅋㅋ 대기업신입사원 성비 본 적있냐?? 진짜 기함을 한다 대기업이 이러는데 중소기업은 어쩔거같냐??,0,0,0,0,0,0,0,1,0,0
담부턴 반박하지말고 바로 품평해줘라이기야 늙은 한남아 너는 참 늙었다 한남아 너는 늙어보이는데 무슨 소리노 늙은 네얼굴을 봐라 네뱃살을 봐라 다모르겠고 너는 앵나 늙고 흘러내린다 관리좀 해야겠다 요즘 운동은하는거냐 해버려라이기야 자기검열하게하고 눈치보게 만들어야하노,0,0,1,0,0,0,0,0,0,1
4050은 군대에서 쳐맞아가면서 3년씩다녔지 2030은 군대 1년반밖에 안되는건 물론 선임후임없는 동기끼리 숙소쓰면서 캠프다니듯이 군대갔다와놓고는 징징대고 ㅉㅉ,0,0,1,0,0,0,0,0,0,0
정게 틀니가 형이면 글쓴놈도 산송장 ㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
너 혹시 나이 27살 넘냐? 왜 글에서 쉰내가 나는겨...,0,0,1,0,0,0,0,0,0,0
틀딱들 이쁜여자들한테 페메 존나 보냄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
급식충 나가뒤져라 씨발년들,0,0,1,0,0,0,0,0,0,0
와 이 미친 틀딱;;;본문 내용은 적당히 끄덕끄덕할만한데댓글에서 부산까지 땅굴팠을걸?에서 제정신이 아님을 깨달았다박사모는 자정기능을 상실한 종교집단이다반박가능성을 부정하는 논리는 종교뿐이 없거든,0,0,1,0,0,0,0,0,0,0
ㅇㄱㄹㅇ 작가들 때문에 비엘본거지 실제 똥꼬충야동은 드러움 허벌후장이라서 자지휙휙 빠지는거보니까 창남새끼라 안그래도 역겨운거 참는데 보지사하라,1,0,0,0,0,0,0,0,0,0
틀딱들 혈압올릴라고 들어오는거임 빨리뒤지라고,0,0,1,0,0,0,0,0,0,0
틀딱도 종류가 많아. 너네들도 다 다르잖아. 이런 유치한 놀이는 그만해라. 마실 온 놈이면 정신차리고.,0,0,1,0,0,0,0,0,0,0
생선만 먹이면 되겠네할랄 안해도 되자나,0,0,0,0,0,0,0,1,0,0
틀딱들 한국이라 덜쳐맞는걸 감사해야함,0,0,1,0,0,0,0,0,0,0
이 개슬람 개새끼가 병원에서 지가 테러했다고 자랑을 했단다.,0,0,0,0,1,0,0,0,0,0
개슬람 옹호하지말라고 미친새끼들아!!!!!!,0,0,0,0,1,0,0,0,0,0
요즘 애새끼들 존못 투성이에 맘충들도 씨발짓거리ㅋㅋ 개판이다이니야,0,0,1,0,0,0,0,0,0,1
맞노 좆돌은 와꾸상폐 폐기물나이되서도 흉자들이 앵나오게 빨아준다이니야 사생대회 놈딱 기대된다이기,0,0,1,0,0,0,0,0,0,1
박사피셜 : 상폐는 25세부터,0,0,1,0,0,0,0,0,0,0
딱봐도 우덜구울당 당원에 매일 틀튜브나 처보는 구울틀딱이네,0,0,1,0,0,0,0,0,0,0
"ㄹㅇ급식충ㅋㅋㅋㅋ , 앙 OO띠 이런댓글 일부러 다는애들 급식충일듯하다 여기 공감함으로서 자신이 급식충인걸 회피하려는",0,0,1,0,0,0,0,0,0,0
노그네빠는 수꼴틀딱 애미애비뒀노 ㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,0
24렙 틀딱 인생이 더 헬 아니냐?,0,0,1,0,0,0,0,0,0,0
작년에 그렇게 아묻따 보지뽑으랬는데도 정신못차리고 쌍도틀딱 이니뽑은 것들 때문에 완벽한 자지독재국됐노. 뒤늦게나마 쎄한거 눈치챈년들이라도 끌어모아서 좆불시위 열어야된다이기 재앙이 탄핵시켜야되노,0,0,1,1,0,0,0,0,1,1
아따 나도 아침운동 좀 나가봐야겠노. 유충 말랑말랑한 살덩이 쭉 째버리고 싶노이니,0,0,1,0,0,0,0,0,0,0
후팔 이미 애비뒤진 틀딱새끼 입확찢해버리고싶노 틀딱심리연구련은 워추야,0,0,1,0,0,0,0,0,0,0
내가 ^관잦놈이 아뒤여러개 파서 짜고돌며 상황극 주작원맨쇼 물밑작업한다^류의 뉘앙스 글을 찌고 싶었는데 뭐라 설명해야할지 답이 안나오는 그말이 딱 이거였노 이글 월베보내서 더 많은 웜년들이 읽어봐야된다 이디야,0,0,0,0,0,0,0,0,0,1
고졸 수박장사한다 ㅍㅌㅊ냐 결혼은 할 수있겧지?,0,0,0,0,0,0,0,1,0,0
성적 학대는 씨발 좆대가리 철조망 통과 시켰노 저 나이 때는 안 빼고 3회 사정 가능한데 그게 학대냐,0,0,1,0,0,0,0,0,0,1
"야이 씹새야, 좋은 틀딱과 좋은 486이 어딨냐? 다 좆같은 씹새들 뿐이지.",0,0,1,0,0,0,0,0,0,0
군인이 지맘데로 한걸 두둔하는건 잘못된 처사다. 별 이상한것들이 난리네.패미부가 나라를 미치게 하고 있다,0,0,0,0,0,0,0,0,0,1
천오백원입니다.(2천원 꺼내며) 자 여기 2천만원ㅎㅎ 네 여기 거스름돈 오백원 ㅎ여 2천만원줬는데 왜 오백원 거슬러줘천구백구십구만팔천오백원 줘야지네씨발 틀딱새끼 2천만원어치 갱값만큼만 맞자 일루와퍼퍽 퍼퍽틀딱 뒤짐 자연사처리 펀돌이게이 이달의 우수사원등극,0,0,1,0,0,0,0,0,0,0
일이년 내에 제주도에서 벌어질 일이다,0,0,0,0,0,0,0,1,0,0
네다음 병신 천주교 짭주제에 개씹소리 오져버리고.,0,0,0,0,1,0,0,0,0,0
멘탈 디스오더 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
보고또보고 주기적으로또보고 잊을만하면또보고,0,0,0,0,0,0,0,1,0,0
갑질하는 남자들은 사장 회장같은 사람들이 아랫사람한테 하는데 김치년들은 못살면 못산다고 을질하고 계층상관없이 갑질하는구나ㅋㅋ,0,0,0,0,0,0,0,0,0,1
만약 대한민국이 망한다면 지금 30~40대 김치년 맘충세대가 가장 큰 기여를 했다고 기록될것이다,0,0,0,0,0,0,0,0,0,1
방역 철저히 해서 예배가 다시 회복되길 간절히 바랍니다,0,0,0,0,0,0,0,1,0,0
그럼 설라도는???,0,0,0,1,0,0,0,0,0,0
요즘 급식들 개나댄다 ㅅㅂ놈들이 아 누가 정의구현 좀 해줬으면..,0,0,1,0,0,0,0,0,0,0
꼴리면 비정상? 두고두고아들치게 스크랩해가노,0,0,0,0,0,0,1,0,0,0
부목사집에 거주하는 지인의 자녀라.. .. .. 사안이 사안인만큼 집중은 코로나19로 향해있고.. 취재한 기자는 뭔가 꺼림직하지만.. 같이 거주하는 지인은 자녀인것은 사실임으로 사실을 적기만 했을 뿐이고.. 그 기사를 읽은 시민은 궁금할 따름이고...,0,0,0,0,0,0,1,0,0,0
참군남이노 남자의 용도는 고기방패다 ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
"멸치가 틀딱 짜증나서 트러블나면 조직적으로 좀스럽게 보복함ex: 수건찜유도탄, 틀한명한명의 살인광선, 긴박할때 말걸어서 사고유도, 좁은곳에서 안비키기, 샤워할때 후장씻으며 물튀기기",0,0,1,0,0,0,0,0,0,0
"성소수지의 목소리 분명 존중한다 했습니다. 제목으로 호도하지 마세요. 다만 거부하는 사람들의 권리 또한 존중해야 한다고 했습니다. 합리적인 답변이었는데 이렇게 몰아가나요 기자님 문해력을 의심해야 할지, 의도를 의심해야 할지요",1,0,0,0,0,0,0,0,0,0
"본인이 생각하는 정상적인 삶이란 여자를 만나서 결혼을 하고 아이를 낳고 가정을 꾸리는 거다, 생각을 바꿔볼 마음이 없겠느냐..."" 부하에게 이런 권면도 못하나?",0,0,0,0,0,0,0,0,0,1
소수의 틀딱이 단톡으로 일베를 지배하는게 문제인데,0,0,1,0,0,0,0,0,0,0
댓글에 저 새끼 말이 맞다고 하는애들은 컨셉이길 바란다 시발 ㅋㅋ 뭐 일베에서는 이런 컨셉이 유일하게 통하는곳이다,0,0,0,0,0,0,1,0,0,0
카르텔 모르냐? 신고를 그짝에 하지말고 서울본청에 했어야지,0,0,0,0,0,0,0,1,0,0
돈만 섬기는 사람들,0,0,0,0,0,0,1,0,0,0
남자 똥꼬가 구조상 집어넣었을때 가장 쪼이는 기관이겠구만 골반이 후장쪽으로 모아져있고게이들이 한번 똥구멍에 맛들리면 보지 안찾는 이유,1,0,0,0,0,0,0,0,0,0
딱 봐도 치매 걸린 정게 닭빠충,0,0,1,0,0,0,0,0,0,0
30~40대 김치년이 많이 있어서 그런거지,0,0,1,0,0,0,0,0,0,1
저번에 가로세로 로고송 부르면서 춤추던 잼민이들 붙여줘라,0,0,0,0,0,0,0,1,0,0
조선족도 싫고 탈북자도 싫다,0,1,0,0,0,0,0,0,0,0
급식충 까지 투표권 주면 무조건 일베하는새끼들이 대부분이라 개누리 찍고 일베에 인증할듯,0,0,1,0,0,0,0,0,0,0
한냄들 맥날에서 개맛없는 빅맥 먹을때 난 수제버거 먹으니까^^ 갯수는 중요하지 않노^^,0,0,0,0,0,0,0,0,0,1
내가 볼땐 틀무새나 좆족무새 똑같음 서로 허공만 때리면서 내가 더 타격감 좋았네 니가 쳐발렸네 거리고 있음 ㅋㅋㅋㅋ병신새끼들,0,1,1,0,0,0,0,0,0,0
노관심주화,0,0,0,0,0,0,1,0,0,0
약자 보호는 커녕 반대로 약자에게 괘씸죄를 붙이는 ㅋㅋ 병신 트위스트 추잡한 벌레종족 한남,0,0,0,0,0,0,0,0,0,1
"인기글의 만화 안봤냐?이렇게 욕하는 틀딱들의 모습이 니 미래다,",0,0,1,0,0,0,0,0,0,0
진짜 유사 짱깨네... 이제 틀딱을 그냥 짱깨라 부르자..,0,1,1,0,0,0,0,0,0,0
급식새끼들 욕은 예전부터 있었는데 그 욕먹던 애들이 지금 급식 욕하고 꺼드럭대노,0,0,1,0,0,0,0,0,0,0
틀딱이나 자댕이가 앉아 있으면 백이면 백 쩍벌이노. 그러면 잠지 존나 뚫어버릴 듯이 노려보면서 가면 지혼자 쫄아서 고개 돌리더노.,0,0,1,0,0,0,0,0,0,1
이건 저사람 입장도 들어봐야한다요즘 일본 우익 정치권에서 한국에 대한 감정 안좋아서 일부러 보여주기식으로 한국인 청년 하나 성폭행범으로 모는걸수도 있다.,0,0,0,0,0,0,0,1,0,0
