문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
한남충 40세부터는 안돌아 다니게ㅜ해야함,0,0,0,0,0,0,0,0,0,1
대림동 조선족타운에서는 칼싸움인데..,0,1,0,0,0,0,0,0,0,0
니가 목사나?? 목사의 탈을 쓴 정치 양아치지~~! 어디서 정치팔이 하면서.....교회 욕 되게 하지말고 그냥 정치판 사무장이나 해라 이 좌 식아~~~!!,0,0,0,0,1,0,0,0,0,0
교회 는 다니지마라 목사들 하는거보면 사이비종교,0,0,0,0,1,0,0,0,0,0
"조기 성애화, 동성애 조장 교육이 이 어린 아이들 때부터 시작이 되네요. 서울시 학생인권조례, 인천 학생 구성원 인권 조례에도 3세 부터 이런 성인지 교육을 시킨다고 해서 우려하고 있는데, 정말 걱정입니다. 부모인 우리들이 정신 바짝 차리고, 반대의견 내야 겠습니다.",1,0,0,0,0,0,0,0,0,0
저런것들이 예수님 팔어서 앵벌이 하는 것이지... 개신교는 통렬히 반성해라,0,0,0,0,1,0,0,0,0,0
거짓말 없이는 역사책을 못씀,0,0,0,0,0,0,0,1,0,0
레즈는 세상에서 없어졌으면 좋겠다..없는 여자들마져 사라지니,1,0,0,0,0,0,0,0,0,0
"중국 vs 인도, 중국 vs 베트남, 중국 vs 필리핀 이이제이 전쟁나면 꿀잼 ㅎㅎ",0,1,0,0,0,0,0,0,0,0
사기꾼 뭔말해도 ㅈㅎ,0,0,0,0,0,0,1,0,0,0
문화충격이 아니라문화컬쳐다 씹선비야,0,0,0,0,0,0,1,0,0,0
어휴 개슬람 쉽종자들 ㅋㅋ짱개와 더불어 지구 에 악의 축이다 ㅋㅋ자폭테러는 왜 그렇게 시키냐 ㅋㅋ,0,1,0,0,1,0,0,0,0,0
훈훈한건 좋은데....하나 정확히 짚고 넘어가자면.편의점에서 유통기한이 지났다고 해서 그게 꼭 못먹을 음식은 아냐그 시간되면 판매를 안할뿐이지 무조건 먹으면 안되는 상한 음식이 되는게 아니니까.그냥 그렇다고......,0,0,0,0,0,0,0,1,0,0
남성 여성 단어를 삭제하죠 그것도 차별인데 화장실도 차별하지 말고 같이 쓰죠? 여성전용 남성전용도 다삭제하고 지들끼리 다 나가서 섬나라에서 살면 평화롭겠다,0,0,0,0,0,0,1,0,0,0
전과만 안남으면 군대대신 저 교도소 가는게 나을것같다,0,0,0,0,0,0,0,1,0,0
잘읽었자막론하고전세계 개슬람 다 쓸어버렸으면 좋겠다.중세 마인드로 사는 새끼들은 중세 마인드로 대해줘야한다,0,0,0,0,1,0,0,0,0,0
개독=분탕홍어 ㄹㅇㅍㅌ^^,0,0,0,1,1,0,0,0,0,0
그래서 초반 2넥서스가 중요한거,0,0,0,0,0,0,0,1,0,0
예수개씨발새끼야 니가씨팔신이면 니후빨하는저런개시팔목사새끼좀 알아서처단해라 씨펄존재하지도않는 개잡신을만들고쳐믿고추종들하는 개독은답이없다진짜,0,0,0,0,1,0,0,0,0,0
방역 철저히 해서 예배가 다시 회복되길 간절히 바랍니다,0,0,0,0,0,0,0,1,0,0
뭔 글이 분석은 없고 좃꼴리는대로 써재겻냐,0,0,0,0,0,0,1,0,0,0
목사님들이 이렇게 목사직을 직위라 생각하지 않고 겸손하면 개독이란 비난받지 않을껀데 거짓되고 돈과 지위에 파묻힌 이기적인 사람이 되어가니 문제가 됨,0,0,0,0,1,0,0,0,0,0
지금 남자들만 있는데도 민원이네 부모님 찾아오네 폰카로 내부고발이네 난리고 군기 다 빠져 있는데 여자들 군대가면.....하...이건 이거대로 또 문제네...,0,0,0,0,0,0,0,0,0,1
저런 목사말 듣겠다고 모여서 아멘하고 있는 꼴이라니...,0,0,0,0,1,0,0,0,0,0
좌좀욕하면서 지들이 난민받자고하는건 좌좀짓인지 모르는 한남새끼들ㅋㅋㅋㅋㅋㅋ 여자만 팰 수 있다면 나라도 갖다 팔 새끼들 답노,0,0,0,0,0,0,0,0,0,1
미신은 섬기는 귀신의 종류가 무엇이든 간에 미신에 현혹되지 않을 정도로 이성적이고 합리적인 이 세상의 모든 선량한 인류들에게 고통과 피해만을 안겨주는 정신병이고 암덩어리와도 같다 칼로 도려내 불태워야 마땅함,0,0,0,0,1,0,0,0,0,0
잘가게나 슬람 아멘,0,0,0,0,1,0,0,0,0,0
개슬람들 한번 건드리면 좆된다. 심지어 트페미들도 개슬람은 안건듬.,0,0,0,0,1,0,0,0,0,0
한국 교회는 다 사이비다. 목사들은 돈 때문에 하는 사탄,0,0,0,0,1,0,0,0,0,0
세금은 안내고 하루 비싼 일당으로 노역하고 십일조는 냈다는데ㅡ 어이없고 웃기는 얘기ᆢ,0,0,0,0,0,0,1,0,0,0
ㅇㅏ니 도대체 이런건 왜 자꾸 기사로 뜨는거야. 여긴 이슬람국가가 아니에요 애굶는거 같으면 부모는ㅈ뭐하고 있나요,0,1,0,0,1,0,0,0,0,0
who 흑인 사무 총장 보다 문재인이 100번 낫네,0,0,0,0,0,0,1,0,0,0
이슬람도 극혐 개독도 극혐,0,0,0,0,1,0,0,0,0,0
예수는 분명 모여서 예배하는것보다 혼자서 경건하게 예배하는게 더좋다고 말했는데먹사 이씨발새끼들은 모여서 해야 좋다면서 교회나오라지껄임,0,0,0,0,1,0,0,0,0,0
우리나라 개독들 뭐햇노이거,0,0,0,0,1,0,0,0,0,0
남혐 아니라고 딸바보아빠들아 정신차려,0,0,0,0,0,0,0,1,0,0
"마지막 때가 되니 사람들이 갈수록 물질적인것 , 육신적인것에 집착하는듯 너희도 하루빨리 구원받아놔라",0,0,0,0,0,0,0,1,0,0
게이즈가 아니었노,1,0,0,0,0,0,0,0,0,0
목사들은 알아 자기가 사기꾼인것을근데 자기도 현실에선 돈이 벌리고 행복을 누려야 하니 알고도 계속 하나님 팔아 돈버는것임우매하고 어리석은 신도가 문제지 목사는 죄가 없음,0,0,0,0,1,0,0,0,0,0
죽은 이슬람은 착하지 않을까??,0,1,0,0,1,0,0,0,0,0
와 진째 개독들 ㅂㅣ융 신이네 저런새기가 목사라니 비슷한 범죄가 생각보다 많아서 자녀 교회에 보내겠나ㅡㅡ,0,0,0,0,1,0,0,0,0,0
ㅆ ㅡ ㄹ ㅐ ㄱ ㅣ 피해자가 니딸이라도 묵인했을까?,0,0,0,0,0,0,1,0,0,0
저게 무슨 난민이야 ㅋㅋㅋ 밀입국자지,0,1,0,0,0,0,0,0,0,0
역시기자가 여자ㅋ,0,0,0,0,0,0,0,0,0,1
여수쟁이들은 사회악이다.코로나 사태를 보면 예수쟁이는 악중에악,0,0,0,0,1,0,0,0,0,0
"물론 구독 버튼 말입니다,,^^",0,0,0,0,0,0,0,1,0,0
페미니즘이 21세기 빨갱이 맞았네 어쩐지 냄세난다 했더니,0,0,0,0,0,0,0,0,0,1
폐미가 사회에 어떤문제를 야기 하는지 잘 보여주는 사례내요 폐미 정신병!,0,0,0,0,0,0,0,0,0,1
똥가루가 쏟아질듯,0,0,0,0,0,0,1,0,0,0
1차원적 머가리. 뚝배기 존나게 깨고싶노,0,0,0,0,0,0,1,0,0,0
"그럼 통도사ic,해인사ic,범어사역은 뭔데?개독새끼들 이기주의보소 ㅋㅋㅋㅋ",0,0,0,0,1,0,0,0,0,0
ㅅㅂ 존나힘도없어서 노가다판에서 일도못해 대학나와도 개념이없어서 회사일도못해 개같은년들 그러니깐 몸이나팔고다니지 지금당장 남자들없이 년들만 뽑아다 일시키면 회사금세망할거다 반면에남자들만있는회사는 일적인면에선 아무문제없다,0,0,0,0,0,0,0,0,0,1
지잡대 출신의 문의원이 어디 서울대 출신의 윤의원한테 능력이야기 하냐!! ㅋㅋㅋㅋ,0,0,0,0,0,1,0,0,0,0
로마가면 로마법을 따르라고. 여그는 한국! 이슬람 노노~,0,1,0,0,1,0,0,0,0,0
개검하고 같이 그냥 공수처 대상일뿐이다.서민들은 죽거나 말거나...,0,0,0,0,0,1,0,0,0,0
진짜 궁예씨ㅏ박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
그래 이제부터가 시작이야~ ㅎㅎ,0,0,0,0,0,0,0,1,0,0
병신들 시발 ㅋㅋㅋㅋㅋ 진짜 여자는 30살부터 45살까지야 이때가 절정이고 페로몬 존나게 풍겨,0,0,0,0,0,0,0,0,0,1
블랑 미만잡,0,0,0,0,0,0,0,1,0,0
근데 개슬람 새끼들이 운동능력은 오지게 좋은거같더라,0,0,0,0,1,0,0,0,0,0
이슬람 시발것들,0,1,0,0,1,0,0,0,0,0
직업에 귀천이 없다는 말은 이럴때 쓰는게 아니다. 근데 왠 듭보잡 여자 애 남친에 대해 이리 말이 많냐?,0,0,0,0,0,0,1,0,0,0
개슬람 + 개독 vs 유태,0,0,0,0,1,0,0,0,0,0
먹사3끼 ㅉㅉ,0,0,0,0,1,0,0,0,0,0
개슬람새끼들 삼겹살에 소주한잔 맛들이면 꼼짝못함,0,1,0,0,1,0,0,0,0,0
개독 지하경제 다합치면 1금융권 은행 하나 만들수 있을 거다.불법 매춘+도박+마약 합친 시장 보다 개독교 규모가 더 커~핵심은 과세가 아니라 투명성 인데...저건 죽어도 못할걸 ㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
역시 개슬람 이름값합니다.,0,1,0,0,1,0,0,0,0,0
그래서 난 교회 다닌다면 일단 색안경 끼고 본다. 아주 가식적이거든.. 또한 관계도 맺지 않는다 그저 인사만 나눌 뿐.,0,0,0,0,1,0,0,0,0,0
나도 기독교 이지만 오라고 한다고 교회를 가는 성도들도 참 한심하다 이해가 안되는 시츄에이션 입니다,0,0,0,0,1,0,0,0,0,0
"씨발 도대체 언제부터 이딴 프로 불편러, 모임에 껴있으면 분위기 존나 초치는 씹병신새끼들이 꺼드럭거리는 세상이 된거냐? 어? 좆같네 진짜",0,0,0,0,0,0,1,0,0,0
끼리끼리산다고 목사가 아니고 살마인마 부부고만,0,0,0,0,1,0,0,0,0,0
개판된 기독교 부끄럽지도 않냐? 예수를 파는 장사치들아!,0,0,0,0,1,0,0,0,0,0
파퀴벌레새끼들 남자만 수출하고 여자는 꽁꽁 숨겨두고 개새끼들 니들도 여자좀 수출해개씨발새끼들아,0,1,0,0,0,0,0,0,0,0
"작년에 유럽여행 다니면서 느낀게 이미 먹힘ㅋ ㅈ시골도 무슬림이 점령했다 독일, 영국 특히 프랑스ㅈ망",0,1,0,0,1,0,0,0,0,0
교회다니는거자체가 정신병자임 ㅋㅋ,0,0,0,0,1,1,0,0,0,0
예수쟁이들 진짜 없어져라,0,0,0,0,1,0,0,0,0,0
백날 떠들어봐라 항문섹 한다고 없던 에이즈가 생기는게 아니라느니 이성간에도 에이즈가 생긴다느니 논점 벗어난 씹소리 하는게 게이 옹호론자들임,1,0,0,0,0,0,0,0,0,0
PTSD = 외상 후 스트레스 장애 충격 받은 일이 있어서 그 뒤로 그 비슷한 것만 봐도 머릿속 경고등이 군무 빼액빼액 울리기 때문에 정상적이고 여유로운 사고를 못 하게 되는 심리상태를 말하노,0,0,0,0,0,0,0,1,0,0
걔네는 무슨 죄를 지어도 기도하고 예수 믿으면 회개 가능하고 천국 갈 수 있다고 믿음씹빡통대가리새끼들임난 개독 이새끼들 사람 취급 안함공산당이 독재할때 롤모델로 삼는게 개독임 판박임그래서 개독 탄압하려는거임하늘 아래 두 신은 존재 할 수 없다면서,0,0,0,0,1,0,0,0,0,0
지하철 기관사하면 연봉은 7000 대충 600은 땡기겟노,0,0,0,0,0,0,0,1,0,0
개나 소나. 다 목사야…,0,0,0,0,1,0,0,0,0,0
목사 시키 구속하고 재산압류하여 피해보상 청구하라 쓰레기 목사 다,0,0,0,0,1,0,0,0,0,0
약오리 이새끼 씹 병신이네.,0,0,0,0,0,0,1,0,0,0
"다 같은 예수 믿잖아 개독 씨발라마들아.....니들이 뭔데 선을 긋고 저건 우리와 다르다, 사이비다 드립을 치노 씹새뜰이;; ㅋㅋㅋ;;",0,0,0,0,1,0,0,0,0,0
이게 뭔 코미디냐 신천지가 이렇게 많았다니 교총회장 심재철 명성교회 부목사...ㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,1,0
싹수가 정말 노란것들은 떡잎부터 잘라내야 한다고 봅니다...그런것들이 나중에 성인이되어 성공하는꼴도 못봐주겠습니다....,0,0,0,0,0,0,1,0,0,0
예배가 중요한것이 아니여 예배가 멋이 중한디..헌금이 젤 중하지 안그렇소?,0,0,0,0,1,0,0,0,0,0
종교의 자유늘 지켜주세요. 착한 종교인입니다.개신교보다 순합니다.,0,0,0,0,1,0,0,0,0,0
목사 진짜 개 씨부랄 존나 부럽다... 세금 없어.. 어린 보지들 먹어... 돈 들어와... 퇴직금도 있고... ㄹㅇ 신의 직업,0,0,0,0,1,0,0,0,0,1
"우리나라 목사는 80%가 싹군이다. 즉 돈만 밝히는 돈벌이 직업인 이다. 그들이 하는 짓은 자기들 이악만 챙기는 사람들, 국가나 국민의 안전은 뒷전이다. 교회내 비리를 수사하라 각종헌금 빼돌리는 목사를 모두 구속 수사하라",0,0,0,0,1,0,0,0,0,0
"우리나라 문슬람도 초법적인데. 우리덜끼리는 다 괜찮아, 우리 이니가 원하는거라면 다 괜찮아",0,0,0,0,1,0,0,0,0,0
철없는 목사 할배 할매들아. 정신 좀 차려라. 복음을 전파하러 했지 코로나를 전파하나? 그것도 개척해 가면서,0,0,0,0,1,0,0,0,0,0
저...실례지만 혹시...당근...??,0,0,0,0,0,0,0,1,0,0
이 정부가 기독교탄압을 시작하는것이다!!! 미국은 극장 클럽이런곳을 출입금지시키는데 이 나라는 그런 곳 통제안하고 교회를 제일먼저 통제하니 저들의 술수가 한심스러울뿐이다,0,0,0,0,1,0,0,0,0,0
반드시 자유대한민국에 이슬람 사원이 설립되어서는 안된다... 국민들이 막아야 한다.. 이슬람 테러 집단들.,0,0,0,0,1,0,0,0,0,0
어휴 씨발 개독들 극혐 우한폐렴 이렇게 극성인데 굳이 예배 따위 해야 되냐 ㅅㅂ 이럴 땐 교회 좀 가지 마라,0,1,0,0,1,0,0,0,0,0
먹사들 사형으로 다스려라 ㅈㅈㅈ,0,0,0,0,1,0,0,0,0,0
한국엔 오지마라 무슬람들,0,0,0,0,1,0,0,0,0,0
"ㄹㅇ20대남자들 그냥 독박징병 당하는게 맞는거같기도 함 자유, 평등을 누릴 자격이 없는거같다 너무 답답하고 한심하게 행동하잖아 내가 예전부터 여성징병 꾸준히 주장해왔지만 한남들 노예자랑 보면서 점점 회의감이 생긴다",0,0,1,0,0,0,0,0,0,1
"정말 짜증나는 단어들 교회 랑 목사 , 그 중 제일은 교회목사 토나온다 ㅋ",0,0,0,0,1,0,0,0,0,0
"너 영화꿘이노???? 나 탈조 계획중인 고급식인데 영화직업으로도 탈조하고 영주권받기 가능하노?? 나 진짜 너무 궁금하노,,,,,",0,0,0,0,0,0,0,1,0,0
게임속 성차별해결,0,0,0,0,0,0,0,1,0,0
야 아이들 학대하지말라니까? 어?,0,0,0,0,0,0,0,1,0,0
않이 다좋은데 개독새끼들이 지랄하니까 진짜 짜증,0,0,0,0,1,0,0,0,0,0
인권팔이하는 애들아~~조국 아들딸때문에 피해본 학생들의 인권은 뭐라 이야기할래?,0,0,0,0,0,1,0,0,1,0
개슬람 개독들은 광신도들,0,0,0,0,1,0,0,0,0,0
역시 똥꼬충새끼들은 언제봐도 피가 거꾸로솟는거같다,1,0,0,0,0,0,0,0,0,0
로씨아의 스킨헤드가 부럽다 이기!김치헤드는 왜 없냐 이기!,0,0,0,0,0,0,0,1,0,0
그래서 이게지금 좆센 다문화정책이란말이냐?,0,1,0,0,0,0,0,0,0,0
우리나라 목사는 거의 무식한 사기꾼들이 종사하는 직종임이 틀림없다.,0,0,0,0,1,0,0,0,0,0
개독 이 씨발년들은 지가 잘못해놓고 엄한데 가서 용서 구하고 있음 ㅋㅋ,0,0,0,0,1,0,0,0,0,0
0랩새끼 어스름한 틈을 타 탈출했구만 다시 느그 우리로 가라,0,0,0,0,0,0,1,0,0,0
게이야 이거 그냥 버스다면 무료로뿌리던마스크급인데?ㅋㅋㄱ좆됐ㄴ,0,0,0,0,0,0,1,0,0,0
갱뱅의 도시,0,0,0,1,0,0,0,0,0,0
여자 안뽑는다는소리노 ㅋㅋㅋㅋㅋ 남성전용 만화방이노??,0,0,0,0,0,0,0,1,0,0
하나님이 주신 전염병이라던데 기독교인들을 다 데려가고 싶으신가보네요.안그럼 이렇게 열심히 퍼뜨릴수가 있을까요?,0,0,0,0,1,0,0,0,0,0
개독이나 똥꼬나 그냥 똥퍼만 안하면됨.,1,0,0,0,1,0,0,0,0,0
유충낙태는 에티켓 봊나 맞는말이노 워추다 이기,0,0,1,0,0,0,0,0,0,1
뭐 묻은기 어디를 비판하나 목사야 그냥 돌봐줘도 될것을 양아들이라뇨 꼭 그래야만 했니요????,0,0,0,0,1,0,0,0,0,0
어우야 쪼...쪼금 무섭다...,0,0,0,0,0,0,0,1,0,0
"이제 젖때었네~지하철,공공기관,대중이용시설 피해야 하는디 우야노?",0,0,0,0,0,0,0,1,0,0
젠장...... 한국엔 냉철한 이성을 가진 무신론자 우파는 없나 ?..개독새끼들 짜증...,0,0,0,0,1,0,0,0,0,0
신개념 홍어잡이노ㅋㅋ,0,0,0,1,0,0,0,0,0,0
좆같은 개슬람새끼들 지들이 못처먹으면 골라내고 먹거나 안처먹으면되지.ㅅㅂ 진짜 면책특권만있으면 개슬람종자들 잡아다 참수시켜버렸으면 좋겠네,0,0,0,0,1,0,0,0,0,0
범죄자들 도피처가 목사 전도사 되는길. 신원조회하면 전과자비율이 제일 높은 직업군이 개신교일거다,0,0,0,0,1,0,0,0,0,0
목사하면 여신도들이랑 무제한 섹스가능?,0,0,0,0,1,0,0,0,0,1
징하다 기독교 다른 소상공인 다들 거리두기 한다고 문닫는데 너거는 영업장 계속 돌리며 전염병 전파 시키고 소탐대실을 새겨야 할듯,0,0,0,0,1,0,0,0,0,0
이형 인물좋네,0,0,0,0,0,0,0,1,0,0
칩성 라이온즈 라팍 짓고나서 가을야구 못가고 관중수 개토막 났는데 개빠따보다 한참 인기딸린 개축 시민구단 경기장 쳐짓는거 보소 ㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
글리젠재기 이야기는 메갈때부터 있었노 ㅋㅋㅋ맨날 다 망해뿌렸다~이소리도 1년 내내 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
헌금이 하나님을 위해 사용하는 거냐? 교회가 사용하는 거지. 이상한 교리로 성도들 돈 가로채지 마라.,0,0,0,0,1,0,0,0,0,0
똥꼬충들 박멸 ^^^,1,0,0,0,0,0,0,0,0,0
매스 존나 다녔는데 다행히 없네 ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
근데 종교계가 왜 법을 만들겠다고 나대나요? 솔직히 개신교가 앞에서 나대서 욕먹는다면 불교는 뒤에서 욕먹을 짓 하면서 이미지 정치질 하는 거 좀 역겨운데.,0,0,0,0,1,0,0,0,0,0
똥남아 애들이 들어오는 건 좋다 이거야 근데 좆족 짱깨랑 무슬림 새끼들은 오지 마라 ㄹㅇ,0,1,0,0,1,0,0,0,0,0
막내가 예뻣으면 이런일 없다예쁜 여자는 저런데 한눈팔릴 틈조차 없음,0,0,0,0,0,0,0,0,0,1
이상하다 화날거 같은데... 프랑스 특파원 없냐,0,0,0,0,0,0,0,1,0,0
맘충이 맘충하고 견찰이 견찰했을뿐'ㅅ',0,0,0,0,0,0,0,0,0,1
착한보지 가랑이 벌리면 효심이 콸콸 흐르는 파이프 보지,0,0,0,0,0,0,0,0,0,1
아메리칸 스나이퍼형님 고향아니냐 개슬람새끼들 깝치다가 저격맞는다,0,0,0,0,1,0,0,0,0,0
적폐청산의 최종단계는 해당 종교믿는 사람들의 자체정화...인간의 의식에 지대한 영향을 주기에,0,0,0,0,1,0,0,0,0,0
쟤네 다 전라도로 보내면 안되나? 난민들 소금노예 삼는거 인정해주께 조금이라도 나라에 도움이 되어봐라 라도새끼들아,0,1,0,1,0,0,0,0,0,0
에라이 사업자 목사양반 대중교통이랑 비교를 하냐 이젠? 하나님이 시키든? 기도하니 알려주신거야?,0,0,0,0,1,0,0,0,0,0
개독개독해도 더러운 똥꼬충새끼들 처단에는 개독만한게 없다,0,1,0,0,1,0,0,0,0,0
목사는 무슨. 걍 사기꾼에 난봉꾼에 성폭행범 범죄자일뿐. 좋아하는 하느님 곁에 걍 빨리 보내주자.,0,0,0,0,1,0,0,0,0,0
이슬람이 클리토리스도 자름?,0,1,0,0,1,0,0,0,0,0
우린 기독교가 아닌 개독까는 거다하더니 그냥 까네 이새끼들ㅋㅋㅋㅋ 종교의자유없음잼ㅋㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
성경에는 골방에서 기도하라고 적혀있지 ㅋㅋ 하지만 돈에 눈이 먼 목사새끼들은 성경따위는 관심도 없단다,0,0,0,0,1,0,0,0,0,0
천조국같았으면 바로 총알받이이넫 아숩 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ무슬림시발세키덜,0,0,0,0,1,0,0,0,1,0
공중파에서 저렇게 대놓고 반중 발언한 우파가 누가 있을까.용감하다 김 박사.,0,0,0,0,0,0,0,1,0,0
천주교는 성체 훼손했다고 지랄봇광하기 이전에떡도 안 쳤는데 예수 임신 했다고 수천년간 사기 친거에 대해서 사과해야 됨,0,0,0,0,1,0,0,0,0,0
교회는 치외법권 지역이냐?? 교단재판국? 예장 통합교단 헌법??? 아주 지 랄 을 하고 자빠졌네~~/,0,0,0,0,1,0,0,0,0,0
모여서 집단예배하고 천국행 노리나,0,0,0,0,1,0,0,0,0,0
곧 배때지가 가리겠노 오예,0,0,0,0,0,0,0,1,0,0
아니 씨발 이게 무슨 유일신을 모신다는 종교의 예배장이냐?? 꼬리지 보니깐 클럽이구만저기 참석한 놈들도 보니깐 하니같이 종교때문에 오는게 아니라 저렇게 흔들어 되고 흐느끼면서 스트레스 존나게 푸니깐 가는거 같은데 신때문에 종교때문에 가는게 아니고,0,0,0,0,1,0,0,0,0,0
그곳 목사의 필수 덕목노예 테임 레벨 21이상,0,0,0,0,1,0,0,0,0,0
개슬람새끼들은 우덜식문화를 존중해달라고 요구하는 태도가 막 강요하는거 같더라. 한국이 개슬람들 비위 맞춰줄 정도로 한가하노?,0,0,0,0,1,0,0,0,0,0
무슬림은 답없음 그냥 만나지말고 따로살자,0,0,0,0,1,0,0,0,0,0
예수팔이 다단계사업이 교회입니다. 저것들 분명 일부러 갔을거야. 물타기하러,0,0,0,0,1,0,0,0,0,0
용돈 받아서 해외여행 다니고 싶다니... 남편은 버리고 혼자 다니겠단 소린가 ㅡㅡ;;,0,0,0,0,0,0,1,0,0,0
보지꾸러기노 ㅋㅋㅋㅋ 유충 옥수수 나가뿌렸노,0,0,1,0,0,0,0,0,0,0
닉부터 개독냄새 풀풀나네 씨발 틀니나 딲고 쳐자 개독틀딱충 새끼야 ㅉㅉ,0,0,1,0,1,0,0,0,0,0
난 동생애보다 종교새끼들이 더 싫음예수쟁이들이 믿는 그 하나새끼가 만든게 게이아님?ㅋㅋ,1,0,0,0,1,0,0,0,0,0
백인이든 중동이든 어차피 이이제이.유럽에서 피 튀기게 싸워라이슬람 시키들 이왕이면 페미들부터 이이제이 시켜라. 히잡좀 씨워주고,0,1,0,0,1,0,0,0,0,1
저 교인들 싹 다 저리 무식할수가 있나,0,0,0,0,1,0,0,0,0,0
차별금지법이 뭔 줄 알고 이러나?? 진즉 중요한 성으로 인한 이 사회의 무질서다!!!!!,0,0,0,0,0,1,0,0,0,0
한국에서 기독교를 거스를수있는 단체는 존재하지않음,0,0,0,0,1,0,0,0,0,0
아니 근데 원래 군대 한국국적이어도 외국인외모면 면제시켜주지않나?,0,0,0,0,0,0,0,1,0,0
세금도 안내는 것들이 국민의 세금을 좀먹고 다닌다 다른사람 피해주고 조센진 개독교 목사 재산을 몰수해야한다,0,1,0,0,1,0,0,0,0,0
캥거루 승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
김문수 가즈아!!!!!!!!!!!!!!!!!!!!!!!!!무적권 자유 한국당만 뽑느다,0,0,0,0,0,0,0,1,0,0
7-80년생 여자 빠순히ㅡ된장녀ㅡ맘충(문슬람) 트리플크라운 ㅋ,0,0,0,0,1,0,0,0,0,1
바퀴벌레 퀴어 추방한다는 사람 시장으로 찍는다. 퀴어가 사람이냐? 그런데 퍼레이드를 하게 하냐? 꼴도 보기 싫다. 바퀴벌레들일뿐~~!!,1,0,0,0,0,0,0,0,0,0
교회가 왜 이럴까? 돈을 벌기위한 교회 소득신고 의무화 하자~,0,0,0,0,1,0,0,0,0,0
원숭이보다 났네,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋ 미친 저교회엔다등신밖에없냐 ㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
이토록. 위험한 동성애의 늪에 우리 아이들이 끌려 들어가지 않도록. 관심과 노력이 필요하군요!!너무 감사합니다 염 원장님~~,1,0,0,0,0,0,0,0,0,0
교인들이 문제네. 이모든게. 교인들탓이여,0,0,0,0,1,0,0,0,0,0
개독+동성애 난리부르스...,1,0,0,0,1,0,0,0,0,0
종교는 만악의 근원,0,0,0,0,1,0,0,0,0,0
"미국=유대인,흑인,히스페닉우리나라=전라도,조선족,짱깨유럽=이슬람,흑인모두 같은 조건이라고 본다일본정도만 특이한건가?",0,1,0,1,1,0,0,0,0,0
요즘 목사놈들 은 십일조나 욕심내는 개ㅡ잡 ㅡ놈 들입니다. 문학작가 가 아니고 욕질이나 하는 개작가 고 간호조무사는 똥개나 시중드는 개조무사 .개집사 입니다. 시덥쟎은 인간말쫑 들을 봤네요...,0,0,0,0,1,1,0,0,0,0
유튜브해서 남피해주는새끼들 걸리면 바로 모가지따서 직이뿌야된다,0,0,0,0,0,0,1,0,0,0
개슬람 vs 개독 어떤게 극혐이냐? 좆나 힘드네 둘다 개좆같은 병신새끼들이라 우열을 가리기 힘드네,0,0,0,0,1,0,0,0,0,0
이게 류승범이 목소리 도와줬다던 그건가요?,0,0,0,0,0,0,0,1,0,0
"*** 말로만 바꿨네요,,,,,, 행복하다고 말하지만 실제로는 행복하기 힘들어요.,,,, 말 그대로 성 정체성을 상실한 겁니다. ,,, 안타깝습니다. ,,,, 우리 사회에서 저들을 긍정적으로 미화해서는 절대로 안돼겠습니다.",1,0,0,0,0,0,0,0,0,0
개슬람 새끼들이 일부만 그렇다 는 말은 진짜 개씹소리,0,0,0,0,1,0,0,0,0,0
"돼지머리랑 족발, 삽겹살은 이슬람 퇴치에 필수다..한국은 돼지 요리가 많아 이슬람을 제압하기 쉽다",0,1,0,0,1,0,0,0,0,0
재기두번하겠노이기얔ㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
광기에 미친 기독교가 아니라광기에 미친 기독교(한국인) 이겠지,0,0,0,0,1,0,0,0,0,0
헌옷 kg당 200-300원 이다 ㅋㅋ 팔아서 보태라는 맘충들의 착한 마음씨 ㅋㅋ,0,0,0,0,0,0,0,0,0,1
아ㅡㅡ 죽여버리고ㅓ 싶다 저 개슬람새끼들 ㅡㅡ,0,0,0,0,1,0,0,0,0,0
무슬림새끼들 조상은 돼지고기 잘먹었음 이게팩트,0,1,0,0,1,0,0,0,0,0
이런새끼들덕이지노인혐오는 모르겟고 급식혐오는 존나 생겻다,0,0,1,0,0,0,0,0,0,0
이자식들 나라망하게 바이러스 퍼트리고다니네 저것도 목사라고 한심하다,0,0,0,0,1,0,0,0,0,0
세계인들은 무슬림을 죽일 권리가 있다,0,0,0,0,1,0,0,0,0,0
