문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
실..화냐?.... 후팔..후팔..후파아아아알,0,0,0,0,0,0,1,0,0,0
머구가 대한민국 전체 초토화 한건 기억 못하고전라도가 퍼뜨리니깐 이때다 싶은거야? ㅋ,0,0,0,1,0,0,0,0,0,0
"모든 행위를 성매수, 여성차별로 규정하면서 정작 본인들이 유리한 상황(사이코지만 괜찮아)에서는 입 싹 다무는 전형적인 역겨운 내로남불",0,0,0,0,0,0,0,0,0,1
이주한 지역에 녹아들어 그곳 사람이 될 생각은 1도 없고 그저 끼리끼리 뭉쳐서... 진짜 외국에 이민가서까지 한인사회에 그냥 안섞이고 호남향우회 만드는거 보면 진짜 질림...,0,0,0,1,0,0,0,0,0,0
헌법 제 20조를 씹어드시는 전 국회의원 후보자.... 이 정도면 국가보안법 적용해서 구속 시켜야하는거 아닌가 싶기도,0,0,0,0,0,0,1,0,0,0
아 시팔 진짜 존나 공감,0,0,0,0,0,0,1,0,0,0
마할키타 이자스민!!,0,0,0,0,0,0,0,1,0,0
[전라도 IP만 볼 수 있는 댓글 입니다.],0,0,0,1,0,0,0,0,0,0
나 그냥 종교 자체가 싫어 ㅠ,0,0,0,0,1,0,0,0,0,0
역시 멍청도 ㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
"동성애는 이미 세계적인 대세다. 동성애를 받아들이지 못하는 사람들은 결국 시대에 뒤쳐지게 되어있다.마치 인종차별하면 미개한 사람취급 받는 것처럼조만간 동성애도 그렇게 될 것이다.니들도 미리 익숙해져라, 글로벌 스탠다드에 맞춰라 안그러면 사는데 피곤함.",0,0,0,0,0,0,0,1,0,0
이스라엘의 전라디언이라고나할까? ㅋㅋㅋ한국-미국-이스라엘 삼각동맹이 세계평화를 지켜야 함.,0,0,0,1,0,0,0,0,0,0
외쳐 까뽀쩐~~~~~~~~!!!!!!!!!!!!!!!!,0,0,0,1,0,0,0,0,0,0
"콧구멍으로 빗물 먹겠노 오바한 고개 처들기는 만국의 트랜스젠더""남성"" 공통점인가 보노",1,0,0,0,0,0,0,0,0,0
아이고 똥꼬충 맞네.. 후장에 칼푹찍해주지 그랬노.,1,0,0,0,0,0,0,0,0,0
대구에선 스포츠다 이기야 ㄷㄷ,0,0,0,1,0,0,0,0,0,0
와씨발 와꾸 뭐냐,0,0,0,0,0,0,1,0,0,0
머구 원래 인건비 존나 싼걸로 유명해서 골목식당 좆후리는 병신들 등판해서 장사할거다 사업할거다 하던 예루살렘 이었는데,0,0,0,1,0,0,0,0,0,0
이제 제주난민 경기도온다며?ㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
전라도일 가능성 99.518%,0,0,0,1,0,0,0,0,0,0
아 씨발 도대체 왜 저러냐???정상적인 새끼들이 하나도 없네,0,0,0,0,0,0,1,0,0,0
보험사기 1위 각종 사기 1위 호남,0,0,0,1,0,0,0,0,0,0
다 듣기싫고...권리. 인권 나대지말고 그냥 조용히 살아.. 누가 뭐라하지도 않았는데 스스로들 나대는지...,0,0,0,0,0,0,1,0,0,0
전라도 섬노예로쓰면되는데 그치?,0,0,0,1,0,0,0,0,0,0
아니 뭐 그런 좆같은곳이다있노 근데 약간 쌍도같노 추운 쌍도,0,0,0,1,0,0,0,0,0,0
쌍도새끼들만 하겠냐 ㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
역시 전라도야..,0,0,0,1,0,0,0,0,0,0
어제올린글인데 일베왔네 오늘보니 여론바뀌고있는거같다. 2차가해라고 지랄하더니 세금으로 팍팍써서 지원해준다니까 바뀜ㅋㅋ,0,0,0,0,0,0,1,0,0,0
제이슨윌리엄스 ㅋ 나 농구 처음배울때 우상이었는데 화려한거 좋아해서,0,0,0,0,0,0,0,1,0,0
희한하네??? 맘충 라도 페미 좌빨 종북은 답이없다,0,0,0,1,0,1,0,0,0,1
진짜 하나같이 경상도 관상ㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
쌍도 - 대놓고 좆같이 굶라도 - 뒤에서 좆같이 굶라도 승 아니냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
당시 인천 부산은 지금의 중공 수준 정도라고 생각한다,0,1,0,1,0,0,0,0,0,0
메갈년들 보지에 전구넣고 바늘로 꿰메고 납땜하고 배 존나 밟고싶당,0,0,0,0,0,0,0,0,0,1
캬 통구이 부들부들 ㅠ통베분들 애국가 후렴부 한번 불러보시죠?,0,0,0,1,0,0,0,0,0,0
똥꼬. 이름부터 더럽다 씨발진짜 똥꼬벌레섹기들아 죽어씨발럼들아,1,0,0,0,0,0,0,0,0,0
애초에 페미니즘 자체가 성차별주의인데 성차별주의자 안 뽑겠다는게 왜 문제임? 오히려 칭찬해줘야 하는거 아닌가? 한겨례는 언제까지 이딴 매국기사나 쓸거냐?,0,0,0,0,0,0,0,0,0,1
똥푸산새끼들이 말은 많아도 이런건 대구보다 낫네,0,0,0,1,0,0,0,0,0,0
저 ㅅ ㅐ ㄲ ㅣ들 갈수록 재수없네  미 친 것들아 일 좀 해라 ㅡㅡ 돌았나,0,0,0,0,0,0,1,0,0,0
웹툰 만화판 미술 예술 예체능 전부다 홍어 518%,0,0,0,1,0,0,0,0,0,0
집 있는 남자는 여자 골라가는데 ㅋㅋㅋㅋㅋㅋㅋㅋ 평생 혼자 살아야할듯ㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
특히 동탄은 화성 병점씹촌놈 거렁뱅이 양아치새끼들이랑 엮여서 수준ㅆㅎㅌㅊ,0,0,0,1,0,0,0,0,0,0
홍어들은 진짜 김대중 욕 못하냐??,0,0,0,1,0,0,0,0,0,0
이제 곧 블라처리 된 홍어새끼들&분탕치러온 메갈 개돼지년들 몰려와서블라인드된 댓글입니다만 ㅈㄴ게 달리겠네 ㅋㅋ,0,0,0,1,0,0,0,0,0,1
경상도 적폐 일베 한남충들은 제발 사회에서 격리좀시켜라,0,0,0,1,0,0,0,0,0,1
대학 수준도 한 몫한듯. 전라도에 있는 대학이라면 다 하위권 대학일텐데 ㅋ거기 다니는 애들이라면 밑천 다 드러난거 아닌가?ㅋ,0,0,0,1,0,0,0,0,0,0
물질이 채워지기를 기도합니다,0,0,0,0,0,0,0,1,0,0
"홍어년 ,개독년 ,양다리 김치년트리플크라운",0,0,0,1,1,0,0,0,0,1
경상도나.. 전라도나... ㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
쌍도까면 홍어랑께 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ홍어까면 쌍도랑께 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
갱상도 아지매 크라쓰,0,0,0,1,0,0,0,0,0,0
이자스민 의원님 존예인듯 ㅎㅎ,0,0,0,0,0,0,0,0,1,1
어메이징 호남 조선,0,0,0,1,0,0,0,0,0,0
진심 이해안가는게 홍어새끼들은 왜 부들부들거리면서 자꾸 일베에 기웃거리는거냐 ㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
아버지는 백담사에 수양하였는데 교도소도 너무 편파적인가 독경이 나왔다면 스님된다고 했을텐데.,0,0,0,0,0,0,0,1,0,0
매매혼 해오는 노총각 새끼들 극혐이다.더러운 혼혈 만드는거 보면나중에 저런 더러운것들 군대에서 선후임으로 만날우리 아이들 미래가 걱정임.,0,1,0,0,0,0,0,0,0,0
역시 알라도 홍어찌린내를 알아보고,0,0,0,1,0,0,0,0,0,0
광주는 민주주의의 표본ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
인종차별? 솔까 인종차별 하고 싶다 동남아는,0,1,0,0,0,0,0,0,0,0
이재명을 뽑아 대한민국 시즌 1을 끝내야지대꺠문과 홍어 쥐새끼들을 모조리 뼈까지 뽀개 멸종시켜야시즌 2 시작 가능함,0,0,0,1,0,0,0,0,1,0
멍청도는 까지마>.<,0,0,0,1,0,0,0,0,0,0
6.25때 뒤진 전라도 지역유지도 어차피 친일매국노였음,0,0,0,1,0,0,0,0,0,0
여성기자들이 자기들하고 상관없다고 군대예기를 아무렇게나 쓰지... 니가 여군이면 한마디로 못힐꺼면서...,0,0,0,0,0,0,0,0,0,1
똥꼬충은 다 뒤져라,1,0,0,0,0,0,0,0,0,0
그러케 당하고도 모르냐 결국 홍어본색 드러 낼꺼다,0,0,0,1,0,0,0,0,0,0
전라도관상,0,0,0,1,0,0,0,0,0,0
쌍도저장소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
서울 ㅋㅋ 남녀차별ㅋㅋ 명불허전,0,0,0,1,0,0,0,0,0,0
절라도에 예산 존나퍼줌일자리 성인지 이런거 다 저짝으로 흘러가는거임,0,0,0,1,0,0,0,0,0,0
서울경기인천강원도경상도는 저런거 향우회못본거같은데왜 홍어새끼들은 저런거에 환장하냐?,0,0,0,1,0,0,0,0,0,0
그냥 쌍라도 합시다!,0,0,0,1,0,0,0,0,0,0
518유공자랑 에이즈감염자랑 모두 잡아서 전라도 섬에 몰아 넣어라.,0,0,0,1,0,1,0,0,0,0
목소리도 성형좀 하셧으면...,0,0,0,0,0,0,0,1,0,0
또또또 개쌍도새끼들 홍어새끼들만 지들싫어하는줄아는 종특나오네 ㅋㅋㅋㅋㅋㅋ그냥 영호남게시판만들어서 거기서 치고박고싸워라 똑같은새끼들아 ㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
으 지에스 이런 기업이었나요? 수준이 참...,0,0,0,0,0,0,0,1,0,0
ㅇㅊㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
개쌍도는 믿고거른다,0,0,0,1,0,0,0,0,0,0
최초 여성 성 범죄 변호사라는 프레임으로 떠서 그걸로 추락하니 참 안됐구만 후일 자기가 그덧에 걸릴 줄 모르고 인생 살아 온거 보니 별거없는 인생이구만!,0,0,0,0,0,0,1,0,0,0
그냥 홍통둘다죽여,0,0,0,1,0,0,0,0,0,0
전라도년의 본성을 이제야 깨닳은 갱상도년들,0,0,0,1,0,0,0,0,0,0
아따 경상도가 아무리 날고기어봤짜 전라도한테 안되지라~,0,0,0,1,0,0,0,0,0,0
생긴게 팩트네,0,0,0,0,0,0,0,1,0,0
저게자지라고?ㅆㅂ 떡치고싶다,0,0,0,0,0,0,1,0,0,0
존나웃긴게 경상도 비하하는건 웃으며 넘기고 전하도비하하는건거품물고 풀발기하더라;; 역시 내로남불 응 홍어~~,0,0,0,1,0,0,0,0,0,0
나라를 떠나 개독들은 다 그렇구나 ㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
저런게 홍어마인드다. 당장 눈앞의 이익만 쫓으면서 사는 좆버러지인생들,0,0,0,1,0,0,0,0,0,0
흔적기관이노 후팔,0,0,0,0,0,0,1,0,0,0
으..............,0,0,0,0,0,0,1,0,0,0
서울로 싹 보내버려라 저 씹버러지들한테 한번 당해봐야지 ㅋ,0,0,0,1,0,0,0,0,0,0
하 대구 사는여자 맨발가락 빨고싶다대구 여자들 이쁘다는대 ㅜ,0,0,0,1,0,0,0,0,0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ난민거지새끼 + 홍어 + 신안 + 이슬람 + 8억 = 개 혼종새끼노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,1,0,1,1,0,0,0,0,0
촌놈들 왜이리 미개하냐 씨발 오랑캐들 밥먹는것도 아니고,0,0,0,1,0,0,0,0,0,0
아니씨발 몇일전에 동생 면회땜시 대구면회 갔는데...대구씨발 운전을 개좆같이 해서 여린마음에 상처 존나받았다;;;부산도 그 정도는 아니었는데 ㅠ,0,0,0,1,0,0,0,0,0,0
경상도븅신들 허세쩔음ㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
꼴에 존심들은ㅋㅋ 좆거지새기들ㅋㅋ,0,0,0,0,0,1,0,0,0,0
솔직히 한국여자 ㅆㅅㅌㅊ 아니노 ?? 나가보면 이쁜여자 너무많음 .. 그중 한명이라도 키스해보고싶다 ㅜㅜ,0,0,0,0,0,0,0,0,0,1
동키치킨 홍어치킨이었노?,0,0,0,1,0,0,0,0,0,0
남자끼리 여자끼리 동성애 폭망한건!!!!!!!!!해외!!!!!!!사례에서도 차고도 넘친다!!!!!!!국민 혈세로 니들 평생!!!!피똥귀저기 가는데!!!!!!!!왜!!!!!!!!!막대한 예산 쓰냐!!!!!!!!!동성애 성중독자들은 치료 받아라!!!!!!!!!!!!,1,0,0,0,0,0,0,0,0,0
난 이번 계기로 미국이 문화적으로 탈종교했으면 좋겠다 이슬람을 기독교로 대처하는것도 현명하지못하고 종교에는 무교 불가지론이 답이다,0,0,0,0,1,0,0,0,0,0
이준석은 어려운 말을 안써서 일반인들이 이해하기가 쉬운데 진중권 말은 어려운 말 많이 써서 일반인들이 이해하기가 어려움....즉..무식한 일반인들은 공부해야....,0,0,0,0,0,1,0,0,1,0
어엿한 무뇌김치녀로 잘자라주엇다.ㅠㅠ,0,0,0,0,0,0,0,0,0,1
군대에서까지 지역차별이라니 몹쓸놈들,0,0,0,0,0,0,1,0,0,0
와 얘네 믿고 거르는 쌍도 남자 모르나봄.,0,0,0,1,0,0,0,0,0,1
홍어새끼들 지랄발광하노,0,0,0,1,0,0,0,0,0,0
이러면서 호남차별한다고 뭐라그러지. 지들이 이러기 때문인데. 나랏돈 더 빨아먹을수록 피해당지역의 대호남감정이 더 나빠지는걸모르나.,0,0,0,1,0,0,0,0,0,0
한남들은 잠재적 똥꼬충이 맞노,1,0,0,0,0,0,0,0,0,1
진심 더럽지만 보지쿠키는 먹어보고싶네...,1,0,0,0,0,0,0,0,0,0
더 쉽게얘기해라 자기들 보지값 떨어지니까,0,0,0,0,0,0,0,0,0,1
와 댓글 홍어씨발련들 봐라ㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
ㅋㅋㅋ 김신영도 대구출신이노,0,0,0,1,0,0,0,0,1,0
ㅇㄱㄹㅇ 띵문,0,0,0,0,0,0,0,1,0,0
전라도가 일베 혐오 하는거 신고가능?,0,0,0,1,0,0,0,0,0,0
서남아시아에선 돼지가 사치스런 음식이긴 하죠... 덥고 건조한 날씨에선 돼지가 살기 힘들기 때매.. 요새야 무역이 성하고 냉장냉동 운송이 되니깐,0,0,0,0,0,0,0,1,0,0
둘다 쌍도 머구노,0,0,0,1,0,0,0,0,0,0
향우회는 오래전에 전라도떠났는데 전라도고향끼리 뭉친 그룹이지 가진것도많고 주변에 보면 좀 보임다만 홍어를 극히 피하거나 오더나 콩고물줘도 이권에 개입은 못하게 웃으면서 차단하는듯,0,0,0,1,0,0,0,0,0,0
병신들아 저건 호남에 있는 라인빼서 타 지역으로 이사가는게 아니라 아예 한국을 뜨는거잖어 ㅋㅋ니들이 홍어만큼 증오하는 똥남아 애들 배불리게 생겼는데 이게 좋아할 일이냐? ㅋㅋㅋ,0,1,0,1,0,0,0,0,0,0
이성애자가 동성애를 혐오하는게 잘못된 일인가요,1,0,0,0,0,0,0,0,0,0
보건소 안내따라 걸어간거라 나오네요 근데 이게왜 교회욕하는게 되는거죠?,0,0,0,0,0,0,0,1,0,0
이형 인물좋네,0,0,0,0,0,0,0,1,0,0
☆★☆개독과 개슬람 박멸에 힘쓰는 워마드 적극 응원합니다☆★☆,0,0,0,0,1,0,0,0,0,0
홍어가 경상도를 죽이고있다,0,0,0,1,0,0,0,0,0,0
지금도 미국 현기차 관련 용역회사들 중에 전라도출신 사장새끼들이 용역임금 제일 후려침 노인들 불체자 쥐어짠다,0,0,0,1,0,0,0,0,0,0
그지들만 모였네??,0,0,0,0,0,1,0,0,0,0
전라도=유배지,0,0,0,1,0,0,0,0,0,0
미러링은 ㅂㅅㅌㅊ 전략이란걸 몸소 보여주노. 개새끼가 물고 뜯는데 그 앞에서 66 안돼요. 싫어요 물지마세요 99 해봐야 개새끼가 알아듣노? 같이 물어뜯고 짖어야 주춤하기라도 한다이기. 니들이 먼저 안했으면 우리도 안했노.,0,0,0,0,0,0,1,0,0,0
전라도치고는 좀 약한데? 애비 생명보험들어놓고 사고사로 위장하다 걸린정도면 이해가 가는데,0,0,0,1,0,0,0,0,0,0
닭이먼저냐 알이먼저냐. 전라도와 조선족은 좆같아서 배척되는 것인가 배척되다보니 좆같아진 것인가,0,1,0,1,0,0,0,0,0,0
남자도 꾸미라는건근대 이해가안되네 무슨소리냐 여자처럼 각종화장품이라도 써야되나 씨발 막상 아이라인비비크림바르면 좆같다고 싫어할꺼면서,0,0,0,0,0,0,1,0,0,0
전라도놈이 왜 대구에 ...,0,0,0,1,0,0,0,0,0,0
어 윾입 어서오고.. 원래 페미홍보는 한남이 엉겁결에 해주는게 가성비 ㅆㅅㅌㅊ,0,0,0,0,0,0,0,0,0,1
홍어들 쟤네들 강간할려다가 쳐맞음ㅊ쟤네들은 지네들이 원하는 섹스가 아니면 여전사 빙의해서 칼들고 설친다 홍어들 강간못함,0,0,0,1,0,0,0,0,0,0
그런것같다 같은 쌍도라도 경남보다 경북이 더 심한 이유도 지리적 폐쇄성 때문 아니노 감귤국은 훨씬 심하겠지,0,0,0,1,0,0,0,0,0,0
개쌍도 왜구 ㅅㄲ 갱생불과 화장형 요망,0,1,0,1,0,0,0,0,0,0
"종교로 가장한 사이비 미친 집단. 내가 믿느것 말곤 다 틀렸고, 죽여도 상관없다 를 외치는 미친종교. 세계악들이 넘쳐 흐르는군. 우리나라 위아래를 시작으로",0,0,0,0,1,0,0,0,0,0
조선족홍어틀딱인듯,0,1,1,1,0,0,0,0,0,0
저 짓하는 새끼는 국짐당알바+더듬어당알바+전라도분탕임,0,0,0,1,0,0,0,0,0,0
남자보다 월급 덜 받는거 어떻게 생각하냐?   = 여자들은 미필이라 그런지 종특이라 그런지 일 ㅈ같이 하니까 똑같은 돈 주곤 못쓰겠다 = 다 느그 성별 선배들이 닦아놓은 길이다 여자들아ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
태국이다 피노키오새끼야,0,0,0,0,0,0,1,0,0,0
홍어홍어 통궈통궈 이지랄 해도 사실 서울놈들이 제일 미개함.,0,0,0,1,0,0,0,0,0,0
일베 하는 급식이 제일 혐오스러워서 밍듀아,0,0,1,0,0,0,0,0,0,0
막줄 ㅋㅋㅋㅋㅋㅋ 절대안해임마 ㅋㅋㅋㅋㅋ 진김 쌔빠지게 번돈들 나눠쓰기아까워 저런 핵폐기물만도 못한 년들이랑 ㅋㅋ 전부다 싹다 번돈 내가 개즐기며 쓰다죽을거야 ㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
이노무~~~ 홍어 쉐끼드을~~~ 청정 감자국에 홍어 악취 배기게 하지말고 써억 꺼져라 ~~,0,0,0,1,0,0,0,0,0,0
전세계에서 이슬람이 이럴수있는 나라는 중국밖에 없다. 어찌보면 이런점에선 경탄할만하다. 프랑스같으면 벌써 여럿 죽었다.,0,1,0,0,1,0,0,0,0,0
ㅋㅋㅋㅋㅋ저 글속 동생 빨리나와라 이기,0,0,0,0,0,0,0,1,0,0
이런 날에도 그나마 있는 우군을 공격하려는 씹새들이 있네좌좀홍어분탕들이 존나게 많아졌다는 증거인거냐하긴 좌좀과 기독교는 서로 상극이니,0,0,0,1,0,0,0,0,0,0
전쟁피해서 온 새끼들이 전쟁중인 나라에 쳐 들어오넼ㅋㅋㅋ시발 뻔히 답이 보이는 새끼들이구만ㅋㅋ 그렇게 난민 좋으면 찬성하는 새끼들 집에 쳐 보내라,0,1,0,0,0,0,0,0,0,0
대구새끼들 수준ㄲㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
ㅇㅈ 짱구 드래곤볼 심지어지금도 넷플에서 애니보면서 반일하는 절라도는 자살 ㄱ,0,0,0,1,0,0,0,0,0,0
어렵게 생각하실거 없어요 신천지인들이 명성교회 잠입했겠죠 사람들 빼가려고,0,0,0,0,1,0,0,0,0,0
김병장병장님 연병장으로 집합하시랍니다,0,0,0,0,0,0,0,1,0,0
"이익 될땐 자본주의고 , 불리할땐 공산주의냐? 정신질환 맞지 이정도면ㅋㅋ",0,0,0,0,0,0,1,0,0,0
네다홍 ^^,0,0,0,1,0,0,0,0,0,0
옥주현이 방송가에서 홍어 카르텔에 얼마나 괴롭힘 당했겠냐 안 봐도 비디오,0,0,0,1,0,0,0,0,1,0
이야 자집말은 내용과 속뜻이 반대라더니 여태까지 지들 다급해져서 여혐 극에 달했던거 인정하노ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
현실:요즘 급식들 100명중어 90명이 좌파다,0,0,1,0,0,1,0,0,0,0
아예 유전자에 새겨져있노ㅋㅋㅋㅋㅋㅋ쯧쯧ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
광주 민주화 시키러 가노 ㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
"드러운 것들, 병은 치료해라!!",0,0,0,0,0,0,1,0,0,0
사람은 서울로 말은 제주도로 짱깨는 광주로,0,1,0,1,0,0,0,0,0,0
앞으로는 다르다한반도 전쟁 났다하면 일단 전방은 현역이 후방은 전라도를 제외한 예비역이 맡아 전라도 인종청소 확실히 들어간다,0,0,0,1,0,0,0,0,0,0
이게 성차별이라니.. 기자가 페미냐? 니가 사업주인데 일베충인거 당당하게 떠드는 놈 뽑겠냐? 미러링을 하면 받는 취급도 똑같아야지.,0,0,0,0,0,0,0,0,0,1
고향은 전라도인데 대구가서 저랬네,0,0,0,1,0,0,0,0,0,0
외국가서 거지짓하려면 왜 가는지 모를 쀼젤,0,0,0,0,0,1,0,0,0,0
그렇지.전라도 좆같다고 하지만전라도라는 지역이 잘못한게 뭐 있냐?전라도 사는 인간 종자들이 잘못이지.,0,0,0,1,0,0,0,0,0,0
민주화유공자 안되서 다행,0,0,0,0,0,0,0,1,0,0
전주 음식 개 ㅆㅅㅌㅊ였는데홍어새끼들 딴건몰라도 음식은 기가막히게 잘만들던데,0,0,0,1,0,0,0,0,0,0
국제통계결과 20대 한국남성 5명중 1명이 약 6한달에 네번9 성매매에 돈을 쓴다,0,0,0,0,0,0,0,1,0,0
추몌가 맞는말 하긴 했는데 어쨌든 설사와 변비가 한판 붙은 그림,0,0,0,0,0,0,1,0,0,0
남들보다 몇년늦을까봐 벌벌떨었던거 앵나빡치노 나이코르셋은진짜 한남 후장에처넣어야하노,0,0,0,0,0,0,0,0,0,1
멀티 플레이어올라운드 플레이어,0,0,0,0,0,0,0,1,0,0
부산새끼가 전남원정갔네,0,0,0,1,0,0,0,0,0,0
진짜 전라도에 대규모 사업 벌여서 좀 평균이라도 맞춘게 있나 싶네...여수엑스포..위에 저 자동차트랙...또 뭐 있지?,0,0,0,1,0,0,0,0,0,0
개독 vs 홍어 vs 개슬람종족 밸런스 쩌네,0,0,0,1,1,0,0,0,0,0
애국보수 성지 대구니 뭐니 하던놈들이 이제와서 깨끗한척 ;;;;;;;;;;;;,0,0,0,1,0,0,0,0,0,0
1년에 1200도 못모으면 사람새끼냐한달에 100씩만 저금하면 되는데,0,0,0,0,0,0,1,0,0,0
헬게이트 런던,0,1,0,0,0,0,0,0,0,0
고자새낔ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
전라도가 뽑은 문재앙때문에 경상도사람들이 고생한다,0,0,0,1,0,0,0,0,1,0
주식부자 이재명도 전라도 기업 주식은 하나도 없더라,0,0,0,1,0,0,0,0,1,0
ㅇㄱㄹㅇ 김치좆들도 한국여자 깔때 뭐든지 꼭 김치란 말 씀,0,0,0,0,0,0,0,0,0,1
씨발 라도 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
지겨운 홍어새끼들.,0,0,0,1,0,0,0,0,0,0
진짜 대구사람하곤 말도섞지말아야겟다,0,0,0,1,0,0,0,0,0,0
뻔히 주작인거 보이는데 저걸로 기사쓰는 기자들도 참,0,0,0,0,0,0,1,0,0,0
나보다 쎄보임 ㄷㄷ,0,0,0,0,0,0,0,1,0,0
정작 홍어들은 고향 물어보면 다 속임 죄다 서울이래,0,0,0,1,0,0,0,0,0,0
아무리 어려도 애낳은년들은 절대 또래같은 싱그러움 소녀스러움따위없다 벗겨보면 보지건 배때지건 짼자국있고 몸엔 티가 남,0,0,0,0,0,0,0,0,0,1
전나도 없는 세상에 살고싶다 ㄹㅇ,0,0,0,1,0,0,0,0,0,0
고양이미워하지마라 홍어새끼들아,0,0,0,1,0,0,0,0,0,0
필리핀에 혼혈많은 거 코피노도 다 한국남자들 때문인데.... 다른 나라 남자는 안 그럼. 베트남 여성들 쉽게 욕보이고 꼬시는 것도 거의 다 한남임.,0,0,0,0,0,0,0,0,0,1
고향이 제천인데 대구로 이사가서 살다 임신하니 그렇게 저 빨간오뎅이 먹고싶더라구요.. 남편이 두번이나 가서 사다줬는데 지금 생각하니 또 먹고싶음.. 먹자골목 진짜 좋았는데ㅠㅜ,0,0,0,0,0,0,0,1,0,0
으따 홍어버러지들은 보이는데로 도끼로 모가질 찍어 죽여부러야 한당께~~~,0,0,0,1,0,0,0,0,0,0
"오히려 지역카페 매니져,스텝직에있는 아지매들이 카페 카페언급에 더 조심스럽고 예민하다. 노인증주작썰ㅈㅎ",0,0,0,0,0,0,1,0,0,0
미국인가? 거기서도 유명 영화배우 똥꼬충들 사기결혼하지 않았노. 드라마도 있다고 한거 같은데. 존나 열받는건 사기결혼 똥꼬충이랑 사람이랑 여전히 사이 좋다고? 함. 근데 솔직히 사기당했는데 사이좋게 지낼수 있을리가 없고,1,0,0,0,0,0,0,0,0,0
아이는 사회가 키우면 된다. 키우기 힘든 엄마들아 혼자 모든걸 떠앉지 말고 더이상 길이 없거든 반드시고아원에 맡겨라. 그아이는 반드시 훌륭하게 자라서 다시 엄마랑 만날수 있다,0,0,0,0,0,0,0,1,0,0
우리는 그들을 폐미공산당이라 부른다.,0,0,0,0,0,0,0,0,0,1
우리가 너희를 확실히 다져놔서(X)우리가 니년들을 확실히 죠져놔서(0),0,0,0,0,0,0,0,0,0,1
냄새나면 벌금물려야함 후팔 인간재떨이 재기,0,0,0,0,0,0,1,0,0,0
그렇게 홍어거리더니 오늘 개쌍도 클라스 다 드러나네 ㅌㅋㅋㅋㅋㅋㅋ 구미에선 돈을 훔치질 않나 ㅌㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
씨발 전라도 팡팡 터지는구나 ㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
이슬람도 싫지만 중국은 더 싫다.,0,1,0,0,1,0,0,0,0,0
"gs불매보다 전라도 기업,전라도 제품 불매부터 해야함나는 마트에서 물건 살때도 제조공장 주소 보고 전라도 공장에서 생산된거면 거름. 생수 살때도 수원지 보고 사고",0,0,0,1,0,0,0,0,0,0
지하철 이야기는 접촉으로 인한 감염위험도를 비유하기 위해 한 말인 것 같은데... 정말 그렇게 감염이 우려되어서 폐쇄 조치한거면 억울하니... 방역 열심히 해가지고 확진자도 없는 곳을 형평성에 어긋나게 대우니하까,0,0,0,0,0,0,0,1,0,0
ㄴㄴ 그거말고 겁나 이거 전라도 사투린데 모르는애들 많더라부모가 은연중에 하는말 따라해서 하프홍어들이 많이씀.,0,0,0,1,0,0,0,0,0,0
